,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
0,1,SKIPOWORTH TODD,NON LICENCIE,1-MS2,M,0 days 05:51:33.000000000,0 days 00:26:31.000000000,0 days 04:01:06.000000000,0 days 01:21:15.000000000
1,2,MORENO ALBERT,NON LICENCIE,1-MELI,M,0 days 05:57:33.000000000,0 days 00:29:23.000000000,0 days 03:57:53.000000000,0 days 01:27:14.000000000
2,3,OUILLERES GWENAEL,TEAM MERMILLOD TRIATHLON,2-MS2,M,0 days 05:59:49.000000000,0 days 00:29:25.000000000,0 days 03:59:29.000000000,0 days 01:26:50.000000000
3,4,FERNANDEZ PAKILLO,NON LICENCIE,2-MELI,M,0 days 06:04:47.000000000,0 days 00:26:32.000000000,0 days 04:07:58.000000000,0 days 01:27:50.000000000
4,5,ARROS COLIN,TEAM LANDI ST POL TRI AND RUN,1-MS1,M,0 days 06:08:26.000000000,0 days 00:31:06.000000000,0 days 03:55:38.000000000,0 days 01:36:33.000000000
5,6,ROST DAVE,NSTV TRION,1-MV1,M,0 days 06:15:20.000000000,0 days 00:30:44.000000000,0 days 04:13:25.000000000,0 days 01:27:57.000000000
6,7,COLUCCI REINALDO,NON LICENCIE,1-MS3,M,0 days 06:18:05.000000000,0 days 00:28:45.000000000,0 days 04:15:44.000000000,0 days 01:29:33.000000000
7,8,PHILIPPE GUILLAUME,A.L.ECHIROLLES TRIATHLON,2-MS3,M,0 days 06:18:18.000000000,0 days 00:36:16.000000000,0 days 04:05:41.000000000,0 days 01:31:36.000000000
8,9,MORRISON CATRIONA,NON LICENCIE,1-FS4,F,0 days 06:19:37.000000000,0 days 00:32:12.000000000,0 days 04:16:20.000000000,0 days 01:26:45.000000000
9,10,REBOUL GILLES,DIJON TRIATHLON,1-MV2,M,0 days 06:20:47.000000000,0 days 00:30:57.000000000,0 days 04:20:02.000000000,0 days 01:26:15.000000000
10,11,BRAVO ALBERTO,NON LICENCIE,3-MELI,M,0 days 06:23:35.000000000,0 days 00:32:07.000000000,0 days 04:22:29.000000000,0 days 01:24:48.000000000
11,12,CRIADO ROMAIN,CRV LYON,3-MS2,M,0 days 06:26:56.000000000,0 days 00:32:30.000000000,0 days 04:23:14.000000000,0 days 01:26:47.000000000
12,13,GOSSAGE LUCY,ERDINGER ALKOHOLFREI,1-FELI,F,0 days 06:28:17.000000000,0 days 00:33:19.000000000,0 days 04:24:05.000000000,0 days 01:26:53.000000000
13,14,ARNAIZ BEÑAT,NON LICENCIE,4-MELI,M,0 days 06:30:30.000000000,0 days 00:35:11.000000000,0 days 04:17:06.000000000,0 days 01:33:27.000000000
14,15,KUHLMANN TIMO,HANNOVER 96,2-MS1,M,0 days 06:30:41.000000000,0 days 00:37:49.000000000,0 days 04:13:16.000000000,0 days 01:36:03.000000000
15,16,BRANDT JORGENSEN NIELS,TRI CLUB DANMARK,3-MS3,M,0 days 06:31:49.000000000,0 days 00:32:02.000000000,0 days 04:17:20.000000000,0 days 01:36:59.000000000
16,17,HOPF GABRIEL,TRISEELAND.CH,4-MS2,M,0 days 06:33:40.000000000,0 days 00:37:36.000000000,0 days 04:16:13.000000000,0 days 01:33:51.000000000
17,18,SIMONET YVES,PUISSANCE HUY T,4-MS3,M,0 days 06:34:14.000000000,0 days 00:32:09.000000000,0 days 04:26:29.000000000,0 days 01:30:11.000000000
18,19,DE PURY HERVE,REDFISH TRIATHLON,2-MV1,M,0 days 06:36:04.000000000,0 days 00:42:08.000000000,0 days 04:18:16.000000000,0 days 01:28:09.000000000
19,20,NAVARRO ROMAIN,AS MONACO TRIATHLON,3-MS1,M,0 days 06:37:35.000000000,0 days 00:33:25.000000000,0 days 04:20:14.000000000,0 days 01:38:43.000000000
20,21,STEYAERT KRIS,DVB,1-MS4,M,0 days 06:39:41.000000000,0 days 00:33:20.000000000,0 days 04:23:52.000000000,0 days 01:39:03.000000000
