,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
151,152,MOULIN HUBERT,ASMSE,MV3 - M,,0 days 01:19:18.000000000,0 days 00:18:01.000000000,0 days 00:36:53.000000000,0 days 00:24:24.000000000
152,153,DELACROIX THIERRY,TOULOUSE TRI,MV3 - M,,0 days 01:19:22.000000000,0 days 00:16:12.000000000,0 days 00:38:56.000000000,0 days 00:24:14.000000000
153,154,ANTOULY THIERRY,TRI VILLEFRANCHE,MV1 - M,,0 days 01:19:25.000000000,0 days 00:18:10.000000000,0 days 00:38:41.000000000,0 days 00:22:34.000000000
154,155,MAZET LUDOVIC,PUISSANCE 3,MS4 - M,,0 days 01:19:28.000000000,0 days 00:57:35.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
155,156,REY-ROBERT BENOIT,MASSILIA TRI,MS2 - M,,0 days 01:19:32.000000000,0 days 00:17:51.000000000,0 days 00:38:12.000000000,0 days 00:23:29.000000000
156,157,WYPELIER THIERRY,TRIALP MOIRANS,MV1 - M,,0 days 01:19:34.000000000,0 days 00:15:59.000000000,0 days 00:39:09.000000000,0 days 00:24:26.000000000
157,158,PERRIER LUDOVIC,FONTANIL TRI,MS3 - M,,0 days 01:19:34.000000000,0 days 00:18:18.000000000,0 days 00:36:39.000000000,0 days 00:24:37.000000000
158,159,BARALE XAVIER,MACH 3 TRI,MS3 - M,,0 days 01:19:41.000000000,0 days 00:18:32.000000000,0 days 00:39:03.000000000,0 days 00:22:06.000000000
159,160,BOUSIGES JEAN FRANÇOIS,ASMSE,MS4 - M,,0 days 01:19:43.000000000,0 days 00:17:13.000000000,0 days 00:38:47.000000000,0 days 00:23:43.000000000
160,161,OUVRY MYLÈNE,BILLON TRI,FCA - F,,0 days 01:19:44.000000000,0 days 00:14:12.000000000,0 days 00:41:37.000000000,0 days 00:23:55.000000000
161,162,MARTINERIE FANNY,ASVEL TRI,FV1 - F,,0 days 01:19:53.000000000,0 days 00:13:40.000000000,0 days 00:41:09.000000000,0 days 00:25:04.000000000
162,163,CACCIUTTOLO CHRISTOPHE,NON LICENCIE,MS4 - M,,0 days 01:20:00.000000000,0 days 00:15:35.000000000,0 days 00:40:22.000000000,0 days 00:24:03.000000000
163,164,CHARVOLIN CHRISTOPHE,CRV LYON,MS2 - M,,0 days 01:20:07.000000000,0 days 00:20:23.000000000,0 days 00:37:01.000000000,0 days 00:22:43.000000000
164,165,MEYER THIERRY,VILLENEUVE D ASCQ,MS4 - M,,0 days 01:20:17.000000000,0 days 00:15:35.000000000,0 days 00:38:57.000000000,0 days 00:25:45.000000000
165,166,KOMURIAN RICHARD,TAC COLMAR,MV1 - M,,0 days 01:20:32.000000000,0 days 00:15:37.000000000,0 days 00:40:18.000000000,0 days 00:24:37.000000000
166,167,FABBRI THIBAULT,ANNONAY TRI,MS4 - M,,0 days 01:20:33.000000000,0 days 00:17:15.000000000,0 days 00:38:58.000000000,0 days 00:24:20.000000000
167,168,BLETON YANNICK,MACH 3 TRI,MS3 - M,,0 days 01:20:44.000000000,0 days 00:18:03.000000000,0 days 00:36:38.000000000,0 days 00:26:03.000000000
168,169,BIND JULIEN,CRV LYON,MS3 - M,,0 days 01:20:44.000000000,0 days 00:21:12.000000000,0 days 00:38:21.000000000,0 days 00:21:11.000000000
169,170,CARTHE DOMINIQUE,ASL-SUEZ,MV1 - M,,0 days 01:20:49.000000000,0 days 00:16:44.000000000,0 days 00:40:07.000000000,0 days 00:23:58.000000000
170,171,RAVAUX PHILIPPE,NON LICENCIE,MV3 - M,,0 days 01:20:50.000000000,0 days 00:18:01.000000000,0 days 00:39:48.000000000,0 days 00:23:01.000000000
171,172,FOURNERON PATRICK,MACH 3 TRI,MV2 - M,,0 days 01:21:06.000000000,0 days 00:16:50.000000000,0 days 00:40:31.000000000,0 days 00:23:45.000000000
172,173,VALLAT MICHEL,ASMSE,MV2 - M,,0 days 01:21:16.000000000,0 days 00:18:45.000000000,0 days 00:37:51.000000000,0 days 00:24:40.000000000
173,174,EXERTIER JÉRÉMY,AIX SAVOIE TRI,MS2 - M,,0 days 01:21:32.000000000,0 days 00:18:33.000000000,0 days 00:39:27.000000000,0 days 00:23:32.000000000
174,175,VERMEIL CORINNE,TRIATHLON MACON,FS4 - F,,0 days 01:21:34.000000000,0 days 00:16:46.000000000,0 days 00:39:49.000000000,0 days 00:24:59.000000000
175,176,DECLERCQ FABIEN,WASQUEHAL TRI,MV3 - M,,0 days 01:21:41.000000000,0 days 00:16:43.000000000,0 days 00:38:05.000000000,0 days 00:26:53.000000000
176,177,DEBAIG MARC,CRV LYON,MV1 - M,,0 days 01:22:01.000000000,0 days 00:19:21.000000000,0 days 00:38:12.000000000,0 days 00:24:28.000000000
177,178,ROCHAIX CYRIL,TRI COW THLON 71,MS3 - M,,0 days 01:22:46.000000000,0 days 00:13:25.000000000,0 days 00:41:31.000000000,0 days 00:27:50.000000000
178,179,CHIGNIER-RIBOULON MAXIME,PUISSANCE 3,MJU - M,,0 days 01:22:47.000000000,0 days 00:16:32.000000000,0 days 00:39:40.000000000,0 days 00:26:35.000000000
179,180,SEVILLA CLAIRE,BILLON TRI,FJU - F,,0 days 01:22:55.000000000,0 days 00:15:08.000000000,0 days 00:40:55.000000000,0 days 00:26:52.000000000
180,181,BALIAN THIERRY,VILLEFRANCHE TRI,MV2 - M,,0 days 01:23:02.000000000,0 days 00:18:45.000000000,0 days 00:39:30.000000000,0 days 00:24:47.000000000
181,182,CHARIGNON CHRISTIANE,SAINT PRIEST TRI,FV2 - F,,0 days 01:23:19.000000000,0 days 00:18:48.000000000,0 days 00:39:49.000000000,0 days 00:24:42.000000000
182,183,JOSEPH CHRISTOPHE,TRI COW THLON 71,MV1 - M,,0 days 01:23:26.000000000,0 days 00:18:35.000000000,0 days 00:38:33.000000000,0 days 00:26:18.000000000
183,184,BRUNEL CAROLINE,FREE IRON TEAM,FS4 - F,,0 days 01:23:43.000000000,0 days 00:16:35.000000000,0 days 00:42:20.000000000,0 days 00:24:48.000000000
184,185,BECKIUS AURORE,MASSILIA TRI,FS1 - F,,0 days 01:23:58.000000000,0 days 00:15:07.000000000,0 days 00:40:50.000000000,0 days 00:28:01.000000000
185,186,VIEZZI THOMAS,SAINT PRIEST TRI,MS4 - M,,0 days 01:24:00.000000000,0 days 00:19:14.000000000,0 days 00:39:12.000000000,0 days 00:25:34.000000000
186,187,PILAT ALAIN,ASMSE,MV3 - M,,0 days 01:24:03.000000000,0 days 00:16:47.000000000,0 days 00:39:42.000000000,0 days 00:27:34.000000000
187,188,ROY PHILIPPE,SAINT PRIEST TRI,MV2 - M,,0 days 01:24:21.000000000,0 days 00:19:48.000000000,0 days 00:40:03.000000000,0 days 00:24:30.000000000
