,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
262,263,DUPONT FRANCOIS,VAULX EN VELIN,74 V1M,M,0 days 07:22:17.000000000,0 days 00:55:37.000000000,0 days 04:03:25.000000000,0 days 02:23:17.000000000
263,264,PAUT RICHARD,G.S.V.A. TRIATHLON,61 S4M,M,0 days 07:22:26.000000000,0 days 00:56:46.000000000,0 days 04:14:01.000000000,0 days 02:11:40.000000000
264,265,CONVERSET REMY,STADE FRANCAIS TRIATHLON,62 S4M,M,0 days 07:23:15.000000000,0 days 00:57:33.000000000,0 days 04:30:42.000000000,0 days 01:55:01.000000000
265,266,BOUVIER SANDRINE,RED STAR CLUB CHAMPIGNY,5 V1F,F,0 days 07:24:02.000000000,0 days 01:03:43.000000000,0 days 04:06:37.000000000,0 days 02:13:43.000000000
266,267,MOUTOUSSAMY DIANE,RED STAR CLUB CHAMPIGNY,4 S4F,F,0 days 07:24:02.000000000,0 days 00:57:32.000000000,0 days 04:16:47.000000000,0 days 02:09:44.000000000
267,268,CHATAIGNIER JOEL,ANNONAY TRIATHLON,43 V2M,M,0 days 07:24:17.000000000,0 days 01:03:07.000000000,0 days 04:21:26.000000000,0 days 01:59:45.000000000
268,269,GLON RICHARD,ORLEANAIS TRIATHLON CLUB 45,63 S4M,M,0 days 07:24:45.000000000,0 days 00:54:41.000000000,0 days 04:12:32.000000000,0 days 02:17:33.000000000
269,270,DECOUSSE JEAN PHILIPPE,ANGER TRIATHLON,75 V1M,M,0 days 07:26:02.000000000,0 days 00:59:39.000000000,0 days 04:03:06.000000000,0 days 02:23:18.000000000
270,271,TERRASSE PATRICK,C.R.V. LYON TRIATHLON,44 V2M,M,0 days 07:31:02.000000000,0 days 01:09:48.000000000,0 days 04:13:45.000000000,0 days 02:07:31.000000000
271,272,VERCKENS ALEXANDRE,PASS JOURNEE,64 S4M,M,0 days 07:33:50.000000000,0 days 01:01:21.000000000,0 days 04:18:11.000000000,0 days 02:14:19.000000000
272,273,PASQUIER YANNICK,ORLEANAIS TRIATHLON CLUB 45,76 V1M,M,0 days 07:35:00.000000000,0 days 00:55:16.000000000,0 days 04:26:35.000000000,0 days 02:13:09.000000000
273,274,DILASSEUR MATTHIEU,PASS JOURNEE,34 S3M,M,0 days 07:36:29.000000000,0 days 01:04:48.000000000,0 days 04:32:57.000000000,0 days 01:58:44.000000000
274,275,MASTNAK JEAN PIERRE,C.R.V. LYON TRIATHLON,4 V5M,M,0 days 07:36:39.000000000,0 days 01:03:19.000000000,0 days 04:15:49.000000000,0 days 02:17:32.000000000
275,276,JULIER DOMINIQUE,ANSA,23 V3M,M,0 days 07:39:36.000000000,0 days 01:00:10.000000000,0 days 04:18:54.000000000,0 days 02:20:33.000000000
276,277,DODIC ANTONIO,TRIATHLON CLUB AVIONNAIS,24 V3M,M,0 days 07:42:30.000000000,0 days 01:07:23.000000000,0 days 04:27:40.000000000,0 days 02:07:28.000000000
