,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
44,45,LIONEL MAES,NON LICENCIE,31-SENIOR HOMME,M,0 days 02:44:16.000000000,,,
45,46,POURNIN NICOLAS,VAULX EN VELIN TRIATHLON,32-SENIOR HOMME,M,0 days 02:44:34.000000000,,,
46,47,PEILLEX NATHALIE,AIX SAVOIE TRIATHLON,1-VETERAN FEMME,F,0 days 02:44:35.000000000,,,
47,48,THORLEY MARTIN,NON LICENCIE,33-SENIOR HOMME,M,0 days 02:45:19.000000000,,,
48,49,GUEGAN JULIEN,TRISALÈVE ANNEMASSE,12-VETERAN HOMME,M,0 days 02:45:30.000000000,,,
49,50,FOURRIER GUILLAUME,CLUB DES NAGEURS DE PARIS,3-JUNIOR HOMME,M,0 days 02:45:39.000000000,,,
50,51,BERLIOUX EMERIC,VALLONS DE LA TOUR TRIATHLON,34-SENIOR HOMME,M,0 days 02:45:42.000000000,,,
51,52,PAUMIER SIMON,ALLIGATORS SEYNOD TRIATHLON,35-SENIOR HOMME,M,0 days 02:45:47.000000000,,,
52,53,PÉRRO PAULINE,NON LICENCIE,2-SENIOR FEMME,F,0 days 02:46:44.000000000,,,
53,54,COYON MAXIMILIEN,NON LICENCIE,36-SENIOR HOMME,M,0 days 02:46:56.000000000,,,
54,55,REUZ VINCENT,NON LICENCIE,37-SENIOR HOMME,M,0 days 02:47:12.000000000,,,
55,56,REDING FLORIAN,CNRBT,38-SENIOR HOMME,M,0 days 02:47:28.000000000,,,
56,57,PRALONG SYLVAIN,NON LICENCIE,39-SENIOR HOMME,M,0 days 02:47:47.000000000,,,
57,58,MASSIN NICOLAS,NON LICENCIE,40-SENIOR HOMME,M,0 days 02:47:56.000000000,,,
58,59,MARTINIE LAURENT,NON LICENCIE,13-VETERAN HOMME,M,0 days 02:48:31.000000000,,,
59,60,GUILLOU YANN,NON LICENCIE,41-SENIOR HOMME,M,0 days 02:49:03.000000000,,,
60,61,RAAB HERMANN,TRIATHLON LECCO,14-VETERAN HOMME,M,0 days 02:49:05.000000000,,,
61,62,HERIVEAU ROMAIN,ROMAIN HERIVEAU,42-SENIOR HOMME,M,0 days 02:49:36.000000000,,,
62,63,DRUBAY CLÉMENT,NON LICENCIE,43-SENIOR HOMME,M,0 days 02:49:36.000000000,,,
63,64,GOUVIAUX DOMINIQUE,NON LICENCIE,15-VETERAN HOMME,M,0 days 02:50:00.000000000,,,
64,65,VACORET MATHILDE,TRI VAL DE GRAY,1-JUNIOR FEMME,F,0 days 02:50:05.000000000,,,
65,66,LAPRUN RÉMY,NON LICENCIE,44-SENIOR HOMME,M,0 days 02:50:14.000000000,,,
66,67,ROTH YOANN,NON LICENCIE,45-SENIOR HOMME,M,0 days 02:50:21.000000000,,,
67,68,KRIEGER BERTRAND,CLUB YERRES TRIATHON,46-SENIOR HOMME,M,0 days 02:50:35.000000000,,,
68,69,MICHALLET LAURENT,PUBLIER TRIATHLON,16-VETERAN HOMME,M,0 days 02:50:39.000000000,,,
69,70,LOTZ OLIVIER,NON LICENCIE,47-SENIOR HOMME,M,0 days 02:50:47.000000000,,,
70,71,NOYER THIBAULT,VALLONS DE LA TOUR TRIATHLON,17-VETERAN HOMME,M,0 days 02:50:50.000000000,,,
71,72,HOURMANT PIERRE-YVES,NON LICENCIE,48-SENIOR HOMME,M,0 days 02:50:54.000000000,,,
72,73,INVERNIZZI YVAN,TRIATHLON PONTARLIER,18-VETERAN HOMME,M,0 days 02:51:16.000000000,,,
73,74,HERB ANTHONY,NON LICENCIE,49-SENIOR HOMME,M,0 days 02:51:22.000000000,,,
74,75,BRODZKI IVAN,NON LICENCIE,50-SENIOR HOMME,M,0 days 02:51:32.000000000,,,
75,76,DELIERE DOMINIQUE,TRP,51-SENIOR HOMME,M,0 days 02:51:40.000000000,,,
76,77,ANTOINAT DAVID,RILLIEUX TRIATHLON,52-SENIOR HOMME,M,0 days 02:52:05.000000000,,,
77,78,BLOUQUY NICOLAS,RILLIEUX TRIATHLON,19-VETERAN HOMME,M,0 days 02:52:08.000000000,,,
78,79,OBERSON SWANN,NON LICENCIE,3-SENIOR FEMME,F,0 days 02:52:18.000000000,,,
79,80,PRECHEUR NICOLAS,CHALON TRIATHLON CLUB,53-SENIOR HOMME,M,0 days 02:52:51.000000000,,,
80,81,EMERY JULIEN,NON LICENCIE,54-SENIOR HOMME,M,0 days 02:53:19.000000000,,,
81,82,OBACH MATTHIEU,SÉLESTAT CENTRE ALSACE TRIATHLON,55-SENIOR HOMME,M,0 days 02:53:29.000000000,,,
82,83,SONDAZ NICOLAS,NON LICENCIE,56-SENIOR HOMME,M,0 days 02:53:45.000000000,,,
83,84,RUSCONI PASCAL,ALLIGATORS SEYNOD TRIATHLON,20-VETERAN HOMME,M,0 days 02:53:45.000000000,,,
84,85,BEURNAUX LUC,TRIMAG,57-SENIOR HOMME,M,0 days 02:53:58.000000000,,,
85,86,TURI EDDI,NON LICENCIE,21-VETERAN HOMME,M,0 days 02:54:07.000000000,,,
86,87,PINOT ANDRE,ALBERTVILLE TARENTAISE TRIATHLON,58-SENIOR HOMME,M,0 days 02:54:14.000000000,,,
87,88,LEROUX JEAN-MICHEL,TRISALÈVE ANNEMASSE,59-SENIOR HOMME,M,0 days 02:54:27.000000000,,,
88,89,DELORT ESTELLE,TRIATHLON CLUB GENEVE,4-,NaN,0 days 02:54:30.000000000,,,
89,90,PRIVAT CLAUDE,LE PUY EN VELAY TRIATHLON,22-VETERAN HOMME,M,0 days 02:54:31.000000000,,,
90,91,RAMET OLIVIER,ALLIGATORS SEYNOD TRIATHLON,23-VETERAN HOMME,M,0 days 02:54:34.000000000,,,
91,92,CHOUTEAU CHRISTOPHE,TEAM MERMILLOD TRIATHLON (TMT),24-VETERAN HOMME,M,0 days 02:54:34.000000000,,,
92,93,BURNELL RICHARD,TRIATHLON AUSTRALIA,25-VETERAN HOMME,M,0 days 02:54:57.000000000,,,
93,94,LENNOZ-GRATIN GUY,ALBERTVILLE TARANTAISE TRIATHLON,26-VETERAN HOMME,M,0 days 02:55:09.000000000,,,
94,95,CHARVIER SYBILLE,VERSAILLES TRIATHLON,5-SENIOR FEMME,F,0 days 02:55:41.000000000,,,
95,96,DARGERE THIERRY,TRIATH CLUB ETAMPOIS,27-VETERAN HOMME,M,0 days 02:55:50.000000000,,,
96,97,PONCIN PASCAL,TC2R,60-SENIOR HOMME,M,0 days 02:55:56.000000000,,,
97,98,MCKELVIE JOHN,TRIATHLON AUSTRALIA,28-VETERAN HOMME,M,0 days 02:55:58.000000000,,,
98,99,NIZET ERIC,MONISTROL NATATION,29-VETERAN HOMME,M,0 days 02:56:07.000000000,,,
99,100,GARGOT PATRICK,TEAM MERMILLOD TRIATHLON (TMT),30-VETERAN HOMME,M,0 days 02:56:10.000000000,,,
100,101,MAZZADI FRANCK,TRISALÈVE ANNEMASSE,31-VETERAN HOMME,M,0 days 02:56:12.000000000,,,
101,102,BESCOND DIDER,NON LICENCIE,32-VETERAN HOMME,M,0 days 02:56:13.000000000,,,
102,103,CASTILLE FRANCK,NON LICENCIE,33-VETERAN HOMME,M,0 days 02:56:51.000000000,,,
103,104,MERIEM LOÉC,ALLIGATORS SEYNOD TRIATHLON,61-SENIOR HOMME,M,0 days 02:57:05.000000000,,,
104,105,CENCI ANTOINE,NON LICENCIE,62-SENIOR HOMME,M,0 days 02:57:07.000000000,,,
105,106,JOURDAN LAURENT,NON LICENCIE,34-VETERAN HOMME,M,0 days 02:57:10.000000000,,,
106,107,BERCHET FRANÇOIS,ALLIGATORS SEYNOD TRIATHLON,63-SENIOR HOMME,M,0 days 02:57:17.000000000,,,
107,108,GINTER ANTHONY,AS LION,64-SENIOR HOMME,M,0 days 02:57:46.000000000,,,
108,109,NOASCONE KEVIN,RILLIEUX TRIATHLON,65-SENIOR HOMME,M,0 days 02:57:56.000000000,,,
109,110,BERTRAND DAVID,CN PONTARLIER TRIATHLON,66-SENIOR HOMME,M,0 days 02:58:00.000000000,,,
110,111,FEY ANNE-LAURE,ENVY-EPINAY S-SENART TRIATHLON,6-SENIOR FEMME,F,0 days 02:58:08.000000000,,,
111,112,GOURLEZ FREDERIC,NON LICENCIE,35-VETERAN HOMME,M,0 days 02:58:12.000000000,,,
112,113,NIESS RAINIER,NON LICENCIE,67-SENIOR HOMME,M,0 days 02:58:12.000000000,,,
113,114,BATEMAN THOMAS,NON LICENCIE,68-SENIOR HOMME,M,0 days 02:58:23.000000000,,,
114,115,GAUFFRENET AURÉLIEN,TRISALEVE ANNEMASSE,69-SENIOR HOMME,M,0 days 02:58:25.000000000,,,
115,116,LEROUX ARNAUD,ALLIGATORS SEYNOD TRIATHLON,70-SENIOR HOMME,M,0 days 02:58:40.000000000,,,
116,117,SCHWERZIG RÉMY,NON LICENCIE,71-SENIOR HOMME,M,0 days 02:58:43.000000000,,,
117,118,HERB DENIS,NON LICENCIE,36-VETERAN HOMME,M,0 days 02:59:17.000000000,,,
118,119,CALONNE CLAIRE,CRV LYON,7-SENIOR FEMME,F,0 days 02:59:24.000000000,,,
119,120,NOUBEL FREDERIC,NON LICENCIE,37-VETERAN HOMME,M,0 days 02:59:25.000000000,,,
120,121,CHANET BENOIT,NON LICENCIE,72-SENIOR HOMME,M,0 days 02:59:30.000000000,,,
121,122,BAUDIC CHRISTOPHE,TEAM CAP TRIATHLON,38-VETERAN HOMME,M,0 days 03:00:08.000000000,,,
122,123,SIMAND PIERRE-FRANÇOIS,CLERMONT TRIATHLON,73-SENIOR HOMME,M,0 days 03:00:23.000000000,,,
123,124,HODIN JÉRÔME,ALLIGATORS SEYNOD TRIATHLON,74-SENIOR HOMME,M,0 days 03:00:37.000000000,,,
124,125,MARSAN FLORIAN,CHAMBERY TRIAHTLON,75-SENIOR HOMME,M,0 days 03:00:40.000000000,,,
125,126,PONS NICOLAS,GENEVATRIATHLON,76-SENIOR HOMME,M,0 days 03:00:44.000000000,,,
126,127,SAILLARD STÉPHANE,CN PONTARLIER TRIATHLON,39-VETERAN HOMME,M,0 days 03:01:27.000000000,,,
127,128,DESGOUTTE CLAUDE,ASM.SAINT-ETIENNE TRIATHLON 42,40-VETERAN HOMME,M,0 days 03:01:37.000000000,,,
128,129,MASKELL JOHN,TRIATHLON ENGLAND,41-VETERAN HOMME,M,0 days 03:01:43.000000000,,,
129,130,LAMBEY JULIEN,COMPIEGNE TRIATHLON,77-SENIOR HOMME,M,0 days 03:02:13.000000000,,,
130,131,VENIER JEAN BAPTISTE,ASM.SAINT-ETIENNE TRIATHLON 42,78-SENIOR HOMME,M,0 days 03:02:16.000000000,,,
131,132,GAUDICHAU JEAN-MARIE,NON LICENCIE,42-VETERAN HOMME,M,0 days 03:02:29.000000000,,,
132,133,CHERMETTE REMI,TARARE TRIATHLON,79-SENIOR HOMME,M,0 days 03:02:39.000000000,,,
133,134,MAHLER PIERRE,NON LICENCIE,43-VETERAN HOMME,M,0 days 03:02:59.000000000,,,
134,135,MADELON STÉPHANIE,CLUB DES NAGEURS DE PARIS,2-VETERAN FEMME,F,0 days 03:03:04.000000000,,,
135,136,MEUNIER MATHIEU,LOCHES 37 TRIATHLON,80-SENIOR HOMME,M,0 days 03:03:12.000000000,,,
136,137,PASSAT ANTOINE,STADE FRANÉAIS TRIATHLON,44-VETERAN HOMME,M,0 days 03:03:33.000000000,,,
137,138,ALZETTA RÉMI,NON LICENCIE,81-SENIOR HOMME,M,0 days 03:04:03.000000000,,,
138,139,DAUBENFELD LAURENT,NON LICENCIE,82-SENIOR HOMME,M,0 days 03:04:13.000000000,,,
139,140,JANNIN CÉDRIC,ASM BOUYGUES,83-SENIOR HOMME,M,0 days 03:04:50.000000000,,,
140,141,GARROT CHRISTOPHE,ALLIGATORS SEYNOD TRIATHLON,45-VETERAN HOMME,M,0 days 03:04:51.000000000,,,
141,142,VULLIEZ BRUNO,TRISALÈVE ANNEMASSE,84-SENIOR HOMME,M,0 days 03:04:53.000000000,,,
142,143,SOKOLOWSKI GRÉGORY,NON LICENCIE,85-SENIOR HOMME,M,0 days 03:04:55.000000000,,,
143,144,PASSARD THÉO,TUC TRIATHLON,86-SENIOR HOMME,M,0 days 03:05:00.000000000,,,
144,145,ROSTAND ARNAUD,LES HYDROS,87-SENIOR HOMME,M,0 days 03:05:03.000000000,,,
145,146,PERNOT FABRICE,COSD TRIATHLON,46-VETERAN HOMME,M,0 days 03:05:21.000000000,,,
146,147,KEIGHLEY RAY,NON LICENCIE,47-VETERAN HOMME,M,0 days 03:05:24.000000000,,,
147,148,RODENBURG LIONEL,ALBERTVILLE TARENTAISE TRIATHLON,88-SENIOR HOMME,M,0 days 03:05:26.000000000,,,
148,149,DOLY FABIEN,NON LICENCIE,89-SENIOR HOMME,M,0 days 03:05:28.000000000,,,
149,150,VERARD BRUNO,NON LICENCIE,48-VETERAN HOMME,M,0 days 03:05:39.000000000,,,
150,151,LACAILLE AURELIE,ATT,8-SENIOR FEMME,F,0 days 03:06:00.000000000,,,
151,152,PUREL LAURENT,NON LICENCIE,49-VETERAN HOMME,M,0 days 03:06:22.000000000,,,
152,153,NEGRELLO BENOIT,ASVEL TRIATHLON,50-VETERAN HOMME,M,0 days 03:06:24.000000000,,,
153,154,WENDLING PHILIPPE,FREE IRON TEAM,51-VETERAN HOMME,M,0 days 03:06:33.000000000,,,
154,155,RAT STÉPHANE,ALBERTVILLE TARENTAISE TRIATHLON,90-SENIOR HOMME,M,0 days 03:06:45.000000000,,,
155,156,BARKAOUI JAMEL,ALLIGATORS SEYNOD TRIATHLON,91-SENIOR HOMME,M,0 days 03:06:58.000000000,,,
156,157,SALENBIER GAÉTAN,RIXHEIM TRI 132,92-SENIOR HOMME,M,0 days 03:07:05.000000000,,,
157,158,MORET CHRISTOPHE,TRISALÈVE ANNEMASSE,52-VETERAN HOMME,M,0 days 03:07:17.000000000,,,
158,159,RISSOUANT MARC,PUBLIER TRIATHLON,53-VETERAN HOMME,M,0 days 03:07:20.000000000,,,
159,160,COSTES ALEX,TRIALP MOIRANS,54-VETERAN HOMME,M,0 days 03:07:35.000000000,,,
160,161,RENAND SYLVAIN,NON LICENCIE,93-SENIOR HOMME,M,0 days 03:07:51.000000000,,,
161,162,FOUGEROUSE OLIVIER,NON LICENCIE,94-SENIOR HOMME,M,0 days 03:08:13.000000000,,,
162,163,BERNARDIN THOMAS,LES HYDROS,95-SENIOR HOMME,M,0 days 03:08:29.000000000,,,
163,164,ARDOINO MÉLANIE,TRISALÈVE ANNEMASSE,9-SENIOR FEMME,F,0 days 03:08:53.000000000,,,
164,165,GARROT ANTOINE,NON LICENCIE,4-JUNIOR HOMME,M,0 days 03:08:55.000000000,,,
165,166,ROBIN CYRILLE,ALLIGATORS SEYNOD TRIATHLON,55-VETERAN HOMME,M,0 days 03:09:01.000000000,,,
166,167,COTTE THOMAS,NON LICENCIE,96-SENIOR HOMME,M,0 days 03:09:21.000000000,,,
167,168,JACQUET PAUL,TRISPIRIDON OYONNAX,56-VETERAN HOMME,M,0 days 03:09:35.000000000,,,
168,169,CLARK PETER,DARWIN TRI CLUB,57-VETERAN HOMME,M,0 days 03:09:57.000000000,,,
169,170,MUFFAT-MÉRIDOL FRANCK,NON LICENCIE,58-VETERAN HOMME,M,0 days 03:10:11.000000000,,,
170,171,BERNARD LIONEL,SAINT PRIEST TRIATHLON,59-VETERAN HOMME,M,0 days 03:10:13.000000000,,,
171,172,MOONEY ROBERT,TRIATHLON CLUB GENEVE,97-SENIOR HOMME,M,0 days 03:10:15.000000000,,,
172,173,FRANCES CHARLES-EMMANUEL,VITRICULTEURS,60-VETERAN HOMME,M,0 days 03:10:21.000000000,,,
173,174,CHORON DIDIER,PUBLIER TRIATHLON,61-VETERAN HOMME,M,0 days 03:10:51.000000000,,,
174,175,WITZ MARIE,SÉLESTAT CENTRE ALSACE TRIATHLON,3-VETERAN FEMME,F,0 days 03:10:56.000000000,,,
175,176,RINALDO JENNIFER,ALLIGATORS SEYNOD TRIATHLON,10-SENIOR FEMME,F,0 days 03:11:06.000000000,,,
176,177,RAPY ALAIN,NON LICENCIE,62-VETERAN HOMME,M,0 days 03:11:30.000000000,,,
177,178,MOULIN HUBERT,ASM.SAINT-ETIENNE TRIATHLON 42,63-VETERAN HOMME,M,0 days 03:11:37.000000000,,,
178,179,EMERAUD FRÉDÉRIC,LES VITRICULTEURS,98-SENIOR HOMME,M,0 days 03:11:46.000000000,,,
179,180,MARTIN JEREMY,NON LICENCIE,99-SENIOR HOMME,M,0 days 03:11:51.000000000,,,
180,181,STOAKES SIMON,NON LICENCIE,100-SENIOR HOMME,M,0 days 03:11:57.000000000,,,
181,182,MOUETTE EDOUARD,NON LICENCIE,101-SENIOR HOMME,M,0 days 03:11:59.000000000,,,
182,183,MURON LIONEL,LÉMAN TRIATHLON CLUB,64-VETERAN HOMME,M,0 days 03:12:07.000000000,,,
183,184,GIANADA FRANÇOIS,NON LICENCIE,102-SENIOR HOMME,M,0 days 03:12:16.000000000,,,
184,185,LAZARETCH SÉBASTIEN,TRIATHLON CLUB EVIAN,103-SENIOR HOMME,M,0 days 03:12:24.000000000,,,
185,186,FERRARIS HERV,NON LICENCIE,104-SENIOR HOMME,M,0 days 03:12:24.000000000,,,
186,187,PERRISSOUD PIERRE,LES HYDROS,105-SENIOR HOMME,M,0 days 03:13:29.000000000,,,
187,188,MOUROT SOPHIE,CN PONTARLIER TRIATHLON,11-SENIOR FEMME,F,0 days 03:13:40.000000000,,,
188,189,CIMAROSTI LAURENT,ALLIGATORS SEYNOD TRIATHLON,65-VETERAN HOMME,M,0 days 03:13:49.000000000,,,
189,190,PORTALIER PATRICK,PUBLIER TRIATHLON,66-VETERAN HOMME,M,0 days 03:14:13.000000000,,,
190,191,CARCEL MARC,TRIALP MOIRANS,67-VETERAN HOMME,M,0 days 03:14:17.000000000,,,
191,192,MASSEY LEE,NON LICENCIE,68-VETERAN HOMME,M,0 days 03:14:21.000000000,,,
192,193,PERRIN PIERRE,MONTCEAU TRIATHLON,69-VETERAN HOMME,M,0 days 03:14:21.000000000,,,
193,194,KUSTER ERIC,NON LICENCIE,70-VETERAN HOMME,M,0 days 03:14:48.000000000,,,
194,195,LEMOINE MAUD,CN PONTARLIER TRIATHLON,12-SENIOR FEMME,F,0 days 03:14:57.000000000,,,
195,196,MOYSE SEBASTIEN,NON LICENCIE,106-SENIOR HOMME,M,0 days 03:15:36.000000000,,,
196,197,SABRE JULIEN,NON LICENCIE,107-SENIOR HOMME,M,0 days 03:16:01.000000000,,,
197,198,GHESQUIERE OLIVIER,NON LICENCIE,71-VETERAN HOMME,M,0 days 03:16:08.000000000,,,
198,199,NICOLAS SEBASTIEN,NON LICENCIE,108-SENIOR HOMME,M,0 days 03:16:27.000000000,,,
199,200,VINCENT YANN,NON LICENCIE,109-SENIOR HOMME,M,0 days 03:16:42.000000000,,,
200,201,BERANGER PHILIPPE,NON LICENCIE,110-SENIOR HOMME,M,0 days 03:16:42.000000000,,,
201,202,VIGNANDO DAVID,PUPLINGE GENEVE,72-VETERAN HOMME,M,0 days 03:16:46.000000000,,,
202,203,HUG CATHERINE,CN PONTARLIER TRIATHLON,4-VETERAN FEMME,F,0 days 03:17:03.000000000,,,
203,204,PASTEUR FANNY,TARARE TRIATHLON,13-SENIOR FEMME,F,0 days 03:17:38.000000000,,,
204,205,LAVOREL DENIS,ALLIGATORS SEYNOD TRIATHLON,73-VETERAN HOMME,M,0 days 03:17:46.000000000,,,
205,206,JUILLET AURORE,ALLIGATORS SEYNOD TRIATHLON,14-SENIOR FEMME,F,0 days 03:17:49.000000000,,,
206,207,COURTINE MIKE,NON LICENCIE,111-SENIOR HOMME,M,0 days 03:18:21.000000000,,,
207,208,BERTAUD FRÉDÉRIQUE,GUC TRIATHLON,5-VETERAN FEMME,F,0 days 03:18:27.000000000,,,
208,209,THIRION FREDERIC,TRIATHLON CLUB SAINT AVOLD,74-VETERAN HOMME,M,0 days 03:19:11.000000000,,,
209,210,MAXIT CORINNE,LÉMAN TRIATHLON CLUB,15-SENIOR FEMME,F,0 days 03:19:26.000000000,,,
210,211,CLAERHOUT STIJN,NON LICENCIE,112-SENIOR HOMME,M,0 days 03:19:39.000000000,,,
211,212,BOHIN ARNAUD,VERDUN MEUSE TRIATHLON,113-SENIOR HOMME,M,0 days 03:19:56.000000000,,,
212,213,PARRENIN PHILIPPE,NON LICENCIE,75-VETERAN HOMME,M,0 days 03:20:17.000000000,,,
213,214,METZNER JOERG,NON LICENCIE,114-SENIOR HOMME,M,0 days 03:20:22.000000000,,,
214,215,CHANVILLARD THOMAS,NON LICENCIE,115-SENIOR HOMME,M,0 days 03:20:34.000000000,,,
215,216,CARRE MURIELLE,TVSV,6-VETERAN FEMME,F,0 days 03:20:36.000000000,,,
216,217,LEFEBVRE EMMANUEL,ALBERTVILLE TARENTAISE TRIATHLON,76-VETERAN HOMME,M,0 days 03:21:23.000000000,,,
217,218,BERTHAUT AURELIEN,CNP PONTARLIER TRIATHLON,116-SENIOR HOMME,M,0 days 03:22:39.000000000,,,
218,219,LE NEVE LAURENCE,TRIMOVAL MOLSHEIM,7-VETERAN FEMME,F,0 days 03:22:52.000000000,,,
219,220,SABATIER SYLVIE,ASM.SAINT-ETIENNE TRIATHLON 42,16-SENIOR FEMME,F,0 days 03:23:03.000000000,,,
220,221,BARKER RICHARD,NON LICENCIE,77-VETERAN HOMME,M,0 days 03:23:28.000000000,,,
221,222,DEMENGEON SEBASTIEN,NON LICENCIE,117-SENIOR HOMME,M,0 days 03:25:59.000000000,,,
222,223,AULNER HERVE,NON LICENCIE,78-VETERAN HOMME,M,0 days 03:26:32.000000000,,,
223,224,WILLAERT BERT,NON LICENCIE,118-SENIOR HOMME,M,0 days 03:27:05.000000000,,,
224,225,MCKAY BELINDA,NON LICENCIE,8-VETERAN FEMME,F,0 days 03:27:57.000000000,,,
225,226,PATRICK MARTINET,NON LICENCIE,79-VETERAN HOMME,M,0 days 03:28:08.000000000,,,
