,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
116,117,CASALIS JOEL,AVIGNON - LE PONTET TRIATHLO,12-MV2,,0 days 05:53:06.000000000,,,
117,118,MAZZADI FRANCK,TRISALEVE,30-MS4,,0 days 05:53:21.000000000,,,
118,119,ERRIAHI RIDHA,TRICASTIN TRIATHLON CLUB,29-MV1,,0 days 05:53:27.000000000,,,
119,120,KOUKLEVSKY ANNE,CHAMBERY TRIATHLON,1-FS4,,0 days 05:53:32.000000000,,,
120,121,MAUPAS GUILLAUME,TRI. MAY,29-MS3,,0 days 05:53:45.000000000,,,
121,122,FROEHLICH PATRICE,TRI LION BELFORT,30-MS3,,0 days 05:54:03.000000000,,,
122,123,SENECLAUZE ARNAUD,LES ALLIGATORS SEYNOD TRIAT,31-MS4,,0 days 05:54:29.000000000,,,
123,124,NEN YANNICK,TRIATHLON 91,32-MS4,,0 days 05:54:45.000000000,,,
124,125,FAUROUS RICHARD,METZ-TRIATHLON,30-MV1,,0 days 05:54:59.000000000,,,
125,126,CAMPESTRIN JACQUES,TRIALP MOIRANS,13-MV2,,0 days 05:55:17.000000000,,,
126,127,LANGLE PIERRE,US PALAISEAU TRIATHLON,5-MV3,,0 days 05:55:47.000000000,,,
127,128,ROBIN DANIEL,LES MILLE PATTES TRIATHLON,6-MV3,,0 days 05:55:49.000000000,,,
128,129,TESSIER REGIS,ASVEL TRIATHLON,31-MV1,,0 days 05:56:09.000000000,,,
129,130,TRILLAT RICHARD,ASVEL TRIATHLON,33-MS4,,0 days 05:56:52.000000000,,,
130,131,BOUTROIS EMMANUEL,TRIATHLON 61 ARGENTAN,34-MS4,,0 days 05:56:58.000000000,,,
131,132,LAGER RAPHAEL,ASVEL TRIATHLON,35-MS4,,0 days 05:57:05.000000000,,,
132,133,LECLERC PHILIPPE,CLUB NAUTIQUE PONTARLIER TR,32-MV1,,0 days 05:57:17.000000000,,,
133,134,DESCHAMPS JOEL,LIMOGES TRIATHLON,14-MV2,,0 days 05:57:19.000000000,,,
134,135,FAURIE ERIC,ASMSE,36-MS4,,0 days 05:57:33.000000000,,,
135,136,BRUNET FABRICE,ANTONY TRIATHLON,33-MV1,,0 days 05:58:00.000000000,,,
136,137,BASSET YVONNICK,RSC CHAMPIGNY TRIATHLON,34-MV1,,0 days 05:58:24.000000000,,,
137,138,MICHALOT JULIEN,TRIATHLON MANOSQUE,31-MS3,,0 days 05:58:42.000000000,,,
138,139,MENETRIER FRANCK,TRIATHLON MANOSQUE,35-MV1,,0 days 05:58:42.000000000,,,
139,140,BERTRAND MICHEL,C.R.V LYON TRIATHLON,7-MV3,,0 days 05:58:46.000000000,,,
140,141,PICHOT-DUC LOS PHILIPPE,PUISSANCE 3 COURNON,8-MV3,,0 days 05:58:49.000000000,,,
141,142,BONNET SEBASTIEN,MARIGNANE TRIATHLON,32-MS3,,0 days 05:59:03.000000000,,,
142,143,BALANDRAU D ERIC,CNP,37-MS4,,0 days 05:59:07.000000000,,,
143,144,SERY MICKAEL,TRICASTIN TRIATHLON CLUB,38-MS4,,0 days 05:59:30.000000000,,,
144,145,MANCINI MAURIZIO,ASVEL TRIATHLON,36-MV1,,0 days 06:00:22.000000000,,,
145,146,MOLLIE SYLVAIN,ROANNE TRIATHLON,39-MS4,,0 days 06:00:35.000000000,,,
146,147,CHARDIN CHRISTOPHE,CLUB DES NAGEURS DE PARIS,15-MV2,,0 days 06:00:39.000000000,,,
147,148,PRIMEL OLIVIER,US CRETEIL TRIATHLON,16-MV2,,0 days 06:01:02.000000000,,,
148,149,JULLIAN FREDERIC,TRI CLUB ISLE SUR LA SORGUE,9-MV3,,0 days 06:01:24.000000000,,,
149,150,BICHON YOHANN,T.C.G.79,33-MS3,,0 days 06:02:05.000000000,,,
150,151,TITEUX ARNAUD,TRIATHLON EPINAL CLUB,17-MV2,,0 days 06:02:16.000000000,,,
151,152,GOUVIAUX LAURENT,LES MILLE PATTES TRIATHLON,37-MV1,,0 days 06:02:28.000000000,,,
152,153,VALENTIN ANTONIO,A.S. CORBEIL-ESSONNES TRIATH,38-MV1,,0 days 06:02:36.000000000,,,
153,154,SORET GERALD,VAULX EN VELIN TRIATHLON,40-MS4,,0 days 06:02:37.000000000,,,
154,155,BUHOT LAUNAY PIERRE,TRI 91,34-MS3,,0 days 06:03:18.000000000,,,
155,156,SCAFIDI PASCAL,GRENOBLE UC TRIATHLON,39-MV1,,0 days 06:03:21.000000000,,,
156,157,GUEGAN JULIEN,TRIATHLON DU SALEVE,41-MS4,,0 days 06:03:26.000000000,,,
157,158,FERLET YANNICK,ROANNE TRIATHLON,42-MS4,,0 days 06:03:41.000000000,,,
158,159,ROUSSET NICOLAS,ASAV TRIATHLON,4-MS1,,0 days 06:04:01.000000000,,,
159,160,LAFFONT MARC,ASVEL TRIATHLON,10-MV3,,0 days 06:04:06.000000000,,,
160,161,LEGER NICOLAS,THOUARS TRIATHLON,43-MS4,,0 days 06:04:14.000000000,,,
161,162,TERRANOVA STEPHANE,TROLL TEAM TRIATHLON,44-MS4,,0 days 06:04:18.000000000,,,
162,163,SAILLARD STEPHANE,CLUB NAUTIQUE PONTARLIER TR,35-MS3,,0 days 06:04:23.000000000,,,
163,164,LIEBERMANN RENE,CLUB NAUTIQUE PONTARLIER TR,18-MV2,,0 days 06:04:23.000000000,,,
164,165,JUNIQUE LAURENT,MACH 3 TRIATHLON,19-MV2,,0 days 06:04:28.000000000,,,
165,166,DORNIER CHARLES,CLUB NAUTIQUE PONTARLIER TR,12-MS2,,0 days 06:04:35.000000000,,,
166,167,LE CHEVILLIER XAVIER,TCG79,45-MS4,,0 days 06:04:39.000000000,,,
167,168,BARON ARNAUD,AMBERIEUX EN BUGEY,36-MS3,,0 days 06:04:47.000000000,,,
168,169,LANIEL JOSEPH,ASMSE,1-MV5,,0 days 06:05:00.000000000,,,
169,170,TERSTEGGE PAUL,LAGARDERE PARIS RACING,46-MS4,,0 days 06:05:04.000000000,,,
170,171,HADJ RABAHF ARID,ASMSE,37-MS3,,0 days 06:05:52.000000000,,,
171,172,FERRARI ERIC,TRIATHLON MACON CLUB,20-MV2,,0 days 06:06:10.000000000,,,
172,173,NAHON LUC,GRENOBLE UC TRIATHLON,21-MV2,,0 days 06:06:54.000000000,,,
173,174,AMICE SEBASTIEN,MACH3 TRIATHLON,13-MS2,,0 days 06:07:05.000000000,,,
174,175,LAIDI LIES,SAINT HERBLAIN TRIATHLON,2-MV4,,0 days 06:07:56.000000000,,,
175,176,MURCIANI CHRISTOPHE,UNION ATHLETIQUE SOCIETE GEN,40-MV1,,0 days 06:07:58.000000000,,,
176,177,ZANARDELLI ERIC,ANNONAY TRIATHLON,22-MV2,,0 days 06:08:11.000000000,,,
177,178,GACHON YVES,ASMSE,47-MS4,,0 days 06:08:23.000000000,,,
178,179,RENOU LAURENT,DAUPHDE SCEAUX,41-MV1,,0 days 06:08:52.000000000,,,
179,180,FALGERE PHILIPPE,TROLL TEAM TRIATHLON,42-MV1,,0 days 06:09:15.000000000,,,
180,181,JULIA ANNE-FRANCE,TRI 07 PRIVAS TRIATHLON,1-FV2,,0 days 06:09:38.000000000,,,
181,182,DEGRUSON SAMUEL,RILLIEUX TRIATHLON,48-MS4,,0 days 06:09:51.000000000,,,
182,183,CAILLON FREDERIC,THOUARS TRIATHLON,49-MS4,,0 days 06:09:59.000000000,,,
183,184,FERRET OLIVIER,TCML,50-MS4,,0 days 06:10:40.000000000,,,
184,185,LACOUR NICOLAS,TRI 07 PRIVAS TRIATHLON,51-MS4,,0 days 06:11:37.000000000,,,
185,186,VETSCH PETRA,TRIVIERA,1-FS3,,0 days 06:12:00.000000000,,,
186,187,PHILIP SYLVAIN,TRISPIRIDON OYONNAX,52-MS4,,0 days 06:12:21.000000000,,,
187,188,VOZ SIMON,TRI VAL DE GRAY,43-MV1,,0 days 06:12:46.000000000,,,
188,189,LATTARICO NATHALIE,A. L. ECHIROLLES,2-FV1,,0 days 06:12:50.000000000,,,
189,190,GIROUDON GHISLAIN,LES SARDINES,5-MS1,,0 days 06:12:57.000000000,,,
190,191,MECHIN ERIC,TRI 07 PRIVAS TRIATHLON,23-MV2,,0 days 06:13:26.000000000,,,
191,192,PERON JEAN PAUL,FREE IRON TEAM,11-MV3,,0 days 06:14:08.000000000,,,
192,193,ESCLAPEZ ERIC,TRIATHLON MANOSQUE,24-MV2,,0 days 06:14:39.000000000,,,
193,194,MOLLAR FREDERIC,SAINT PRIEST TRIATHLON,44-MV1,,0 days 06:14:47.000000000,,,
194,195,MENDY JOSE,AVIGNON - LE PONTET TRIATHLO,53-MS4,,0 days 06:15:01.000000000,,,
195,196,BOURBONNAIS FRED,ROMANS TRIATHLON,45-MV1,,0 days 06:15:02.000000000,,,
196,197,MERMIER NICOLAS,AVIGNON - LE PONTET TRIATHLO,46-MV1,,0 days 06:15:17.000000000,,,
197,198,ESCOURIDO CHRISTOPHE VIGO,US PALAISEAU TRIATHLON,47-MV1,,0 days 06:15:32.000000000,,,
198,199,NACCACHE PHILIPPE,CRENSOA TRIATHLON,25-MV2,,0 days 06:15:51.000000000,,,
199,200,POLLAK STÉPHANE,LES ALLIGATORS SEYNOD TRIAT,48-MV1,,0 days 06:16:01.000000000,,,
200,201,DAMET REGIS,BEAUNE MONNOT TRIATHLON,26-MV2,,0 days 06:16:08.000000000,,,
201,202,LATAPY PHILIPPE,TRI 07 PRIVAS TRIATHLON,49-MV1,,0 days 06:16:09.000000000,,,
202,203,LECOMTE STEPHANE,AS GIEN NATATION SECTION TRI,38-MS3,,0 days 06:16:20.000000000,,,
203,204,FONTAINE JEROME,TRI91,54-MS4,,0 days 06:16:36.000000000,,,
204,205,DAVID PASCAL,ASMSE,50-MV1,,0 days 06:16:53.000000000,,,
205,206,TESTARD PHILIPPE,ASMSE,55-MS4,,0 days 06:17:06.000000000,,,
206,207,PERNY GERALD,TRIATHLON EPINAL CLUB,51-MV1,,0 days 06:17:13.000000000,,,
207,208,MATTONI NICOLAS,ASL SUEZ SECTION TRIATHLON,14-MS2,,0 days 06:17:32.000000000,,,
208,209,CHAIR DAVID,SAINT-PRIEST TRIATHLON,56-MS4,,0 days 06:17:44.000000000,,,
209,210,CHERIAUX GILLES,ANTONY TRIATHLON,52-MV1,,0 days 06:17:44.000000000,,,
210,211,MORIN YVES,CHALON TRIATHLON CLUB,53-MV1,,0 days 06:18:06.000000000,,,
211,212,CARRAZ MANUEL,TRI VILLEFRANCHE,57-MS4,,0 days 06:18:24.000000000,,,
212,213,ALLARD RONAN,T.O.A.C TOULOUSE AEROSPATIAL,58-MS4,,0 days 06:18:39.000000000,,,
213,214,DECUGIS STEPHANE,NEUVES MAISONS TRIATHLON 54,59-MS4,,0 days 06:18:42.000000000,,,
214,215,LE BIHAN ERIC,US PALAISEAU TRIATHLON,54-MV1,,0 days 06:19:38.000000000,,,
215,216,BELHADDAD MADJID,PASSY MONT BLANC TRIATHLON,60-MS4,,0 days 06:20:19.000000000,,,
216,217,LE BEHEREC MAXIME,ASVEL TRIATHLON,39-MS3,,0 days 06:20:29.000000000,,,
217,218,PAJOT PASCAL,AS GIEN NATATION SECTION TRI,55-MV1,,0 days 06:20:31.000000000,,,
218,219,GARRIVIER BERNARD,TRI SAINT AMANT DUN 18,12-MV3,,0 days 06:20:35.000000000,,,
219,220,GACHIGNAT PHILIPPE,SAINT AVERTIN SPORTS 37,13-MV3,,0 days 06:20:47.000000000,,,
220,221,PINGET CHRISTOPHE,TRIATHLON DU SALEVE,40-MS3,,0 days 06:21:01.000000000,,,
221,222,COLARAS YAN,TRIATHLON DU SALÈVE,41-MS3,,0 days 06:21:08.000000000,,,
222,223,CORNELOUP DENIS,VAULX EN VELIN TRIATHLON,27-MV2,,0 days 06:21:25.000000000,,,
223,224,LENNOZ-GRATIN GUY,ALBERTVILLE TARENTAISE TRIAT,56-MV1,,0 days 06:21:42.000000000,,,
224,225,ROBERT SEBASTIEN,BOURGES TRIATHLON,42-MS3,,0 days 06:21:42.000000000,,,
225,226,ESLING PHILIP,COMPIEGNE TRIATHLON,28-MV2,,0 days 06:22:28.000000000,,,
226,227,GAUDIN JEAN CHRISTOPHE,LES MILLE PATTES TRIATHLON,29-MV2,,0 days 06:22:37.000000000,,,
227,228,VIDAL LAURENT,LES MILLE PATTES TRIATHLON,61-MS4,,0 days 06:23:10.000000000,,,
228,229,GUERRE JULIEN,ASSP TRIATHLON 69,43-MS3,,0 days 06:23:35.000000000,,,
229,230,VAN VOORTHUYSEN THIERRY,BOURG EN BRESSE TRIATHLON,14-MV3,,0 days 06:23:37.000000000,,,
230,231,NEPLAZ PATRICK,TRIATHLON DU SALÈVE,3-MV4,,0 days 06:24:11.000000000,,,
231,232,DUFOUR JEAN MARC,TRICASTIN TRIATHLON CLUB,15-MV3,,0 days 06:24:34.000000000,,,
232,233,HAMISSI FETHI,TRISALEVE,30-MV2,,0 days 06:24:37.000000000,,,
233,234,DELFAU PHILIPPE,UNION SPORTIVE DES NAGEUR D,57-MV1,,0 days 06:24:49.000000000,,,
234,235,JARREAU RICHARD,TOULON TRIATHLON MUTUELLE V,62-MS4,,0 days 06:24:56.000000000,,,
235,236,MERLEY CEDRIC,RILLIEUX TRIATHLON,44-MS3,,0 days 06:25:25.000000000,,,
236,237,PANNIER DIDIER,ASAV TRIATHLON,31-MV2,,0 days 06:25:31.000000000,,,
237,238,COMBE FRANCOIS,U.S.O. BEZONS,58-MV1,,0 days 06:25:53.000000000,,,
238,239,DUDON MARC,T.O.A.C TOULOUSE AEROSPATIAL,32-MV2,,0 days 06:25:57.000000000,,,
239,240,COSTER STANISLAS,LEVALLOIS TRIATHLON,45-MS3,,0 days 06:26:43.000000000,,,
240,241,LAUTRET PHILIPPE,ASCE TRIATHLON,63-MS4,,0 days 06:27:29.000000000,,,
241,242,BOLZER LAURENT,CEPS DINAN ARMOR TRIATHLON,64-MS4,,0 days 06:27:37.000000000,,,
242,243,JANTZEN NICOLAS,TRIATHLON CLUB DE VILLEPARISI,46-MS3,,0 days 06:27:40.000000000,,,
243,244,BOZON JEAN MARC,TRIATHLON DU SALEVE,16-MV3,,0 days 06:28:31.000000000,,,
244,245,PIRAT FRANCK,SIX FOURS TRIATHLON,65-MS4,,0 days 06:28:56.000000000,,,
245,246,LUSSEAU STEPHANE,US PALAISEAU TRIATHLON,59-MV1,,0 days 06:28:58.000000000,,,
246,247,MARI FREDERIC,US PALAISEAU TRIATHLON,60-MV1,,0 days 06:29:02.000000000,,,
247,248,OLIVE RICHARD,ASPTT ANGERS TRI,66-MS4,,0 days 06:29:14.000000000,,,
248,249,BOURDEAU PIERRE FRANCOIS,TRIATHLON CLUB DES MONTS LY,61-MV1,,0 days 06:30:13.000000000,,,
249,250,CLAUDEL PIERRE,MACH 3 TRIATHLON,33-MV2,,0 days 06:30:36.000000000,,,
250,251,PROUTEAU CEDRIC,SOCIETE SPORTIVE NIEULAISE,47-MS3,,0 days 06:31:12.000000000,,,
