,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
11,12,MARSH BRANDON,TEAM TBB  USA,4-MS4,M,0 days 06:14:56.000000000,0 days 00:27:19.000000000,0 days 04:15:07.000000000,0 days 01:28:55.000000000
12,13,LASSONDE CÉDRIC,TRI UK  GREENWICH TRITONS   FR,4-M,M,0 days 06:18:55.000000000,0 days 00:31:17.000000000,0 days 04:08:52.000000000,0 days 01:33:45.000000000
13,14,GARDNER SAM,SNOCK AND ROCIC FANASONIC  ANG,5-MS4,M,0 days 06:22:40.000000000,0 days 00:33:02.000000000,0 days 04:10:36.000000000,0 days 01:34:45.000000000
14,15,MORRISON CATRIONA,ECOSSE,1-FS3,F,0 days 06:25:00.000000000,0 days 00:30:14.000000000,0 days 04:21:58.000000000,0 days 01:29:06.000000000
15,16,REBOUL GILLES,DIJON TRIATHLON  FRANCE,1-MV1,M,0 days 06:27:44.000000000,0 days 00:29:09.000000000,0 days 04:17:04.000000000,0 days 01:36:50.000000000
16,17,BASTIE CHRISTOPHE,ASM SAINT ETIENNE TRIATHLON 42,5-M,M,0 days 06:29:11.000000000,0 days 00:30:16.000000000,0 days 04:15:15.000000000,0 days 01:40:07.000000000
17,18,KUNG MANUEL,TEAM TBB  SUISSE,1-MS1,M,0 days 06:29:18.000000000,0 days 00:26:17.000000000,0 days 04:23:20.000000000,0 days 01:35:54.000000000
18,19,RUTSCHMANN CHRISTIAN,TRIA TEAM OENSINGEN  SUISSE,4-MS2,M,0 days 06:30:58.000000000,0 days 00:34:06.000000000,0 days 04:08:58.000000000,0 days 01:42:55.000000000
19,20,OZKAN ATILLA,PRAT  TRIATLO  ESPAGNE,2-MV1,M,0 days 06:32:26.000000000,0 days 00:32:17.000000000,0 days 04:20:19.000000000,0 days 01:33:51.000000000
20,21,ROST DAVE,PAYS-BAS,3-MV1,M,0 days 06:32:53.000000000,0 days 00:29:23.000000000,0 days 04:18:47.000000000,0 days 01:41:09.000000000
21,22,HOPF GABRIEL,TRI SEELAND   SUISSE,2-MS1,M,0 days 06:33:04.000000000,0 days 00:37:29.000000000,0 days 04:13:38.000000000,0 days 01:36:55.000000000
22,23,BOILEAU EMMANUEL,TRIATHLON CLUB DEODATIEN  FRAN,6-MS4,M,0 days 06:33:22.000000000,0 days 00:32:24.000000000,0 days 04:21:29.000000000,0 days 01:35:52.000000000
23,24,LEPERS ROMUALD,BEAUNE MONNOT TRIATHLON  FRANC,4-MV1,M,0 days 06:37:49.000000000,0 days 00:30:01.000000000,0 days 04:17:50.000000000,0 days 01:44:14.000000000
24,25,DAUMAS ROMAIN,VICHY TRIATHLON  FRANCE,3-MS3,M,0 days 06:38:33.000000000,0 days 00:36:57.000000000,0 days 04:14:56.000000000,0 days 01:42:24.000000000
25,26,MAJEWSKI ALEXANDRE,MACH 3 TRIATHLON  FRANCE,4-MS3,M,0 days 06:39:17.000000000,0 days 00:35:12.000000000,0 days 04:18:53.000000000,0 days 01:39:57.000000000
26,27,MAZZETTA GABRIELE,PEPERONCINO TEAM  ITALIE,6-M,M,0 days 06:39:49.000000000,0 days 00:29:07.000000000,0 days 04:34:52.000000000,0 days 01:32:01.000000000
27,28,JEANNIN GUILLAUME,FAST GUEBWILLER   FRANCE,5-MS2,M,0 days 06:40:11.000000000,0 days 00:29:59.000000000,0 days 04:28:19.000000000,0 days 01:37:42.000000000
28,29,MOREAU SÉBASTIEN,PUISSANCE 3 COURNON  FRANCE,7-MS4,M,0 days 06:44:17.000000000,0 days 00:34:03.000000000,0 days 04:21:15.000000000,0 days 01:43:26.000000000
29,30,ORVAIN TONY,GIRONDINS DE BORDEAUX TRIATHLO,6-MS2,M,0 days 06:45:05.000000000,0 days 00:34:53.000000000,0 days 04:34:38.000000000,0 days 01:29:29.000000000
30,31,TIMMERS ALBERT,IZGS HAARLEM  PAYS-BAS,5-MS3,M,0 days 06:45:27.000000000,0 days 00:33:06.000000000,0 days 04:29:35.000000000,0 days 01:37:26.000000000
31,32,SCANLAN BILL,ASM SAINT ETIENNE TRIATHLON 42,6-MS3,M,0 days 06:45:55.000000000,0 days 00:32:11.000000000,0 days 04:19:16.000000000,0 days 01:49:15.000000000
32,33,PICARD BASTIEN,VAL DE REUIL TRIATHLON  FRANCE,7-MS3,M,0 days 06:46:30.000000000,0 days 00:33:35.000000000,0 days 04:24:38.000000000,0 days 01:42:47.000000000
33,34,ELLIS MARY BETH,TEAM TBB  USA,2-FS3,F,0 days 06:46:31.000000000,0 days 00:28:38.000000000,0 days 04:40:28.000000000,0 days 01:33:57.000000000
34,35,LEWIS TAMSIN,ANGLETERRE,3-FS3,F,0 days 06:47:25.000000000,0 days 00:34:08.000000000,0 days 04:34:07.000000000,0 days 01:36:04.000000000
35,36,ARNAUD CÉDRIC,ALLIGATORS SEYNOD TRIATHLON  F,8-MS3,M,0 days 06:47:38.000000000,0 days 00:34:10.000000000,0 days 04:22:31.000000000,0 days 01:45:12.000000000
36,37,MOREY VINCENT,TRIATHLON CLUB AUXONNAIS  FRAN,8-MS4,M,0 days 06:48:14.000000000,0 days 00:37:05.000000000,0 days 04:16:32.000000000,0 days 01:43:48.000000000
37,38,NAZARIO BATTISTA,GS PASTA GRANAROLO  ITALIE,9-MS4,M,0 days 06:49:16.000000000,0 days 00:34:58.000000000,0 days 04:32:26.000000000,0 days 01:36:29.000000000
38,39,DEAN STEVE,NORTH HARBOUR TRIATHLON CLUB,7-M,M,0 days 06:49:54.000000000,0 days 00:34:45.000000000,0 days 04:23:37.000000000,0 days 01:45:45.000000000
39,40,WHITE JAMIE,NEW ZELAND,8-M,M,0 days 06:49:54.000000000,0 days 00:29:31.000000000,0 days 04:26:47.000000000,0 days 01:50:15.000000000
40,41,SCHOEN JEAN MARC,ASPTT STRASBOURG TRIATHLON  FR,5-MV1,M,0 days 06:50:00.000000000,0 days 00:32:30.000000000,0 days 04:34:12.000000000,0 days 01:38:31.000000000
41,42,DOUBLEDAY PETER,FUL ON TRI  ANGLETERRE,6-MV1,M,0 days 06:51:23.000000000,0 days 00:35:43.000000000,0 days 04:26:39.000000000,0 days 01:43:48.000000000
42,43,JOUFFRET SÉBASTIEN,TRIATHLON AMBERIEU EN BUGEY  F,7-MS2,M,0 days 06:53:17.000000000,0 days 00:37:44.000000000,0 days 04:24:23.000000000,0 days 01:46:24.000000000
43,44,VAN DER MUSSELE PIETER,BELGIQUE,9-MS3,M,0 days 06:53:19.000000000,0 days 00:34:05.000000000,0 days 04:27:21.000000000,0 days 01:47:38.000000000
44,45,PELLEGRINI JIMMY,TRIATHLON ALTO ADIGE   ITALIE,10-MS3,M,0 days 06:53:43.000000000,0 days 00:42:45.000000000,0 days 04:26:13.000000000,0 days 01:39:54.000000000
45,46,CAVALIER LIONEL,TRI CLUB SEELAND  SUISSE,10-MS4,M,0 days 06:53:59.000000000,0 days 00:36:13.000000000,0 days 04:29:48.000000000,0 days 01:41:49.000000000
46,47,JACQUES PIERRE ANDRÉ,LES MILLE PATTES TRIATHLON  FR,8-MS2,M,0 days 06:54:02.000000000,0 days 00:34:10.000000000,0 days 04:33:34.000000000,0 days 01:41:09.000000000
47,48,SCHAERER CÉLINE,TEAM TBB  SUISSE,1-FS1,F,0 days 06:55:02.000000000,0 days 00:27:20.000000000,0 days 04:43:38.000000000,0 days 01:39:48.000000000
48,49,MULLAN EIMEAR,TEAM MILTON KEYNES   IRELAND,1-FS2,F,0 days 06:57:48.000000000,0 days 00:35:08.000000000,0 days 04:35:43.000000000,0 days 01:43:32.000000000
49,50,DE PURY RENAUD,TRYVERDON   SUISSE,1-MV2,M,0 days 06:58:27.000000000,0 days 00:37:08.000000000,0 days 04:33:02.000000000,0 days 01:40:14.000000000
50,51,BOICHUT FLORENT,TRIATHLON CLUB AUXONNAIS  FRAN,9-MS2,M,0 days 06:58:51.000000000,0 days 00:42:12.000000000,0 days 04:24:08.000000000,0 days 01:44:53.000000000
51,52,COLLINS LOU,BLUESEVENTY TFN RT   ANGLETERR,4-FS3,F,0 days 06:58:52.000000000,0 days 00:32:13.000000000,0 days 04:40:45.000000000,0 days 01:40:18.000000000
52,53,DESAUTELS CHRISTOPHE,ECA CHAUMONT TRIATHLON DUATHLO,10-MS2,M,0 days 06:59:13.000000000,0 days 00:36:17.000000000,0 days 04:34:56.000000000,0 days 01:43:18.000000000
53,54,WEBER YANN,ALOUETTE.CHGSAJOIE  SUISSE,11-MS4,M,0 days 06:59:15.000000000,0 days 00:39:09.000000000,0 days 04:40:00.000000000,0 days 01:36:04.000000000
54,55,OUADAOUI ALEXANDRE,VITTEL TRIATHLON  FRANCE,3-MS1,M,0 days 07:00:08.000000000,0 days 00:34:51.000000000,0 days 04:30:05.000000000,0 days 01:49:22.000000000
55,56,TIEBIE JEROEN,OUDE VEER  PAYS-BAS,7-MV1,M,0 days 07:01:30.000000000,0 days 00:34:32.000000000,0 days 04:29:31.000000000,0 days 01:48:54.000000000
56,57,ARROS JEAN CHRISTOPHE,TEAM LANDI ST POL TRI AND RUN,2-MV2,M,0 days 07:01:47.000000000,0 days 00:38:11.000000000,0 days 04:32:41.000000000,0 days 01:44:14.000000000
57,58,GARRIVIER THIBAUT,EMBRUN TRIATHLON CLUB  FRANCE,4-MS1,M,0 days 07:02:10.000000000,0 days 00:37:11.000000000,0 days 04:20:33.000000000,0 days 01:59:54.000000000
58,59,THOUVENIN ERIC,ALLIGATORS SEYNOD TRIATHLON  F,12-MS4,M,0 days 07:03:16.000000000,0 days 00:34:15.000000000,0 days 04:36:15.000000000,0 days 01:44:54.000000000
59,60,DE MULDER DIEDRIK,MR T TRIATHLON CLUB GENT  BELG,11-MS3,M,0 days 07:03:21.000000000,0 days 00:44:26.000000000,0 days 04:34:04.000000000,0 days 01:38:59.000000000
60,61,MATTHYS MARC,MACHELS TRIATHLON TEAM  BELGIQ,3-MV2,M,0 days 07:04:15.000000000,0 days 00:38:19.000000000,0 days 04:30:03.000000000,0 days 01:50:21.000000000
61,62,HUGEL CHRISTIAN,TF FEUERBACH  ALLEMAGNE,13-MS4,M,0 days 07:05:34.000000000,0 days 00:35:31.000000000,0 days 04:33:33.000000000,0 days 01:51:56.000000000
62,63,DE GRAAF DAVID,PAYS-BAS,11-MS2,M,0 days 07:06:16.000000000,0 days 00:39:17.000000000,0 days 04:36:24.000000000,0 days 01:44:12.000000000
63,64,LAGARDE CÉDRIC,TEAM MERMILLOD TRIATHLON  FRAN,12-MS3,M,0 days 07:06:48.000000000,0 days 00:39:23.000000000,0 days 04:37:47.000000000,0 days 01:42:18.000000000
64,65,DUMOULIN LAURENT,SÉZANNE TRIATHLON  FRANCE,8-MV1,M,0 days 07:07:28.000000000,0 days 00:38:48.000000000,0 days 04:39:15.000000000,0 days 01:43:02.000000000
65,66,BOUBILA FRÉDÉRIC,HAC TRIATHLON  FRANCE,13-MS3,M,0 days 07:08:04.000000000,0 days 00:41:03.000000000,0 days 04:34:48.000000000,0 days 01:46:58.000000000
66,67,GUIVARCH VINCENT,TRIATHLON CLUB QUIMPER  FRANCE,14-MS3,M,0 days 07:08:08.000000000,0 days 00:37:23.000000000,0 days 04:42:48.000000000,0 days 01:42:29.000000000
67,68,BLAZQUEZ GOMEZ SAMUEL,TRI TALAVERA  ESPAGNE,15-MS3,M,0 days 07:08:40.000000000,0 days 00:33:59.000000000,0 days 04:49:57.000000000,0 days 01:40:21.000000000
68,69,HANNOTEAUX BORIS,EAC TRI  FRANCE,14-MS4,M,0 days 07:08:46.000000000,0 days 00:32:46.000000000,0 days 04:41:04.000000000,0 days 01:51:00.000000000
69,70,LANGERAK JACCO,HELLAS TRIATHLON  PAYS-BAS,12-MS2,M,0 days 07:09:10.000000000,0 days 00:37:47.000000000,0 days 04:46:50.000000000,0 days 01:39:41.000000000
70,71,LEMAIRE CORALIE,ST RAPHAEL TRIATHLON  BELGIQUE,1-FS4,F,0 days 07:09:54.000000000,0 days 00:37:39.000000000,0 days 04:42:34.000000000,0 days 01:44:24.000000000
71,72,ANTOINE YANNICK,STH  BELGIQUE,15-MS4,M,0 days 07:11:14.000000000,0 days 00:36:32.000000000,0 days 04:43:31.000000000,0 days 01:44:29.000000000
72,73,JOHNSSON ROB,NON LICENCIE,16-MS3,M,0 days 07:11:15.000000000,0 days 00:32:35.000000000,0 days 04:48:02.000000000,0 days 01:43:58.000000000
73,74,VUIDART MARC,VITTEL TRIATHLON  FRANCE,9-MV1,M,0 days 07:11:24.000000000,0 days 00:43:48.000000000,0 days 04:31:28.000000000,0 days 01:48:52.000000000
74,75,GILL JAMES,CAMBRIDGE TRIATHLON CLUB  ANGL,9-M,M,0 days 07:11:26.000000000,0 days 00:29:13.000000000,0 days 04:40:35.000000000,0 days 01:57:39.000000000
75,76,ANGLADE SYLVAIN,?,17-MS3,M,0 days 07:11:47.000000000,0 days 00:37:34.000000000,0 days 04:41:08.000000000,0 days 01:48:29.000000000
76,77,REYMOND STÉPHANIE,TRIATHLON CLUB CHATEAUROUX 36,5-FS3,F,0 days 07:12:09.000000000,0 days 00:38:12.000000000,0 days 04:41:41.000000000,0 days 01:46:30.000000000
77,78,ADRIAENS STEPHAN,GO LIKE HELL SCHERPENHEUVEL  B,4-MV2,M,0 days 07:12:34.000000000,0 days 00:34:18.000000000,0 days 04:41:39.000000000,0 days 01:50:23.000000000
78,79,RENARD GUY,CHIMAY SHARKS TRIATHLON  BELGI,10-MV1,M,0 days 07:12:39.000000000,0 days 00:43:57.000000000,0 days 04:36:24.000000000,0 days 01:46:04.000000000
79,80,MERLET BENOÎT,SAINT JEAN DE MONTS VENDÉE TRI,18-MS3,M,0 days 07:13:19.000000000,0 days 00:37:29.000000000,0 days 04:50:42.000000000,0 days 01:39:43.000000000
80,81,VALENTIN RALF,TRIATHLON TEAM GIESSEN  ALLEMA,5-MV2,M,0 days 07:13:36.000000000,0 days 00:32:18.000000000,0 days 04:48:06.000000000,0 days 01:47:59.000000000
81,82,CROUCHER GORDON,BEYOND MOUNTAIN BIKES  ANGLETE,19-MS3,M,0 days 07:13:39.000000000,0 days 00:34:37.000000000,0 days 04:42:11.000000000,0 days 01:51:06.000000000
82,83,SZYMEZAK PIERRE,ANNONAY TRIATHLON  FRANCE,20-MS3,M,0 days 07:14:06.000000000,0 days 00:34:31.000000000,0 days 04:43:42.000000000,0 days 01:49:48.000000000
83,84,SENECHAL ROMUALD,TRIATHLON CLUB JOUÉ LES TOURS,21-MS3,M,0 days 07:14:39.000000000,0 days 00:46:19.000000000,0 days 04:32:06.000000000,0 days 01:50:22.000000000
84,85,DOOPER BARRY,TTW  PAYS-BAS,16-MS4,M,0 days 07:15:43.000000000,0 days 00:29:49.000000000,0 days 04:51:50.000000000,0 days 01:47:29.000000000
85,86,BOISSEAU ERIC,ASPTT ANGERS TRIATHLON  FRANCE,6-MV2,M,0 days 07:16:06.000000000,0 days 00:39:53.000000000,0 days 04:35:47.000000000,0 days 01:51:59.000000000
86,87,MARSH AMY,TEAM TBB  USA,6-FS3,F,0 days 07:16:16.000000000,0 days 00:30:00.000000000,0 days 05:00:38.000000000,0 days 01:40:29.000000000
87,88,LANGSTON DAVID,ANGLETERRE,5-MS1,M,0 days 07:16:28.000000000,0 days 00:26:52.000000000,0 days 04:42:22.000000000,0 days 02:00:36.000000000
88,89,BERNARD STÉPHANE,LES MILLE PATTES TRIATHLON  FR,17-MS4,M,0 days 07:16:43.000000000,0 days 00:38:13.000000000,0 days 04:42:56.000000000,0 days 01:50:40.000000000
89,90,COUZON DAVID,LES MILLE PATTES TRIATHLON  FR,11-MV1,M,0 days 07:16:57.000000000,0 days 00:39:20.000000000,0 days 04:45:16.000000000,0 days 01:44:17.000000000
90,91,VAN LEEUWEN TON,DE DOLFIJN  PAYS-BAS,12-MV1,M,0 days 07:17:34.000000000,0 days 00:40:30.000000000,0 days 04:47:43.000000000,0 days 01:43:17.000000000
91,92,BOSS FÉLIX,BERN TRIATHLON  SUISSE,13-MV1,M,0 days 07:19:04.000000000,0 days 00:34:11.000000000,0 days 04:47:51.000000000,0 days 01:49:20.000000000
92,93,ESMEIJER NIELS,PAYS-BAS,13-MS2,M,0 days 07:19:37.000000000,0 days 00:35:48.000000000,0 days 04:51:09.000000000,0 days 01:45:24.000000000
93,94,LE MANOUR ANTHONY,CEPS DINAN ARMAOR TRIATHLON  F,14-MV1,M,0 days 07:19:38.000000000,0 days 00:38:17.000000000,0 days 04:52:39.000000000,0 days 01:42:50.000000000
94,95,PLUCKROSE MICHAEL,CARLISLE TRI CLUB  ANGLETERRE,15-MV1,M,0 days 07:19:38.000000000,0 days 00:42:44.000000000,0 days 04:47:09.000000000,0 days 01:43:10.000000000
95,96,GUERRI MARCO,GS PASTA GRANAROLO  ITALIE,16-MV1,M,0 days 07:19:48.000000000,0 days 00:34:48.000000000,0 days 04:46:08.000000000,0 days 01:53:24.000000000
96,97,TAYLOR CHRIS,BERKSHIRE TRI SQUAD  ANGLETERR,7-MV2,M,0 days 07:19:57.000000000,0 days 00:40:52.000000000,0 days 04:42:41.000000000,0 days 01:50:56.000000000
97,98,MAN KAREL,WTDT  BELGIQUE,17-MV1,M,0 days 07:20:21.000000000,0 days 00:46:47.000000000,0 days 04:39:32.000000000,0 days 01:47:47.000000000
98,99,SCIARRONE ALESSANDRO,PRO PATRIA MILAN TRIATHLON  IT,18-MS4,M,0 days 07:20:35.000000000,0 days 00:34:59.000000000,0 days 04:54:07.000000000,0 days 01:44:18.000000000
99,100,WINKELHORST KEES,UTRECHT  PAYS-BAS,22-MS3,M,0 days 07:21:11.000000000,0 days 00:40:49.000000000,0 days 04:33:44.000000000,0 days 01:59:05.000000000
100,101,STRAIN JAMES,BOSTON TRIATHLON TEAM  USA,18-MV1,M,0 days 07:21:13.000000000,0 days 00:36:32.000000000,0 days 04:47:25.000000000,0 days 01:47:23.000000000
101,102,JENKINS DARREN,BUNBURY TRIATHLON CLUB  ANGLET,23-MS3,M,0 days 07:21:31.000000000,0 days 00:39:43.000000000,0 days 04:40:45.000000000,0 days 01:55:24.000000000
102,103,DAY RICHARD,TRIATHLON MANAWATU   NEW ZELAN,10-M,M,0 days 07:21:44.000000000,0 days 00:48:34.000000000,0 days 04:41:05.000000000,0 days 01:44:54.000000000
103,104,VALERO CONESA SIMON DAVID,CLUB TRIATLON FUENTE ALAMO  ES,24-MS3,M,0 days 07:21:57.000000000,0 days 00:34:43.000000000,0 days 04:54:49.000000000,0 days 01:43:57.000000000
104,105,HOUDU ERIC,TRIATHLON CLUB DES MONTS DU LY,19-MV1,M,0 days 07:22:10.000000000,0 days 00:37:42.000000000,0 days 04:51:51.000000000,0 days 01:45:13.000000000
105,106,MC DONNELL NIALL,PIRANHA TRIATHLON  IRELAND,25-MS3,M,0 days 07:22:31.000000000,0 days 00:37:29.000000000,0 days 04:51:53.000000000,0 days 01:48:12.000000000
106,107,VIARGUES FRÉDÉRIC,C.M.P  FRANCE,8-MV2,M,0 days 07:22:32.000000000,0 days 00:28:45.000000000,0 days 04:53:10.000000000,0 days 01:55:23.000000000
107,108,KOWER OLIVER,ASV DUISBURG  ALLEMAGNE,26-MS3,M,0 days 07:22:56.000000000,0 days 00:37:19.000000000,0 days 04:48:15.000000000,0 days 01:51:11.000000000
108,109,TISSINK MARTIJN,SQUADRA VELOCE  PAYS-BAS,14-MS2,M,0 days 07:24:47.000000000,0 days 00:38:33.000000000,0 days 04:46:47.000000000,0 days 01:52:50.000000000
109,110,ELLISON ANDREW,ANGLETERRE,20-MV1,M,0 days 07:25:01.000000000,0 days 00:48:23.000000000,0 days 04:35:48.000000000,0 days 01:53:15.000000000
110,111,FAURIE ERIC,ASM SAINT ETIENNE TRIATHLON 42,21-MV1,M,0 days 07:25:39.000000000,0 days 00:40:57.000000000,0 days 04:26:50.000000000,0 days 02:09:49.000000000
111,112,CHALVIN YOHANN,TRIATHLONS  FRANCE,27-MS3,M,0 days 07:25:53.000000000,0 days 00:33:22.000000000,0 days 04:53:43.000000000,0 days 01:52:13.000000000
112,113,GALL PHIL,SLH TRI CLUB  ANGLETERRE,22-MV1,M,0 days 07:26:10.000000000,0 days 00:36:20.000000000,0 days 04:39:56.000000000,0 days 02:04:19.000000000
113,114,VENET MATTHIEU,BOURG EN BRESSE TRIATHLON  FRA,28-MS3,M,0 days 07:26:13.000000000,0 days 00:34:14.000000000,0 days 04:59:48.000000000,0 days 01:45:37.000000000
114,115,CARRIER OLIVIER,TRIATHLON CLUB MONTREUILLOIS,19-MS4,M,0 days 07:26:20.000000000,0 days 00:37:18.000000000,0 days 04:48:01.000000000,0 days 01:52:29.000000000
115,116,READ CARL,ALZ SIGMARINGEN   PAYS-BAS,29-MS3,M,0 days 07:26:24.000000000,0 days 00:35:07.000000000,0 days 05:04:12.000000000,0 days 01:42:59.000000000
116,117,OBST THOMAS,TRIA ECHTERDINGEN  ALLEMAGNE,15-MS2,M,0 days 07:27:21.000000000,0 days 00:40:15.000000000,0 days 04:49:24.000000000,0 days 01:50:31.000000000
117,118,MOL PETER JAN,CERBERUS  PAYS-BAS,20-MS4,M,0 days 07:27:27.000000000,0 days 00:38:22.000000000,0 days 04:43:43.000000000,0 days 01:59:35.000000000
118,119,BOOL MICHAEL,CARDIFF TRIATHLETES  ANGLETERR,16-MS2,M,0 days 07:27:28.000000000,0 days 00:32:00.000000000,0 days 04:57:35.000000000,0 days 01:52:01.000000000
119,120,CORBE YVES FRANÇOIS,TEAM LANDI ST POL TRI AND RUN,21-MS4,M,0 days 07:28:19.000000000,0 days 00:50:42.000000000,0 days 04:30:47.000000000,0 days 01:57:36.000000000
120,121,VICKERY THOMAS,CAMBRIDGE TRIATHLON CLUB  ANGL,17-MS2,M,0 days 07:28:30.000000000,0 days 00:32:41.000000000,0 days 05:06:42.000000000,0 days 01:45:05.000000000
121,122,ETXEANDIA ETOR,EXTREM ZORNOTZA  ESPAGNE,18-MS2,M,0 days 07:28:33.000000000,0 days 00:43:03.000000000,0 days 04:55:36.000000000,0 days 01:41:56.000000000
122,123,DUJARDIN ARVID,MTTG  BELGIQUE,30-MS3,M,0 days 07:28:57.000000000,0 days 00:34:15.000000000,0 days 05:00:23.000000000,0 days 01:46:34.000000000
123,124,WEBSTER KARL,DERBYSHIRE POLICE  ANGLETERRE,23-MV1,M,0 days 07:29:15.000000000,0 days 00:35:33.000000000,0 days 04:59:38.000000000,0 days 01:50:21.000000000
124,125,AUBERT BRUNO,ALBERTVILLE TARENTAISE TRIATHL,24-MV1,M,0 days 07:29:33.000000000,0 days 00:43:45.000000000,0 days 04:52:10.000000000,0 days 01:48:33.000000000
125,126,VAN ASTEN WIM,ENDURANCE TEAML LIMBURG  BELGI,31-MS3,M,0 days 07:29:53.000000000,0 days 00:39:35.000000000,0 days 04:52:51.000000000,0 days 01:51:48.000000000
126,127,ZENTNER WIELAND,TRI TEAM FFB  ALLEMAGNE,9-MV2,M,0 days 07:30:21.000000000,0 days 00:36:17.000000000,0 days 04:41:49.000000000,0 days 02:06:37.000000000
127,128,JEAN SÉBASTIEN,ASM SAINT ETIENNE TRIATHLON 42,32-MS3,M,0 days 07:30:48.000000000,0 days 00:35:26.000000000,0 days 04:54:40.000000000,0 days 01:55:05.000000000
128,129,BESANCON FLORIAN,CRV LYON  FRANCE,19-MS2,M,0 days 07:30:57.000000000,0 days 00:41:13.000000000,0 days 04:48:53.000000000,0 days 01:54:50.000000000
129,130,PECCAUD CHARLY,AL ECHIROLLES TRIATHLON  FRANC,22-MS4,M,0 days 07:31:23.000000000,0 days 00:41:47.000000000,0 days 04:53:11.000000000,0 days 01:46:00.000000000
130,131,ALDERWEIRELDT KURT,BELGIQUE,10-MV2,M,0 days 07:32:36.000000000,0 days 00:39:36.000000000,0 days 04:55:08.000000000,0 days 01:47:37.000000000
131,132,NICOLL ED,HEWITT RACING  ANGLETERRE,11-MV2,M,0 days 07:32:43.000000000,0 days 00:42:05.000000000,0 days 04:57:01.000000000,0 days 01:48:38.000000000
132,133,LEMOIGNE GILDAS,CAVIGAL NICE TRIATHLON  FRANCE,25-MV1,M,0 days 07:32:53.000000000,0 days 00:39:06.000000000,0 days 04:51:11.000000000,0 days 01:54:30.000000000
133,134,LEE DIANE,ANGLETERRE,2-FS2,F,0 days 07:33:06.000000000,0 days 00:29:22.000000000,0 days 04:57:27.000000000,0 days 02:02:38.000000000
134,135,DEDEURWAERDER WIM,GO LIKE HELL SCHERPENHEUVEL  B,33-MS3,M,0 days 07:33:23.000000000,0 days 00:37:45.000000000,0 days 04:52:20.000000000,0 days 01:56:51.000000000
135,136,DYER NICHOLAS,ANGLETERRE,34-MS3,M,0 days 07:33:25.000000000,0 days 00:29:44.000000000,0 days 05:03:53.000000000,0 days 01:56:45.000000000
136,137,BOWDERY GRANT,??  ANGLETERRE,35-MS3,M,0 days 07:33:35.000000000,0 days 00:39:34.000000000,0 days 04:54:16.000000000,0 days 01:51:52.000000000
137,138,CHATEAUNEUF CHRISTOPHE,PONTIVY TRIATHLON  FRANCE,26-MV1,M,0 days 07:33:51.000000000,0 days 00:36:38.000000000,0 days 05:04:26.000000000,0 days 01:46:24.000000000
138,139,EVANS JIM,ANGLETERRE,27-MV1,M,0 days 07:34:23.000000000,0 days 00:37:58.000000000,0 days 05:02:26.000000000,0 days 01:48:54.000000000
139,140,MORETTO OLIVIER,ASM SAINT ETIENNE TRIATHLON 42,12-MV2,M,0 days 07:34:38.000000000,0 days 00:37:18.000000000,0 days 04:57:11.000000000,0 days 01:52:47.000000000
