,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
90,91,BRETIN SIMON,RILLEUX TRIATHLON,V5M (3),M,0 days 03:09:11.000000000,0 days 00:41:00.000000000,0 days 01:28:38.000000000,0 days 00:59:33.000000000
91,92,FURTIN CEDRIC,TRIATHLON MACON CLUB,S3M (12),M,0 days 03:10:18.000000000,0 days 00:34:41.000000000,0 days 01:30:20.000000000,0 days 01:05:18.000000000
92,93,FOUCHIER PIERRE,RILLIEUX TRIATHLON,V1M (22),M,0 days 03:10:18.000000000,,,
93,94,GUEROT DENIS,TRIMAY,V3M (8),M,0 days 03:10:50.000000000,0 days 00:44:47.000000000,0 days 01:28:31.000000000,0 days 00:57:33.000000000
94,95,PIAILLER GHISLAINE,MACH 3 TRIATHLON,V2F (2),F,0 days 03:11:09.000000000,0 days 00:29:53.000000000,0 days 01:38:17.000000000,0 days 01:03:00.000000000
95,96,SALLABERRY ELISE,CRV LYON TRIATHLON,S3F (1),F,0 days 03:11:34.000000000,0 days 00:36:09.000000000,0 days 01:38:48.000000000,0 days 00:56:37.000000000
96,97,RUDA JEAN FRANÇOIS,VAULX EN VELIN TRIATHLON,V1M (23),M,0 days 03:11:40.000000000,0 days 00:28:04.000000000,0 days 01:29:37.000000000,0 days 01:14:00.000000000
97,98,FAYOLLE DAVID,NON LICENCIE,S3M (13),M,0 days 03:11:40.000000000,0 days 00:32:13.000000000,0 days 01:38:26.000000000,0 days 01:01:02.000000000
98,99,MANGON PASCALE,RILLIEUX TRIATHLON,V2F (3),F,0 days 03:12:34.000000000,0 days 00:32:46.000000000,0 days 01:39:48.000000000,0 days 01:00:02.000000000
99,100,LAURIAC ALAIN,NON LICENCIE,V3M (9),M,0 days 03:13:26.000000000,0 days 00:38:06.000000000,0 days 01:31:15.000000000,0 days 01:04:06.000000000
100,101,COURT BAPTISTE,CRV LYON TRIATHLON,S1M (12),M,0 days 03:14:00.000000000,0 days 00:24:32.000000000,0 days 01:33:45.000000000,0 days 01:15:43.000000000
101,102,JACQUET FLORIAN,RILLIEUX TRIATHLON,S2M (6),M,0 days 03:14:38.000000000,0 days 00:27:15.000000000,0 days 01:30:02.000000000,0 days 01:17:22.000000000
102,103,COUFFIGNAL RAPHAEL,USA TRIATHLON,S2M (7),M,0 days 03:15:21.000000000,0 days 00:32:14.000000000,0 days 01:29:03.000000000,0 days 01:14:05.000000000
103,104,DAMO LIONEL,TRIATHLON ROMANAISPÉAGEOIS,V1M (24),M,0 days 03:15:38.000000000,0 days 00:36:24.000000000,0 days 01:33:41.000000000,0 days 01:05:34.000000000
104,105,GARCIA ROMARIC,ASMSE TRI 42,S4M (17),M,0 days 03:15:42.000000000,0 days 00:32:21.000000000,0 days 01:35:47.000000000,0 days 01:07:36.000000000
105,106,DA CRUZ DURVAL,FREE IRON TEAM,V2M (11),M,0 days 03:16:40.000000000,0 days 00:28:48.000000000,0 days 01:42:01.000000000,0 days 01:05:51.000000000
106,107,BOUCHARIN FABRICE,TRI MAY,V1M (25),M,0 days 03:19:38.000000000,0 days 00:31:18.000000000,0 days 01:41:19.000000000,0 days 01:07:02.000000000
107,108,PLANSSON GRÉGORIAN,NON LICENCIE,S4M (18),M,0 days 03:20:10.000000000,0 days 00:32:25.000000000,0 days 01:38:13.000000000,0 days 01:09:33.000000000
108,109,DESRAYAUD GÉRARD,TRI MACON CLUB,V4M (5),M,0 days 03:20:52.000000000,0 days 00:31:12.000000000,0 days 01:35:27.000000000,0 days 01:14:14.000000000
109,110,RENNER LAURENT,VALLON DE LA TOUR TRIATHLON,V3M (10),M,0 days 03:21:00.000000000,0 days 00:38:13.000000000,0 days 01:39:06.000000000,0 days 01:03:42.000000000
110,111,ESTRABAT NICOLAS,RILLIEUX TRIATHLON,S4M (19),M,0 days 03:21:22.000000000,0 days 00:27:41.000000000,0 days 01:35:43.000000000,0 days 01:17:58.000000000
111,112,KULMA SÉBASTIEN,TARARE,S4M (20),M,0 days 03:21:44.000000000,0 days 00:29:48.000000000,0 days 01:38:06.000000000,0 days 01:13:51.000000000
112,113,PAQUIER LAURENT,TCML,V2M (12),M,0 days 03:23:36.000000000,0 days 00:31:45.000000000,0 days 01:41:02.000000000,0 days 01:10:49.000000000
113,114,CHAPELANT YOANN,NON LICENCIE,S1M (13),M,0 days 03:30:10.000000000,0 days 00:38:42.000000000,0 days 01:32:49.000000000,0 days 01:18:39.000000000
114,115,DUFAY YVES,CORMARIS TRIATHLON,V1M (26),M,0 days 03:30:48.000000000,0 days 00:38:22.000000000,0 days 01:41:29.000000000,0 days 01:10:58.000000000
