,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
173,174,ELLIS SUE,CHESTER TRI CLUB,5-VETERAN FEMME,F,0 days 01:36:05.000000000,,,
174,175,GROJEAN ALEX,NON LICENCIE,80-SENIOR HOMME,M,0 days 01:36:10.000000000,,,
175,176,MUZELLE GUILLAUME,NON LICENCIE,81-SENIOR HOMME,M,0 days 01:36:13.000000000,,,
176,177,GALLAY CLAIRE-LISE,NON LICENCIE,18-SENIOR FEMME,F,0 days 01:36:21.000000000,,,
177,178,BOURGOIN CEDRIC,NON LICENCIE,82-SENIOR HOMME,M,0 days 01:36:50.000000000,,,
178,179,GIRAUD PAULIN,NON LICENCIE,83-SENIOR HOMME,M,0 days 01:36:59.000000000,,,
179,180,VAQUIER LUCILE,LEMAN TRIATHLON CLUB,19-SENIOR FEMME,F,0 days 01:37:28.000000000,,,
180,181,ESCOIN AURÉLIE,LEMAN TRIATHLON CLUB,20-SENIOR FEMME,F,0 days 01:37:29.000000000,,,
181,182,BARTHELEMY PASCAL,INVIT,54-VETERAN HOMME,M,0 days 01:37:50.000000000,,,
182,183,GAUDEFROY GHISLAIN,NON LICENCIE,55-VETERAN HOMME,M,0 days 01:37:54.000000000,,,
183,184,GRAUFFEL SÉBASTIEN,CONSEIL EUROPE TRI,84-SENIOR HOMME,M,0 days 01:38:02.000000000,,,
184,185,PELLEGRINO CINDY,DECATHLON PUBLIER,21-SENIOR FEMME,F,0 days 01:38:19.000000000,,,
185,186,SCHICKLER VALÉRIE,NON LICENCIE,6-VETERAN FEMME,F,0 days 01:38:19.000000000,,,
186,187,GALLO ALEXANDRE,NON LICENCIE,56-VETERAN HOMME,M,0 days 01:38:21.000000000,,,
187,188,MATTE LUCIE,NON LICENCIE,22-SENIOR FEMME,F,0 days 01:38:29.000000000,,,
188,189,DESTENAY JACQUES,ALLIGATORS SEYNOD TRIATHLON,57-VETERAN HOMME,M,0 days 01:38:39.000000000,,,
189,190,NICOL ADELE,NON LICENCIE,23-SENIOR FEMME,F,0 days 01:38:43.000000000,,,
190,191,BERNARD JEROME,ATSCAF DES SAVOIES,58-VETERAN HOMME,M,0 days 01:38:45.000000000,,,
191,192,BASTIN PHILIPPE,NON LICENCIE,59-VETERAN HOMME,M,0 days 01:38:52.000000000,,,
192,193,DROLEZ CLARA,PUBLIER TRIATHLON,24-SENIOR FEMME,F,0 days 01:38:58.000000000,,,
193,194,FORSTER MARC,RAID EDHEC,85-SENIOR HOMME,M,0 days 01:39:09.000000000,,,
194,195,PRATO AURELIEN,NON LICENCIE,86-SENIOR HOMME,M,0 days 01:39:09.000000000,,,
195,196,GUÉRIN DAVID,NON LICENCIE,60-VETERAN HOMME,M,0 days 01:39:20.000000000,,,
196,197,PLÉNIER ALICE,NON LICENCIE,25-SENIOR FEMME,F,0 days 01:39:23.000000000,,,
197,198,FAVRE CLOE,NON LICENCIE,26-SENIOR FEMME,F,0 days 01:39:25.000000000,,,
198,199,MOENNE SEBASTIEN,SARDINE TRIATHLON,87-SENIOR HOMME,M,0 days 01:39:42.000000000,,,
199,200,STAGG STEPHEN,DEAL TRI,61-VETERAN HOMME,M,0 days 01:39:46.000000000,,,
200,201,MCNEILLIE REBECCA,NON LICENCIE,27-SENIOR FEMME,F,0 days 01:39:48.000000000,,,
201,202,BARKER VERONICA,NON LICENCIE,7-VETERAN FEMME,F,0 days 01:40:09.000000000,,,
202,203,BERNARD SANDRINE,SNC,28-SENIOR FEMME,F,0 days 01:40:20.000000000,,,
203,204,SMANIOTTO MELANIE,NON LICENCIE,29-SENIOR FEMME,F,0 days 01:40:21.000000000,,,
204,205,STAGG ALISON,DEAL TRI,8-VETERAN FEMME,F,0 days 01:40:33.000000000,,,
205,206,ERHARD ANGÉLIQUE,NON LICENCIE,30-SENIOR FEMME,F,0 days 01:40:42.000000000,,,
206,207,KAYLOR TANYA,NON LICENCIE,31-SENIOR FEMME,F,0 days 01:41:00.000000000,,,
207,208,PICHON VINCENT,NON LICENCIE,88-SENIOR HOMME,M,0 days 01:41:19.000000000,,,
208,209,DRYJA DAVID,NON LICENCIE,89-SENIOR HOMME,M,0 days 01:41:34.000000000,,,
209,210,WALLWORK MEGAN,NON LICENCIE,32-SENIOR FEMME,F,0 days 01:41:41.000000000,,,
210,211,JEAN-BAPTISTE SOIZIC,NON LICENCIE,33-SENIOR FEMME,F,0 days 01:42:18.000000000,,,
211,212,MILICI PASCAL,NON LICENCIE,62-VETERAN HOMME,M,0 days 01:42:32.000000000,,,
212,213,ICARD LAURENT,LAGARDERE PARIS RACING,90-SENIOR HOMME,M,0 days 01:42:50.000000000,,,
213,214,GAREL-GALAIS ARNAUD,NON LICENCIE,91-SENIOR HOMME,M,0 days 01:42:59.000000000,,,
214,215,BOUVRET STÉPHANE,NON LICENCIE,92-SENIOR HOMME,M,0 days 01:43:02.000000000,,,
215,216,BARNETT CATHERINE,NON LICENCIE,9-VETERAN FEMME,F,0 days 01:43:33.000000000,,,
216,217,ROCHETTE ANTOINE,NON LICENCIE,93-SENIOR HOMME,M,0 days 01:43:48.000000000,,,
217,218,FLAMANT CLAUDE,PUISSANCE 3,63-VETERAN HOMME,M,0 days 01:44:02.000000000,,,
218,219,FAMAEY NELE,NON LICENCIE,34-SENIOR FEMME,F,0 days 01:44:06.000000000,,,
219,220,EXERTIER JACQUES,NON LICENCIE,64-VETERAN HOMME,M,0 days 01:44:25.000000000,,,
220,221,ALBERIO MELANIE,NON LICENCIE,35-SENIOR FEMME,F,0 days 01:44:31.000000000,,,
221,222,PIERREL CAROLINE,NON LICENCIE,36-SENIOR FEMME,F,0 days 01:45:12.000000000,,,
222,223,GRUOSSO CHRISTOPHE,NON LICENCIE,65-VETERAN HOMME,M,0 days 01:45:15.000000000,,,
223,224,GARDET VALERIE,NON LICENCIE,10-VETERAN FEMME,F,0 days 01:45:34.000000000,,,
224,225,WILLIAMS JANE,NON LICENCIE,11-VETERAN FEMME,F,0 days 01:45:49.000000000,,,
225,226,GREDLEY HANNAH,NON LICENCIE,12-VETERAN FEMME,F,0 days 01:45:56.000000000,,,
226,227,COOPER JENNY,NON LICENCIE,37-SENIOR FEMME,F,0 days 01:46:01.000000000,,,
227,228,GAMBI ROBERT,NON LICENCIE,66-VETERAN HOMME,M,0 days 01:46:16.000000000,,,
228,229,BASTIAENSEN EDWIN,NON LICENCIE,67-VETERAN HOMME,M,0 days 01:46:34.000000000,,,
229,230,FAVRE GAELLE,CMBM,38-SENIOR FEMME,F,0 days 01:46:52.000000000,,,
230,231,SPEELMANS KRISTEL,NON LICENCIE,13-VETERAN FEMME,F,0 days 01:47:06.000000000,,,
231,232,HAUDRECHY AURELIE,NON LICENCIE,39-SENIOR FEMME,F,0 days 01:47:12.000000000,,,
232,233,PFISTER STEPHANIE,NON LICENCIE,40-SENIOR FEMME,F,0 days 01:47:16.000000000,,,
233,234,CONTU ISABELLA,NON LICENCIE,3-JUNIOR FEMME,F,0 days 01:47:20.000000000,,,
234,235,BETEND CLAUDE,NON LICENCIE,68-VETERAN HOMME,M,0 days 01:47:36.000000000,,,
235,236,JEANNE ERIC,NON LICENCIE,69-VETERAN HOMME,M,0 days 01:47:37.000000000,,,
236,237,SCHUPP CAROLINE,NON LICENCIE,14-VETERAN FEMME,F,0 days 01:48:20.000000000,,,
237,238,MALPERTU GAEL,NON LICENCIE,94-SENIOR HOMME,M,0 days 01:48:35.000000000,,,
238,239,CLÉMENT BERRUEX,NON LICENCIE,95-SENIOR HOMME,M,0 days 01:48:54.000000000,,,
239,240,BAUDINO CELINE,NON LICENCIE,41-SENIOR FEMME,F,0 days 01:49:18.000000000,,,
240,241,SERRA ANTOINE,NON LICENCIE,70-VETERAN HOMME,M,0 days 01:49:57.000000000,,,
241,242,COG CAMILLE,AIX SAVOIE TRIATHLON,4-CADET FILLE,F,0 days 01:50:24.000000000,,,
242,243,GAUSSEN MARYLINE,NON LICENCIE,42-SENIOR FEMME,F,0 days 01:50:46.000000000,,,
243,244,GONZALEZ CYRIL,NON LICENCIE,71-VETERAN HOMME,M,0 days 01:50:54.000000000,,,
244,245,LOVATT SUSANNAH,NON LICENCIE,43-SENIOR FEMME,F,0 days 01:51:37.000000000,,,
245,246,FAVRE AGNÉS,NON LICENCIE,15-VETERAN FEMME,F,0 days 01:51:39.000000000,,,
246,247,AUGIS GHYSLAINE,L?O PAYEL,16-VETERAN FEMME,F,0 days 01:52:07.000000000,,,
247,248,PORTALIER FABIENNE,NON LICENCIE,17-VETERAN FEMME,F,0 days 01:52:42.000000000,,,
248,249,BARSON JODIE,COURIR POUR ELLES,44-SENIOR FEMME,F,0 days 01:54:50.000000000,,,
249,250,MENARD NATHALIE,NON LICENCIE,45-SENIOR FEMME,F,0 days 01:54:50.000000000,,,
250,251,AYME ELIANE,NON LICENCIE,18-VETERAN FEMME,F,0 days 01:55:22.000000000,,,
251,252,DAUBENY SOPHIE,NON LICENCIE,46-SENIOR FEMME,F,0 days 01:56:08.000000000,,,
252,253,ORLANDO MARIE CLAIRE,NON LICENCIE,19-VETERAN FEMME,F,0 days 01:56:24.000000000,,,
253,254,MAFFARD SOPHIE,NON LICENCIE,47-SENIOR FEMME,F,0 days 01:57:38.000000000,,,
254,255,FABRION EMMANUELLE,NON LICENCIE,48-SENIOR FEMME,F,0 days 01:59:18.000000000,,,
255,256,AUMONIER CÉLINE,NON LICENCIE,20-VETERAN FEMME,F,0 days 02:00:35.000000000,,,
256,257,WHITEHORN VICKY,NON LICENCIE,21-VETERAN FEMME,F,0 days 02:01:28.000000000,,,
257,258,HERRICHE MARTINE,NON LICENCIE,22-VETERAN FEMME,F,0 days 02:02:22.000000000,,,
258,259,COMMON JOANNE,NON LICENCIE,49-SENIOR FEMME,F,0 days 02:02:35.000000000,,,
259,260,BASTIAENSEN ROLAND,NON LICENCIE,72-VETERAN HOMME,M,0 days 02:03:43.000000000,,,
260,261,MORTIMER ANDREW,NON LICENCIE,73-VETERAN HOMME,M,0 days 02:06:08.000000000,,,
261,262,FRETI JULIE,NON LICENCIE,50-SENIOR FEMME,F,0 days 02:06:48.000000000,,,
262,263,LESAGE NADINE,NON LICENCIE,51-SENIOR FEMME,F,0 days 02:06:48.000000000,,,
263,264,LACHENAL DIDIER,TRISALEVE ANNEMASSE,74-VETERAN HOMME,M,0 days 02:06:50.000000000,,,
264,265,PEGUET MADDY,CHAMBERY TRIATHLON,52-SENIOR FEMME,F,0 days 02:12:38.000000000,,,
