,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
269,270,MICLOT PIERRE,ROANNE TRIATHLON,95-VE,,0 days 01:28:07.000000000,0 days 00:21:58.000000000,0 days 00:38:05.000000000,0 days 00:28:04.000000000
270,271,GREMEAUX FREDERIQUE,DIJON,12-SE,,0 days 01:28:11.000000000,0 days 00:20:25.000000000,0 days 00:39:56.000000000,0 days 00:27:49.000000000
271,272,LAGNEAU JEROME,LES ROCHES DE CONDRIEU,140-SE,,0 days 01:28:12.000000000,0 days 00:19:40.000000000,0 days 00:36:53.000000000,0 days 00:31:39.000000000
272,273,GOMILA FRÉDÉRIC,SAINT-GENIS-LAVAL,141-SE,,0 days 01:28:17.000000000,0 days 00:22:11.000000000,0 days 00:40:47.000000000,0 days 00:25:20.000000000
273,274,BRUNON YVES ROBERT,ASVEL TRIATHLON,96-VE,,0 days 01:28:24.000000000,0 days 00:22:46.000000000,0 days 00:36:05.000000000,0 days 00:29:34.000000000
274,275,KARAGUEUZIAN JULIAN,DIZIMIEU,142-SE,,0 days 01:28:34.000000000,0 days 00:23:33.000000000,0 days 00:37:45.000000000,0 days 00:27:16.000000000
275,276,SEYE MORY,LYON,97-VE,,0 days 01:28:37.000000000,0 days 00:19:30.000000000,0 days 00:41:55.000000000,0 days 00:27:13.000000000
276,277,JUKIC MARC,CHAPONNAY,98-VE,,0 days 01:29:03.000000000,0 days 00:21:07.000000000,0 days 00:38:23.000000000,0 days 00:29:33.000000000
277,278,PERRIN ALEXANDRE,COUZON AU MONT D OR,99-VE,,0 days 01:29:06.000000000,0 days 00:24:21.000000000,0 days 00:38:27.000000000,0 days 00:26:18.000000000
278,279,SERRAZ STEPHANE,BRON,100-VE,,0 days 01:29:06.000000000,0 days 00:19:28.000000000,0 days 00:42:13.000000000,0 days 00:27:26.000000000
279,280,FREYTAG VINCENT,SAINT GENIS L ARGENTIÈRE,143-SE,,0 days 01:29:07.000000000,0 days 00:19:44.000000000,0 days 00:38:44.000000000,0 days 00:30:39.000000000
280,281,GENUER YVAN,BIVIERS,144-SE,,0 days 01:29:07.000000000,0 days 00:20:12.000000000,0 days 00:38:22.000000000,0 days 00:30:33.000000000
281,282,CHAVY JACQUES,TRIATHLON MACON CLUB,101-VE,,0 days 01:29:14.000000000,0 days 00:22:22.000000000,0 days 00:37:40.000000000,0 days 00:29:12.000000000
282,283,FARGUES EMMANUEL,CHARLY,102-VE,,0 days 01:29:19.000000000,0 days 00:22:43.000000000,0 days 00:37:58.000000000,0 days 00:28:38.000000000
283,284,LEBEAU JOCELYN,COLOMBIER-SAUGNIEU,103-VE,,0 days 01:29:20.000000000,0 days 00:23:21.000000000,0 days 00:38:18.000000000,0 days 00:27:41.000000000
284,285,HEMICI AMAR,CHAPONNAY,104-VE,,0 days 01:29:22.000000000,0 days 00:22:47.000000000,0 days 00:40:40.000000000,0 days 00:25:55.000000000
285,286,CHAVATTE GAUTHIER,LYON,145-SE,,0 days 01:29:25.000000000,0 days 00:24:58.000000000,0 days 00:37:03.000000000,0 days 00:27:24.000000000
286,287,ROCHE ANTOINE,LYON,146-SE,,0 days 01:29:32.000000000,0 days 00:21:56.000000000,0 days 00:38:50.000000000,0 days 00:28:46.000000000
287,288,PAYET OLYMPS-FREDERI,MARENNES,105-VE,,0 days 01:29:36.000000000,0 days 00:21:34.000000000,0 days 00:37:42.000000000,0 days 00:30:20.000000000
288,289,PLANCHON CHRISTOPHE,MEYZIEU,147-SE,,0 days 01:29:37.000000000,0 days 00:22:50.000000000,0 days 00:37:53.000000000,0 days 00:28:54.000000000
289,290,GENDRE AYMERIC,ST PIERRE LA PALUD,148-SE,,0 days 01:29:40.000000000,0 days 00:21:16.000000000,0 days 00:37:36.000000000,0 days 00:30:47.000000000
290,291,GIRARD JULIEN,LALEVADE D ARDECHE,149-SE,,0 days 01:29:42.000000000,0 days 00:22:32.000000000,0 days 00:37:37.000000000,0 days 00:29:33.000000000
291,292,MBAREK SALAH,SAINT PRIEST,150-SE,,0 days 01:29:43.000000000,0 days 00:22:07.000000000,0 days 00:42:07.000000000,0 days 00:25:29.000000000
292,293,DUCERF PATRICK,RILLIEUX LA PAPE,106-VE,,0 days 01:29:46.000000000,0 days 00:20:39.000000000,0 days 00:38:15.000000000,0 days 00:30:52.000000000
293,294,OGER JEAN FRANCOIS,FONTAINES SUR SAONE,151-SE,,0 days 01:29:48.000000000,0 days 00:20:04.000000000,0 days 00:41:39.000000000,0 days 00:28:06.000000000
294,295,DATTOMA OLIVIER,FONTAINES,107-VE,,0 days 01:29:49.000000000,0 days 00:19:17.000000000,0 days 00:40:36.000000000,0 days 00:29:56.000000000
295,296,BARRAUD LUDOVIC,COLOMBIER SAUGNIEU,108-VE,,0 days 01:29:51.000000000,0 days 00:23:11.000000000,0 days 00:37:20.000000000,0 days 00:29:20.000000000
296,297,BUREAU MAXENCE,BRIGNAIS,152-SE,,0 days 01:29:55.000000000,0 days 00:21:41.000000000,0 days 00:34:43.000000000,0 days 00:33:31.000000000
297,298,CARDIN YANNICK,VILLEFRANCHE SUR SAONE,153-SE,,0 days 01:29:56.000000000,0 days 00:25:19.000000000,0 days 00:37:09.000000000,0 days 00:27:28.000000000
298,299,CHUPAU ALAIN,COMITE SPORTIF DU LAC DES SAPINS,109-VE,,0 days 01:29:56.000000000,0 days 00:20:36.000000000,0 days 00:37:00.000000000,0 days 00:32:19.000000000
299,300,ALBURNI VINCENT,VEAUCHETTE,110-VE,,0 days 01:30:01.000000000,0 days 00:21:26.000000000,0 days 00:41:59.000000000,0 days 00:26:36.000000000
300,301,COSTE HERVÉ,LA VERPILLIERE,154-SE,,0 days 01:30:03.000000000,0 days 00:23:21.000000000,0 days 00:39:02.000000000,0 days 00:27:40.000000000
