,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
0,1,WILSON DAN,NON LICENCIE,1-MS2,M,0 days 01:52:23.000000000,0 days 00:14:58.000000000,0 days 01:10:56.000000000,0 days 00:24:25.000000000
1,2,KEANE BRYAN,NON LICENCIE,1-MS3,M,0 days 01:59:31.000000000,0 days 00:16:24.000000000,0 days 01:15:35.000000000,0 days 00:25:15.000000000
2,3,DAVINSON THOM,TEAM MAGIC NOUVELLE ZÉLAND,1-MS1,M,0 days 02:00:36.000000000,0 days 00:16:06.000000000,0 days 01:15:34.000000000,0 days 00:26:47.000000000
3,4,MOULAI TONY,FRANCE,2-MS3,M,0 days 02:01:40.000000000,0 days 00:15:49.000000000,0 days 01:18:11.000000000,0 days 00:25:30.000000000
4,5,ANDRE THOMAS,NON LICENCIE,2-MS1,M,0 days 02:02:06.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
5,6,VAN LIERDE FREDERIK,LTTL BELGIQUE,3-MS3,M,0 days 02:02:42.000000000,0 days 00:16:07.000000000,0 days 01:17:31.000000000,0 days 00:26:40.000000000
6,7,VERAMME KOEN,ATRIAC BELGIQUE,4-MS3,M,0 days 02:04:06.000000000,0 days 00:17:28.000000000,0 days 01:16:26.000000000,0 days 00:28:01.000000000
7,8,VON BERG RODOLPHE,RIVIERA TRIATHLON 1992 ITALIE,1-MJU,M,0 days 02:05:00.000000000,0 days 00:16:56.000000000,0 days 01:16:05.000000000,0 days 00:29:53.000000000
8,10,CRIADO ROMAIN,CRV LYON TRIATHLON FRANCE,2-MS2,M,0 days 02:06:06.000000000,0 days 00:18:08.000000000,0 days 01:19:41.000000000,0 days 00:25:49.000000000
9,11,STRAGAPEDE VINCENT,GROUPE TRIATHLON VESOUL HAUTE SAONE FRANCE,5-MS3,M,0 days 02:06:38.000000000,0 days 00:17:10.000000000,0 days 01:19:29.000000000,0 days 00:27:27.000000000
10,12,ESPITALIER SEBASTIEN,NON LICENCIE,6-MS3,M,0 days 02:07:05.000000000,0 days 00:18:45.000000000,0 days 01:19:40.000000000,0 days 00:25:48.000000000
11,13,ZAMORA MARCEL,ESPAGNE,7-MS3,M,0 days 02:07:26.000000000,0 days 00:16:56.000000000,0 days 01:20:49.000000000,0 days 00:27:15.000000000
12,14,DABIT CEDRIC,METZ TRIATHLON FRANCE,8-MS3,M,0 days 02:08:56.000000000,0 days 00:17:09.000000000,0 days 01:21:21.000000000,0 days 00:28:05.000000000
13,15,COX GREGORY,NON LICENCIE,1-MV1,M,0 days 02:08:59.000000000,0 days 00:17:22.000000000,0 days 01:21:02.000000000,0 days 00:27:50.000000000
14,16,ARROS COLIN,TEAM LANDI ST POL TRI AND RUN FRANCE,2-MJU,M,0 days 02:09:08.000000000,0 days 00:20:17.000000000,0 days 01:14:58.000000000,0 days 00:30:53.000000000
15,17,BIAGIOTTI MANUEL,NON LICENCIE,4-MS1,M,0 days 02:09:29.000000000,0 days 00:16:10.000000000,0 days 01:21:23.000000000,0 days 00:29:24.000000000
16,18,MAIRESSE JEAN BAPTISTE,TRITONS MELDOIS FRANCE,1-MS4,M,0 days 02:10:38.000000000,0 days 00:18:43.000000000,0 days 01:21:27.000000000,0 days 00:27:22.000000000
17,19,DURIN NICOLAS,MACH 3 TRIATHLON FRANCE,2-MS4,M,0 days 02:11:22.000000000,0 days 00:21:10.000000000,0 days 01:18:26.000000000,0 days 00:28:13.000000000
18,20,VANDE CAPELLE WARD,ITC BELGIQUE,5-MS1,M,0 days 02:11:26.000000000,0 days 00:39:13.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
19,21,BROUTE ROMEO,ENDURANCE 72 TRI FRANCE,3-MS4,M,0 days 02:11:53.000000000,0 days 00:19:00.000000000,0 days 01:21:25.000000000,0 days 00:28:32.000000000
20,22,MOREL CHARLOTTE,BEAUVAIS TRIATHLON FRANCE,1-FS1,F,0 days 02:12:17.000000000,0 days 00:16:57.000000000,0 days 01:22:51.000000000,0 days 00:30:08.000000000
21,23,CARSANA OLIVIER,VALENCE TRIATHLON FRANCE,2-MV1,M,0 days 02:12:29.000000000,0 days 00:17:52.000000000,0 days 01:23:45.000000000,0 days 00:28:13.000000000
22,24,BOUDIN CHRISTOPHE,TEAM MERMILLOD TRIATHLON FRANCE,3-MV1,M,0 days 02:12:35.000000000,0 days 00:18:39.000000000,0 days 01:23:09.000000000,0 days 00:28:12.000000000
23,25,OBOZIL DAVID,AUTUN TRIATHLON FRANCE,6-MS1,M,0 days 02:13:03.000000000,0 days 00:16:50.000000000,0 days 01:24:37.000000000,0 days 00:29:06.000000000
24,26,HERNANDEZ RICARDO,ESPAGNE,7-MS1,M,0 days 02:13:29.000000000,0 days 00:16:22.000000000,0 days 01:26:56.000000000,0 days 00:28:02.000000000
25,27,ARNAUD CEDRIC,LES ALLIGATORS SEYNOD TRIATHLON FRANCE,4-MS4,M,0 days 02:13:47.000000000,0 days 00:20:19.000000000,0 days 01:21:19.000000000,0 days 00:28:55.000000000
26,28,FLIPPE HERVE,TCC36 FRANCE,1-MV2,M,0 days 02:15:21.000000000,0 days 00:19:56.000000000,0 days 01:24:10.000000000,0 days 00:28:21.000000000
