,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
56,57,BRODZKI IVAN,TRISALEVE ANNEMASSE,MS4 / 16,M,0 days 02:29:59.000000000,0 days 00:22:30.000000000,0 days 01:22:56.000000000,0 days 00:42:08.000000000
57,58,JEAN SEBASTIEN,ASMSE TRIATHLON 42,MS4 / 17,M,0 days 02:30:03.000000000,0 days 00:23:36.000000000,0 days 01:23:25.000000000,0 days 00:40:46.000000000
58,59,CAZIER JEAN-BAPTISTE,ASVEL TRIATHLON,MS4 / 18,M,0 days 02:30:07.000000000,0 days 00:29:46.000000000,0 days 01:18:29.000000000,0 days 00:38:18.000000000
59,60,BERLIOUX EMERIC,VALLONS DE LA TOUR TRIATHLON,MS4 / 19,M,0 days 02:30:32.000000000,0 days 00:26:17.000000000,0 days 01:21:32.000000000,0 days 00:39:16.000000000
60,61,LEFEVRE DAMIEN,LES ALLIGATORS SEYNOD TRIATHLON,MV1 / 11,M,0 days 02:30:37.000000000,0 days 00:22:21.000000000,0 days 01:25:42.000000000,0 days 00:39:40.000000000
61,62,COYON MAXIMILIEN,LES ALLIGATORS SEYNOD TRIATHLON,MS3 / 12,M,0 days 02:30:43.000000000,0 days 00:25:41.000000000,0 days 01:22:02.000000000,0 days 00:40:01.000000000
62,63,GUIGNARD KEVIN,LES ALLIGATORS SEYNOD TRIATHLON,MS1 / 7,M,0 days 02:30:57.000000000,0 days 00:25:33.000000000,0 days 01:19:31.000000000,0 days 00:43:03.000000000
63,64,WAGNER JOEL,AQUATIQUE CLUB OLYMPIDE,MS4 / 20,M,0 days 02:30:58.000000000,0 days 00:25:22.000000000,0 days 01:23:02.000000000,0 days 00:39:38.000000000
64,65,ECHARDOUR LOIC,VAULX EN VELIN TRIATHLON,MS3 / 13,M,0 days 02:31:06.000000000,0 days 00:29:29.000000000,0 days 01:17:54.000000000,0 days 00:41:33.000000000
65,66,LECLERCQ JEAN-CHRISTOPHE,LES ALLIGATORS SEYNOD TRIATHLON,MV1 / 12,M,0 days 02:31:10.000000000,0 days 00:24:22.000000000,0 days 01:22:33.000000000,0 days 00:40:41.000000000
66,67,COLLIARD JEAN-LOUIS,VAL D ISERE TRIATHLON,MS4 / 21,M,0 days 02:31:16.000000000,0 days 00:27:21.000000000,0 days 01:20:43.000000000,0 days 00:39:38.000000000
67,68,LOGUT JEREMIE,NON LICENCIE,MS3 / 14,M,0 days 02:31:19.000000000,0 days 00:31:35.000000000,0 days 01:18:30.000000000,0 days 00:37:06.000000000
68,69,MANCINI MAURIZIO,ASVEL TRIATHLON,MV2 / 3,M,0 days 02:31:25.000000000,0 days 00:26:01.000000000,0 days 01:22:37.000000000,0 days 00:40:07.000000000
69,70,FONTVIELLE JEAN-MAX,LES ALLIGATORS SEYNOD TRIATHLON,MV1 / 13,M,0 days 02:31:33.000000000,0 days 00:27:12.000000000,0 days 01:22:27.000000000,0 days 00:38:32.000000000
70,71,COUDREY JULIETTE,ISSY TRIATHLON,FS1 / 1,F,0 days 02:31:38.000000000,0 days 00:23:10.000000000,0 days 01:26:01.000000000,0 days 00:40:07.000000000
71,72,MUNIER PIERRE,TEAM MERMILLOD TRIATHLON,MS3 / 15,M,0 days 02:31:43.000000000,0 days 00:24:53.000000000,0 days 01:21:52.000000000,0 days 00:42:14.000000000
72,73,GUEGAN JULIEN,TRISALEVE ANNEMASSE,MV1 / 14,M,0 days 02:31:43.000000000,0 days 00:23:55.000000000,0 days 01:23:33.000000000,0 days 00:41:00.000000000
73,74,DRUTEL DOMINIQUE,SAINT-PRIEST TRIATHLON,MV2 / 4,M,0 days 02:31:52.000000000,0 days 00:25:25.000000000,0 days 01:24:20.000000000,0 days 00:39:18.000000000
74,75,LACAILLE FRANCK,LES ALLIGATORS SEYNOD TRIATHLON,MS4 / 22,M,0 days 02:31:57.000000000,0 days 00:22:14.000000000,0 days 01:23:12.000000000,0 days 00:43:56.000000000
75,76,FALEMPIN JULIEN,NON LICENCIE,MS3 / 16,M,0 days 02:32:01.000000000,0 days 00:26:31.000000000,0 days 01:21:54.000000000,0 days 00:40:24.000000000
76,77,DRAGO-RAJON FABIEN,GUC TRIATHLON,MS4 / 23,M,0 days 02:32:16.000000000,0 days 00:26:11.000000000,0 days 01:21:30.000000000,0 days 00:42:01.000000000
77,78,GUGLIELMI HUGO,TRIATHLON AMBERIEU EN BUGEY,MS2 / 10,M,0 days 02:32:20.000000000,0 days 00:24:41.000000000,0 days 01:22:11.000000000,0 days 00:42:12.000000000
78,79,DECHANCE ANTHONY,VALENCE TRIATHLON,MS2 / 11,M,0 days 02:32:25.000000000,0 days 00:24:21.000000000,0 days 01:24:23.000000000,0 days 00:41:26.000000000
79,80,LAPORTE GREGORY,ALBERTVILLE TARENTAISE TRIATHLON,MS3 / 17,M,0 days 02:32:34.000000000,0 days 00:25:03.000000000,0 days 01:21:23.000000000,0 days 00:42:49.000000000
80,81,PETIT STEPHANE,VITROLLES TRIATHLON,MV1 / 15,M,0 days 02:32:37.000000000,0 days 00:25:16.000000000,0 days 01:24:16.000000000,0 days 00:39:30.000000000
81,82,PHILIPPE OLIVIER,AIX SAVOIE TRIATHLON,MV1 / 16,M,0 days 02:32:42.000000000,0 days 00:24:42.000000000,0 days 01:23:05.000000000,0 days 00:41:29.000000000
82,83,PICHON JEAN-MARC,AIX SAVOIE TRIATHLON,MV2 / 5,M,0 days 02:32:48.000000000,0 days 00:24:58.000000000,0 days 01:24:05.000000000,0 days 00:39:21.000000000
83,84,GENANS RICHARD,ASVEL TRIATHLON,MV2 / 6,M,0 days 02:32:50.000000000,0 days 00:23:01.000000000,0 days 01:24:30.000000000,0 days 00:42:18.000000000
84,85,BESSAA MEBAREK,TEAM MERMILLOD TRIATHLON,MV2 / 7,M,0 days 02:32:52.000000000,0 days 00:25:19.000000000,0 days 01:24:43.000000000,0 days 00:39:50.000000000
85,86,COPETTI BASTIEN,C.R.V. LYON TRIATHLON,MJU / 3,M,0 days 02:32:55.000000000,0 days 00:20:00.000000000,0 days 01:22:46.000000000,0 days 00:47:55.000000000
86,87,DUCRET DAVID,LES ALLIGATORS SEYNOD TRIATHLON,MS1 / 8,M,0 days 02:33:01.000000000,0 days 00:23:39.000000000,0 days 01:23:49.000000000,0 days 00:42:31.000000000
87,88,LEVEQUE JULIEN,LES ALLIGATORS SEYNOD TRIATHLON,MS4 / 24,M,0 days 02:33:03.000000000,0 days 00:25:37.000000000,0 days 01:23:33.000000000,0 days 00:41:05.000000000
88,89,GRUFFAT CHRISTIAN,LES ALLIGATORS SEYNOD TRIATHLON,MV2 / 8,M,0 days 02:33:12.000000000,0 days 00:25:23.000000000,0 days 01:22:20.000000000,0 days 00:41:47.000000000
89,90,LAFFONT MARC,ASVEL TRIATHLON,MV4 / 1,M,0 days 02:33:17.000000000,0 days 00:22:45.000000000,0 days 01:24:27.000000000,0 days 00:43:15.000000000
90,91,RODRIQUE EMMANUEL,PUISSANCE HUY T,MV2 / 9,M,0 days 02:33:19.000000000,0 days 00:27:00.000000000,0 days 01:23:21.000000000,0 days 00:39:18.000000000
91,92,DROUHARD AURELIEN,CHAMBERY TRIATHLON,MS2 / 12,M,0 days 02:33:24.000000000,0 days 00:31:24.000000000,0 days 01:21:43.000000000,0 days 00:37:05.000000000
92,93,AGIER ARNAUD,TRIATHLETE CLUB NARBONNAIS,MS3 / 18,M,0 days 02:33:31.000000000,0 days 00:22:12.000000000,0 days 01:23:34.000000000,0 days 00:45:41.000000000
93,94,LEMAY VIRGINIE,TEAM MERMILLOD TRIATHLON,FS3 / 1,F,0 days 02:33:38.000000000,0 days 00:22:20.000000000,0 days 01:29:03.000000000,0 days 00:39:42.000000000
94,95,DAGNIAUX GILLES,LES ALLIGATORS SEYNOD TRIATHLON,MV2 / 10,M,0 days 02:33:39.000000000,0 days 00:26:31.000000000,0 days 01:21:55.000000000,0 days 00:41:19.000000000
95,96,CHARRIER DAVID,FREE IRON TEAM,MV1 / 17,M,0 days 02:33:45.000000000,0 days 00:25:55.000000000,0 days 01:22:58.000000000,0 days 00:41:59.000000000
96,97,MANTULET GABIN,GUC TRIATHLON,MS1 / 9,M,0 days 02:34:17.000000000,0 days 00:23:21.000000000,0 days 01:21:16.000000000,0 days 00:46:30.000000000
97,98,GRILLARD SEBASTIEN,TRIATHLON CLUB TORCY,MV1 / 18,M,0 days 02:34:19.000000000,0 days 00:21:31.000000000,0 days 01:25:12.000000000,0 days 00:44:19.000000000
98,99,MALECOT BENOIT,CHAMBERY TRIATHLON,MV1 / 19,M,0 days 02:34:21.000000000,0 days 00:24:16.000000000,0 days 01:23:09.000000000,0 days 00:44:25.000000000
99,100,BIANCALANI LUDOVIC,TRIATHLON GRAND VILLERUPT 54,MS4 / 25,M,0 days 02:34:42.000000000,0 days 00:26:35.000000000,0 days 01:24:51.000000000,0 days 00:40:16.000000000
100,101,GIACOMIN LAURENT,ASVEL TRIATHLON,MV1 / 20,M,0 days 02:34:44.000000000,0 days 00:24:24.000000000,0 days 01:22:30.000000000,0 days 00:44:16.000000000
101,102,DANEL JEROME,NON LICENCIE,MV1 / 21,M,0 days 02:34:49.000000000,0 days 00:26:17.000000000,0 days 01:26:17.000000000,0 days 00:39:07.000000000
102,103,DUMESNIL MICKAEL,COURCHEVEL SPORTS ALPINISME TRIATHLON,MS4 / 26,M,0 days 02:34:56.000000000,0 days 00:30:56.000000000,0 days 01:19:32.000000000,0 days 00:40:45.000000000
103,104,MARECHAL LIONEL,C.R.V. LYON TRIATHLON,MV1 / 22,M,0 days 02:35:10.000000000,0 days 00:25:19.000000000,0 days 01:26:37.000000000,0 days 00:39:43.000000000
104,105,BIDIN STEPHANE,TEAM MERMILLOD TRIATHLON,MS4 / 27,M,0 days 02:35:11.000000000,0 days 00:22:22.000000000,0 days 01:28:55.000000000,0 days 00:40:51.000000000
105,106,TROUCHE ARNAUD,TEAM MERMILLOD TRIATHLON,MS4 / 28,M,0 days 02:35:14.000000000,0 days 00:24:37.000000000,0 days 01:23:52.000000000,0 days 00:43:48.000000000
106,107,BERNARD SYLVAIN,VALLONS DE LA TOUR TRIATHLON,MS3 / 19,M,0 days 02:35:43.000000000,0 days 00:25:42.000000000,0 days 01:28:32.000000000,0 days 00:38:16.000000000
107,108,GILLET STEPHANE,RCF-PARIS,MV1 / 23,M,0 days 02:35:44.000000000,0 days 00:25:03.000000000,0 days 01:26:46.000000000,0 days 00:41:24.000000000
108,109,RAMET OLIVIER,LES ALLIGATORS SEYNOD TRIATHLON,MV1 / 24,M,0 days 02:35:50.000000000,0 days 00:25:30.000000000,0 days 01:23:12.000000000,0 days 00:43:30.000000000
109,110,CRETOUX BRIEUC,LES ALLIGATORS SEYNOD TRIATHLON,MS2 / 13,M,0 days 02:36:01.000000000,0 days 00:27:30.000000000,0 days 01:21:35.000000000,0 days 00:43:53.000000000
110,111,SEYVET JEROME,AIX SAVOIE TRIATHLON,MV1 / 25,M,0 days 02:36:05.000000000,0 days 00:23:49.000000000,0 days 01:27:09.000000000,0 days 00:41:50.000000000
111,112,PIERRON BRUNO,NON LICENCIE,MV3 / 2,M,0 days 02:36:05.000000000,0 days 00:24:24.000000000,0 days 01:23:12.000000000,0 days 00:44:29.000000000
112,113,PRIMAUT JOHAN,AMICALE SPORTS ENDURANCE PAYS BELLEGARDIEN,MS3 / 20,M,0 days 02:36:10.000000000,0 days 00:25:06.000000000,0 days 01:26:45.000000000,0 days 00:40:50.000000000
113,114,GRANJON JULIEN,GUC TRIATHLON,MS3 / 21,M,0 days 02:36:37.000000000,0 days 00:25:18.000000000,0 days 01:25:43.000000000,0 days 00:41:27.000000000
114,115,PAUMIER SIMON,LES ALLIGATORS SEYNOD TRIATHLON,MS2 / 14,M,0 days 02:36:38.000000000,0 days 00:27:08.000000000,0 days 01:24:05.000000000,0 days 00:42:18.000000000
115,116,GUIGNARD BRICE,LES ALLIGATORS SEYNOD TRIATHLON,MS1 / 10,M,0 days 02:36:38.000000000,0 days 00:26:04.000000000,0 days 01:20:52.000000000,0 days 00:47:16.000000000
116,117,SILBERMANN THOMAS,ASMSE TRIATHLON 42,MS1 / 11,M,0 days 02:36:41.000000000,0 days 00:26:01.000000000,0 days 01:22:15.000000000,0 days 00:45:38.000000000
117,118,ORLANDO ROBERTO,TEAM MERMILLOD TRIATHLON,MV3 / 3,M,0 days 02:36:49.000000000,0 days 00:29:11.000000000,0 days 01:23:07.000000000,0 days 00:41:42.000000000
118,119,PIGNOL CHRISTOPHE,MONTBRISON TRIATHLON,MV1 / 26,M,0 days 02:37:08.000000000,0 days 00:26:06.000000000,0 days 01:24:39.000000000,0 days 00:43:07.000000000
119,120,HELDT IGOR,ASPTT STRASBOURG TRI,MS3 / 22,M,0 days 02:37:11.000000000,0 days 00:24:15.000000000,0 days 01:26:53.000000000,0 days 00:42:56.000000000
120,121,MAZZADI FRANCK,TRISALEVE ANNEMASSE,MV1 / 27,M,0 days 02:37:11.000000000,0 days 00:25:55.000000000,0 days 01:26:18.000000000,0 days 00:42:26.000000000
121,122,LACHETEAU PATRICE,TEAM MERMILLOD TRIATHLON,MV1 / 28,M,0 days 02:37:18.000000000,0 days 00:25:00.000000000,0 days 01:27:09.000000000,0 days 00:41:38.000000000
122,123,GANDON CEDRIC,VALLONS DE LA TOUR TRIATHLON,MV1 / 29,M,0 days 02:37:23.000000000,0 days 00:26:45.000000000,0 days 01:24:52.000000000,0 days 00:42:49.000000000
123,124,CAPEL FREDERIC,PUISSANCE 3 COURNON,MS4 / 29,M,0 days 02:37:33.000000000,0 days 00:29:15.000000000,0 days 01:23:21.000000000,0 days 00:41:17.000000000
124,125,RIVIERE SEBASTIEN,SAINT-PRIEST TRIATHLON,MS4 / 30,M,0 days 02:37:33.000000000,0 days 00:27:36.000000000,0 days 01:26:14.000000000,0 days 00:40:04.000000000
125,126,PERREAU OLIVIER,TRI TEAM PULLY,MS3 / 23,M,0 days 02:37:35.000000000,0 days 00:26:01.000000000,0 days 01:25:34.000000000,0 days 00:41:44.000000000
126,127,BERNARD YANNICK,ASVEL TRIATHLON,MS2 / 15,M,0 days 02:37:41.000000000,0 days 00:27:23.000000000,0 days 01:25:09.000000000,0 days 00:41:36.000000000
127,128,KARDOUS PASCAL,PARIS SPORT CLUB,MS2 / 16,M,0 days 02:37:41.000000000,0 days 00:29:08.000000000,0 days 01:23:56.000000000,0 days 00:41:18.000000000
128,129,GIRAUD JEAN-SEBASTIEN,C.R.V. LYON TRIATHLON,MS4 / 31,M,0 days 02:37:43.000000000,0 days 00:25:09.000000000,0 days 01:28:10.000000000,0 days 00:41:17.000000000
129,130,BLOUQUY NICOLAS,RILLIEUX TRIATHLON,MV1 / 30,M,0 days 02:37:49.000000000,0 days 00:24:48.000000000,0 days 01:28:28.000000000,0 days 00:41:44.000000000
130,131,RODET JULIEN,AQUATIQUE CLUB OLYMPIDE,MS4 / 32,M,0 days 02:37:52.000000000,0 days 00:26:55.000000000,0 days 01:24:14.000000000,0 days 00:43:57.000000000
131,132,LE BEHEREC MAXIME,ASVEL TRIATHLON,MS4 / 33,M,0 days 02:37:58.000000000,0 days 00:30:12.000000000,0 days 01:25:29.000000000,0 days 00:39:09.000000000
132,133,BASTIN ALEXANDRE,ASVEL TRIATHLON,MS4 / 34,M,0 days 02:37:58.000000000,0 days 00:25:32.000000000,0 days 01:27:34.000000000,0 days 00:41:16.000000000
133,134,THEDY LOUIS,TRISALEVE ANNEMASSE,MS1 / 12,M,0 days 02:38:05.000000000,0 days 00:25:03.000000000,0 days 01:27:34.000000000,0 days 00:43:09.000000000
134,135,MOREAU OLIVIER,NON LICENCIE,MS4 / 35,M,0 days 02:38:12.000000000,0 days 00:30:12.000000000,0 days 01:26:05.000000000,0 days 00:38:38.000000000
135,136,BRESSIEUX ARNAUD,RILLIEUX TRIATHLON,MS2 / 17,M,0 days 02:38:19.000000000,0 days 00:26:09.000000000,0 days 01:25:10.000000000,0 days 00:43:55.000000000
136,137,MENET QUENTIN,ASVEL TRIATHLON,MS1 / 13,M,0 days 02:38:21.000000000,0 days 00:28:24.000000000,0 days 01:26:31.000000000,0 days 00:40:25.000000000
137,138,VINCENDON RENAUD,SWISS TRIATHLON,MV1 / 31,M,0 days 02:38:24.000000000,0 days 00:25:43.000000000,0 days 01:24:53.000000000,0 days 00:44:09.000000000
138,139,HADJ-RABAH FARID,ASMSE TRIATHLON 42,MS4 / 36,M,0 days 02:38:36.000000000,0 days 00:25:38.000000000,0 days 01:25:52.000000000,0 days 00:43:17.000000000
