,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
35,36,ROSSI ROMAIN,[26] TRICATIN TRIATHLON CLUB,6 S1M,,0 days 01:11:34.000000000,0 days 00:10:37.000000000,0 days 00:38:56.000000000,0 days 00:22:03.000000000
36,37,ROCA ARNAU,[26] VALENCE TRIATHLON,8 S3M,,0 days 01:11:46.000000000,0 days 00:12:28.000000000,0 days 00:36:40.000000000,0 days 00:22:39.000000000
37,38,DUVAUT ALEXANDRE,[71] CHALON TRIATHLON CLUB,7 S1M,,0 days 01:11:53.000000000,0 days 00:10:52.000000000,0 days 00:38:29.000000000,0 days 00:22:33.000000000
38,39,DANEL JÉRÔME,[59] NON LICENCIÉ,9 V1M,,0 days 01:12:19.000000000,0 days 00:12:39.000000000,0 days 00:39:19.000000000,0 days 00:20:22.000000000
39,40,PELLISSIER REMI,[38] FONTANIL TRIATHLON,5 S4M,,0 days 01:12:32.000000000,0 days 00:11:33.000000000,0 days 00:37:40.000000000,0 days 00:23:21.000000000
40,41,MANTULET GABIN,[38] GUC TRIATHLON,8 S1M,,0 days 01:12:48.000000000,0 days 00:12:51.000000000,0 days 00:38:18.000000000,0 days 00:21:41.000000000
41,42,BRESSIEUX ARNAUD,[69] RILLIEUX TRIATHLON,7 S2M,,0 days 01:13:17.000000000,0 days 00:12:42.000000000,0 days 00:37:26.000000000,0 days 00:23:11.000000000
42,43,MOULUSSON SERGE,[83] TRIATHLON CLUB CHATEAUROUX 36,2 V3M,,0 days 01:13:21.000000000,0 days 00:12:27.000000000,0 days 00:38:35.000000000,0 days 00:22:20.000000000
43,44,TORGUE MATTHIEU,[38] MACH3 TRIATHLON,8 S2M,,0 days 01:13:27.000000000,0 days 00:12:02.000000000,0 days 00:39:09.000000000,0 days 00:22:17.000000000
44,45,DUPUY RÉMY,NON LICENCIÉ,3 JUM,,0 days 01:13:40.000000000,0 days 00:13:33.000000000,0 days 00:37:47.000000000,0 days 00:22:21.000000000
45,46,ROUSSET HUGUES,[26] TC2R,10 V1M,,0 days 01:13:42.000000000,0 days 00:11:43.000000000,0 days 00:38:21.000000000,0 days 00:23:40.000000000
46,47,BOISSY GUILLAUME,[07] NON LICENCIÉ,9 S2M,,0 days 01:13:53.000000000,0 days 00:12:18.000000000,0 days 00:38:45.000000000,0 days 00:22:51.000000000
47,48,PUAUX FREDERIC,[07] ANNONAY TRIATHLON,11 V1M,,0 days 01:14:00.000000000,0 days 00:12:08.000000000,0 days 00:38:08.000000000,0 days 00:23:46.000000000
48,49,BROUSTE-VINCENT FABIEN,[74] TEAM MERMILLOD TRIATHLON,9 S3M,,0 days 01:14:08.000000000,0 days 00:13:06.000000000,0 days 00:39:28.000000000,0 days 00:21:35.000000000
49,50,ROUVIER JEAN-BAPTISTE,[26] VALENCE TRIATHLON,10 S2M,,0 days 01:14:19.000000000,0 days 00:12:01.000000000,0 days 00:37:24.000000000,0 days 00:24:56.000000000
50,51,BOURSE VIVIAN,[30] MONTÉLIMAR TRIATHLON,11 S2M,,0 days 01:14:20.000000000,0 days 00:13:49.000000000,0 days 00:37:41.000000000,0 days 00:22:52.000000000
51,52,GARDINER WILLIAM,[26] TC2R,2 V2M,,0 days 01:14:24.000000000,0 days 00:12:37.000000000,0 days 00:38:30.000000000,0 days 00:23:18.000000000
52,53,BADEL VINCENT,ASMSETRI42,9 S1M,,0 days 01:14:36.000000000,0 days 00:12:47.000000000,0 days 00:38:44.000000000,0 days 00:23:06.000000000
53,54,BIANCHIN STEPHANE,[26] TC2R,6 S4M,,0 days 01:14:38.000000000,0 days 00:12:31.000000000,0 days 00:37:37.000000000,0 days 00:24:31.000000000
54,55,DA SILVA JOAQUIM,[07] CORNAS,7 S4M,,0 days 01:14:52.000000000,0 days 00:11:41.000000000,0 days 00:39:24.000000000,0 days 00:23:48.000000000
55,56,DESCLOZEAUX GRÉGOIRE,VALENCE TRIATHLON,10 S3M,,0 days 01:14:59.000000000,0 days 00:11:47.000000000,0 days 00:39:47.000000000,0 days 00:23:27.000000000
56,57,LARNAUD BENOIT,[07] ANNONAY TRIATHLON,11 S3M,,0 days 01:15:01.000000000,0 days 00:13:35.000000000,0 days 00:39:40.000000000,0 days 00:21:48.000000000
57,58,CHAON STÉPHANE,[83] HYERES TRIATHLON,12 V1M,,0 days 01:15:05.000000000,0 days 00:11:40.000000000,0 days 00:39:46.000000000,0 days 00:23:40.000000000
58,59,MIGOUT FRANCK,[12] OLYMPIQUE NICE NATATION,3 V2M,,0 days 01:15:25.000000000,0 days 00:12:48.000000000,0 days 00:37:56.000000000,0 days 00:24:42.000000000
59,60,SALAMONE HERVÉ,[69] MACH3 TRIATHLON,13 V1M,,0 days 01:15:49.000000000,0 days 00:11:51.000000000,,
60,61,JAILLET PIERRE,[38] OREADE,14 V1M,,0 days 01:16:10.000000000,0 days 00:10:27.000000000,0 days 00:40:19.000000000,0 days 00:25:25.000000000
61,62,DULAURENT JEAN,[71] TRIATHLON MACON CLUB,12 S3M,,0 days 01:16:14.000000000,0 days 00:12:17.000000000,0 days 00:39:30.000000000,0 days 00:24:28.000000000
62,63,JANUEL FREDERIC,[43] TRYSSINGEAUX,8 S4M,,0 days 01:16:30.000000000,0 days 00:14:37.000000000,,
63,64,GAUDILLAT PHILIPPE,[38] FONTANIL TRIATHLON,4 V2M,,0 days 01:16:44.000000000,0 days 00:14:21.000000000,0 days 00:40:39.000000000,0 days 00:21:46.000000000
64,65,FILIOT MATHIEU,[69] OULLINS TRIATHLON,15 V1M,,0 days 01:16:45.000000000,0 days 00:13:31.000000000,0 days 00:40:28.000000000,0 days 00:22:47.000000000
65,66,BRANCHARD OLIVIER,FONTANIL TRIATHLON,9 S4M,,0 days 01:16:49.000000000,0 days 00:13:08.000000000,0 days 00:40:53.000000000,0 days 00:22:50.000000000
66,67,BARALE XAVIER,[38] MACH3 TRIATHLON,10 S4M,,0 days 01:16:52.000000000,0 days 00:14:29.000000000,,
67,68,BESCHE CYRILLE,[26] VALENCE TRIATHLON,16 V1M,,0 days 01:16:54.000000000,0 days 00:13:10.000000000,0 days 00:40:39.000000000,0 days 00:23:06.000000000
68,69,DUSSARTRE MATHIEU,[26] GUIHLERAND GRANGES TRIATHLON,11 S4M,,0 days 01:17:18.000000000,0 days 00:11:54.000000000,0 days 00:39:44.000000000,0 days 00:25:41.000000000
69,70,BARTOLONE PATRICK,VALENCE TRIATHLON,13 S3M,,0 days 01:17:19.000000000,0 days 00:11:32.000000000,0 days 00:41:09.000000000,0 days 00:24:39.000000000
70,71,LASNE JEAN-FREDERIC,[26] TC2R,5 V2M,,0 days 01:17:24.000000000,0 days 00:14:28.000000000,0 days 00:40:25.000000000,0 days 00:22:33.000000000
71,72,LARNAUD BERTRAND,[07] ANNONAY TRIATHLON,14 S3M,,0 days 01:17:25.000000000,0 days 00:14:53.000000000,0 days 00:40:09.000000000,0 days 00:22:25.000000000
72,73,ACHARD BRUNO,[69] OULLINS TRIATHLON,3 V3M,,0 days 01:17:27.000000000,0 days 00:16:13.000000000,0 days 00:40:14.000000000,0 days 00:21:01.000000000
73,74,ROPERO CHRISTOPHE,[07] VALENCE TRIATHLON,17 V1M,,0 days 01:17:36.000000000,0 days 00:14:10.000000000,0 days 00:40:26.000000000,0 days 00:23:01.000000000
74,75,COUSSOT JEROME,[26] NON LICENCIÉ,12 S4M,,0 days 01:17:39.000000000,0 days 00:15:26.000000000,0 days 00:40:49.000000000,0 days 00:21:25.000000000
75,76,LACOMME FABIEN,[26] TC2R,13 S4M,,0 days 01:17:47.000000000,0 days 00:13:37.000000000,0 days 00:40:23.000000000,0 days 00:23:48.000000000
76,77,LOUBET ROMAIN,[07] NON LICENCIÉ,10 S1M,,0 days 01:17:50.000000000,0 days 00:17:50.000000000,0 days 00:36:12.000000000,0 days 00:23:50.000000000
77,78,CHEVAL FLORIAN,[25] PAYS DE MONTBELIARD TRIATHLON,11 S1M,,0 days 01:17:56.000000000,0 days 00:13:22.000000000,0 days 00:41:30.000000000,0 days 00:23:06.000000000
78,79,KERDO JOSEPH,[26] VALENCE TRIATHLON,6 V2M,,0 days 01:18:01.000000000,0 days 00:15:39.000000000,0 days 00:39:25.000000000,0 days 00:22:59.000000000
79,80,BLETON YANNICK,[42] MACH3 TRIATHLON,15 S3M,,0 days 01:18:11.000000000,0 days 00:14:21.000000000,0 days 00:40:26.000000000,0 days 00:23:26.000000000
80,81,BOISSY ÉLÉA,[07] NON LICENCIÉ,1 JUF,,0 days 01:18:15.000000000,0 days 00:15:18.000000000,0 days 00:39:19.000000000,0 days 00:23:40.000000000
81,82,PIQUET LAURENT,[38] MACH3 TRIATHLON,7 V2M,,0 days 01:18:17.000000000,0 days 00:13:27.000000000,0 days 00:41:29.000000000,0 days 00:23:22.000000000
82,83,CHOLVY JULIEN,[42] ROANNE TRIATHLON,14 S4M,,0 days 01:18:22.000000000,0 days 00:12:14.000000000,0 days 00:40:29.000000000,0 days 00:25:40.000000000
83,84,PUTOUD GUILLAUME,[71] CHALON TRIATHLON CLUB,16 S3M,,0 days 01:18:24.000000000,0 days 00:13:24.000000000,0 days 00:40:22.000000000,0 days 00:24:40.000000000
84,85,GANDREAU ANTHONY,[69] NON LICENCIÉ,17 S3M,,0 days 01:18:30.000000000,0 days 00:15:20.000000000,0 days 00:38:54.000000000,0 days 00:24:17.000000000
85,86,RODET JULIEN,[38] ACO TRIATHLON,15 S4M,,0 days 01:18:32.000000000,0 days 00:13:05.000000000,0 days 00:40:01.000000000,0 days 00:25:27.000000000
86,87,DUFAUD MICKAEL,[07] VALENCE TRIATHLON,16 S4M,,0 days 01:18:33.000000000,0 days 00:15:37.000000000,0 days 00:38:56.000000000,0 days 00:24:01.000000000
87,88,PONCIN PASCAL,[38] NON LICENCIÉ,17 S4M,,0 days 01:18:35.000000000,0 days 00:14:51.000000000,0 days 00:41:28.000000000,0 days 00:22:17.000000000
88,89,MAHE NICOLAS,[77] NON LICENCIÉ,12 S2M,,0 days 01:18:39.000000000,0 days 00:15:40.000000000,0 days 00:38:56.000000000,0 days 00:24:05.000000000
89,90,PERRIER MICHEL,[26] VALENCE TRIATHLON,4 V3M,,0 days 01:18:46.000000000,0 days 00:54:00.000000000,,
90,91,DALVERNY FLORENT,[51] KRONOS TRIATHLON,12 S1M,,0 days 01:18:53.000000000,0 days 00:13:26.000000000,0 days 00:42:40.000000000,0 days 00:22:49.000000000
91,92,DUC-MAUGE FRANCK,[38] ACO TRIATHLON,18 V1M,,0 days 01:18:57.000000000,0 days 00:14:54.000000000,0 days 00:39:28.000000000,0 days 00:24:37.000000000
92,93,GACHON AURELIEN,[26] TRICATIN TRIATHLON CLUB,13 S1M,,0 days 01:19:13.000000000,0 days 00:12:53.000000000,0 days 00:41:13.000000000,0 days 00:25:09.000000000
93,94,DAMALIX GILLLES,CHAMBERY TRIATHLON,19 V1M,,0 days 01:19:14.000000000,0 days 00:15:13.000000000,0 days 00:41:26.000000000,0 days 00:22:36.000000000
94,95,SOUBEYRAT LAURENT,[38] NON LICENCIÉ,20 V1M,,0 days 01:19:15.000000000,0 days 00:14:44.000000000,0 days 00:40:11.000000000,0 days 00:24:21.000000000
95,96,JASNOWSKI RENAUD,[69] TOBESPORT,13 S2M,,0 days 01:19:25.000000000,0 days 00:15:26.000000000,,
96,97,BOISSY DELPHINE,[07] NON LICENCIÉ,1 S1F,,0 days 01:20:02.000000000,0 days 00:14:58.000000000,0 days 00:40:02.000000000,0 days 00:25:03.000000000
97,98,AYMARD CHARLES,[07] VALENCE TRIATHLON,14 S1M,,0 days 01:20:05.000000000,0 days 00:15:17.000000000,0 days 00:39:23.000000000,0 days 00:25:26.000000000
98,99,OTT DAVID,[01] VALLONS DE LA TOUR TRIATHLON,18 S3M,,0 days 01:20:11.000000000,0 days 00:13:41.000000000,0 days 00:42:12.000000000,0 days 00:24:20.000000000
99,100,ROUX JEAN-RÉGIS,[69] OULLINS TRIATHLON,19 S3M,,0 days 01:20:15.000000000,0 days 00:15:19.000000000,0 days 00:42:00.000000000,0 days 00:22:57.000000000
100,101,COSTES ALEXANDRE,[38] TRIALP MOIRANS,8 V2M,,0 days 01:20:18.000000000,0 days 00:13:16.000000000,0 days 00:42:46.000000000,0 days 00:24:17.000000000
101,102,CHATARD JEAN-CLAUDE,ASMSETRI42,1 V5M,,0 days 01:20:20.000000000,0 days 00:10:31.000000000,0 days 00:41:12.000000000,0 days 00:28:39.000000000
102,103,CHOLVY LISE,[07] TC2R,1 S3F,,0 days 01:20:22.000000000,0 days 00:12:44.000000000,0 days 00:41:27.000000000,0 days 00:26:12.000000000
103,104,ALAPETITE JULIEN,[38] TRIALP MOIRANS,21 V1M,,0 days 01:20:24.000000000,0 days 00:13:40.000000000,0 days 00:42:10.000000000,0 days 00:24:36.000000000
104,105,VIRIEUX-PETIT NICOLAS,[38] ACO TRIATHLON,22 V1M,,0 days 01:20:38.000000000,0 days 00:15:48.000000000,0 days 00:40:19.000000000,0 days 00:24:33.000000000
105,106,PAYRE-FICOUT CÉDRIC,[38] ACO TRIATHLON,20 S3M,,0 days 01:20:39.000000000,0 days 00:13:32.000000000,0 days 00:42:33.000000000,0 days 00:24:36.000000000
106,107,CLEARCH NICOLAS,[26] TCVD,18 S4M,,0 days 01:20:43.000000000,0 days 00:15:45.000000000,0 days 00:40:45.000000000,0 days 00:24:14.000000000
107,108,PORTE LOÏD,[07] VALENCE TRIATHLON,14 S2M,,0 days 01:21:06.000000000,0 days 00:15:40.000000000,0 days 00:40:15.000000000,0 days 00:25:13.000000000
108,109,PORNET FABRICE,[69] OULLINS TRIATHLON,23 V1M,,0 days 01:21:14.000000000,0 days 00:14:23.000000000,0 days 00:40:50.000000000,0 days 00:26:02.000000000
109,110,MILESI BERNARD,[30] ECHIROLLES TRIATHLON,1 V4M,,0 days 01:21:26.000000000,0 days 00:17:17.000000000,0 days 00:41:25.000000000,0 days 00:22:46.000000000
110,111,PLANSON GREGORIAN,NON LICENCIÉ,19 S4M,,0 days 01:21:37.000000000,0 days 00:14:33.000000000,0 days 00:41:39.000000000,0 days 00:25:27.000000000
111,112,WICES ROBERT,[38] TC2R,9 V2M,,0 days 01:22:30.000000000,0 days 00:15:32.000000000,0 days 00:43:04.000000000,0 days 00:23:55.000000000
112,113,NATHAN RACHAEL,VALENCE TRIATHLON,1 S2F,,0 days 01:22:31.000000000,0 days 00:13:17.000000000,0 days 00:47:00.000000000,0 days 00:22:16.000000000
113,114,DURIEUX JOËL,[07] VALENCE TRIATHLON,2 V4M,,0 days 01:22:34.000000000,0 days 00:14:15.000000000,0 days 00:42:11.000000000,0 days 00:26:09.000000000
