,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
36,37,DAGNIAUX GILLES,LES ALLIGATORS,V2 (3.),M,0 days 02:16:20.000000000,0 days 00:25:16.000000000,0 days 01:10:49.000000000,0 days 00:37:39.000000000
37,38,FRECON SÉBASTIEN,ECSPR,S3 (10.),M,0 days 02:16:21.000000000,0 days 00:24:58.000000000,0 days 01:09:04.000000000,0 days 00:40:12.000000000
38,39,MENICHON JACQUES,AIX SAVOIE TRIATHLON,V4 (1.),M,0 days 02:16:30.000000000,0 days 00:24:09.000000000,0 days 01:11:24.000000000,0 days 00:39:23.000000000
39,40,YON PHILIPPE,TEAM LIBERTY BIKES,V1 (6.),M,0 days 02:16:32.000000000,0 days 00:24:52.000000000,0 days 01:13:02.000000000,0 days 00:36:19.000000000
40,41,DUCRET DAVID,LES ALLIGATORS,S1 (6.),M,0 days 02:16:38.000000000,0 days 00:24:44.000000000,0 days 01:11:50.000000000,0 days 00:38:23.000000000
41,42,PASSAT ANTOINE,STADE FRANCAIS,V1 (7.),M,0 days 02:16:40.000000000,0 days 00:26:09.000000000,0 days 01:11:49.000000000,0 days 00:36:29.000000000
42,43,COLLIARD JEAN-LOUIS,NON LICENCIE,S4 (8.),M,0 days 02:16:42.000000000,0 days 00:27:59.000000000,0 days 01:09:56.000000000,0 days 00:35:40.000000000
43,44,CHARRIER DAVID,FREE IRON TEAM,V1 (8.),M,0 days 02:16:43.000000000,0 days 00:26:08.000000000,0 days 01:11:23.000000000,0 days 00:37:34.000000000
44,45,FONTVIEILLE JEAN-MAX,LES ALLIGATORS,V1 (9.),M,0 days 02:17:16.000000000,0 days 00:27:33.000000000,0 days 01:11:15.000000000,0 days 00:36:16.000000000
45,46,BELLON JULIEN,LES HYDROCYCLOPEDS,S3 (11.),M,0 days 02:17:21.000000000,0 days 00:25:11.000000000,0 days 01:10:56.000000000,0 days 00:38:36.000000000
46,47,ELLISON ANTHONY,NON LICENCIE,S4 (9.),M,0 days 02:17:40.000000000,0 days 00:28:45.000000000,0 days 01:11:21.000000000,0 days 00:36:07.000000000
47,48,BERTHOUT DAVID,CRV LYON TRIATHLON,S3 (12.),M,0 days 02:17:42.000000000,0 days 00:27:10.000000000,0 days 01:11:07.000000000,0 days 00:37:01.000000000
48,49,ORLANDO ROBERTO,TEAM MERMILLOD,V3 (1.),M,0 days 02:17:58.000000000,0 days 00:26:23.000000000,0 days 01:11:23.000000000,0 days 00:38:51.000000000
49,50,GUILLON STÉPHANE,ECSPR,V1 (10.),M,0 days 02:18:02.000000000,0 days 00:27:18.000000000,0 days 01:09:52.000000000,0 days 00:39:02.000000000
50,51,CATOLINO FRANCOIS,TRISPIRIDON OYONNAX,V2 (4.),M,0 days 02:18:09.000000000,0 days 00:23:17.000000000,0 days 01:12:05.000000000,0 days 00:40:41.000000000
51,52,MICHALLET LAURENT,PUBLIER TRIATHLON,V1 (11.),M,0 days 02:18:12.000000000,0 days 00:28:09.000000000,0 days 01:11:50.000000000,0 days 00:36:05.000000000
52,53,COLARAS YAN,TRISALEVE ANNEMASSE,S4 (10.),M,0 days 02:18:17.000000000,0 days 00:24:43.000000000,0 days 01:14:06.000000000,0 days 00:37:32.000000000
53,54,GIUNTA JOSEPH,NON LICENCIE,V1 (12.),M,0 days 02:18:43.000000000,0 days 00:25:13.000000000,0 days 01:11:18.000000000,0 days 00:39:47.000000000
54,55,HOLMES JEFF,TRIATHLON,V2 (5.),M,0 days 02:18:48.000000000,0 days 00:26:16.000000000,0 days 01:14:26.000000000,0 days 00:36:21.000000000
55,56,MADELAINE PASCAL,TRIALP MOIRANS,V3 (2.),M,0 days 02:19:06.000000000,0 days 00:24:41.000000000,0 days 01:13:17.000000000,0 days 00:38:56.000000000
56,57,CRETOUX BRIEUC,LES ALLIGATORS,S2 (5.),M,0 days 02:19:10.000000000,0 days 00:27:54.000000000,0 days 01:09:37.000000000,0 days 00:39:52.000000000
57,58,PINOT ANDRÉ,ALBERTVILLE,S3 (13.),M,0 days 02:19:22.000000000,0 days 00:26:24.000000000,0 days 01:14:13.000000000,0 days 00:37:34.000000000
58,59,HALL JEAN LUC,LES HYDROCYCLOPEDS,V2 (6.),M,0 days 02:19:26.000000000,0 days 00:26:03.000000000,0 days 01:12:57.000000000,0 days 00:38:25.000000000
59,60,ANTOINAT DAVID,RILLIEUX TRIATHLON,S2 (6.),M,0 days 02:19:31.000000000,0 days 00:28:11.000000000,0 days 01:12:44.000000000,0 days 00:37:04.000000000
60,61,PIVOT SYLVAIN,TRIALP MOIRANS,V1 (13.),M,0 days 02:19:33.000000000,0 days 00:25:51.000000000,0 days 01:14:05.000000000,0 days 00:37:49.000000000
61,62,RAMET OLIVIER,LES ALLIGATORS,V1 (14.),M,0 days 02:19:52.000000000,0 days 00:26:32.000000000,0 days 01:11:08.000000000,0 days 00:39:12.000000000
62,63,BERLIOUX EMERIC,FREE IRON TEAM,S4 (11.),M,0 days 02:19:57.000000000,0 days 00:28:15.000000000,0 days 01:10:57.000000000,0 days 00:38:15.000000000
63,64,LEROUX JEAN-MICHEL,TRISALEVE ANNEMASSE,S3 (14.),M,0 days 02:20:00.000000000,0 days 00:26:55.000000000,0 days 01:13:06.000000000,0 days 00:38:13.000000000
64,65,WOJTON GRÉGORY,METZ TRIATHLON,S4 (12.),M,0 days 02:20:14.000000000,0 days 00:26:29.000000000,0 days 01:11:55.000000000,0 days 00:39:55.000000000
65,66,CHALOT PASCAL,ASVEL TRIATHLON,V3 (3.),M,0 days 02:20:20.000000000,0 days 00:31:35.000000000,0 days 01:09:37.000000000,0 days 00:37:24.000000000
66,67,VAZ EMMANUEL,ASM ST ETIENNE,S4 (13.),M,0 days 02:20:38.000000000,0 days 00:25:46.000000000,0 days 01:12:40.000000000,0 days 00:39:53.000000000
67,68,BOWERS BOB,NON LICENCIE,V4 (2.),M,0 days 02:20:54.000000000,0 days 00:29:40.000000000,0 days 01:10:52.000000000,0 days 00:37:00.000000000
68,69,HOCQUAUX CÉCILE,TRISALEVE ANNEMASSE,S3 (1.),F,0 days 02:20:57.000000000,0 days 00:22:28.000000000,0 days 01:16:52.000000000,0 days 00:40:13.000000000
69,70,ANDREANI DAMIEN,BATIFER TRIATHLON,V1 (15.),M,0 days 02:21:00.000000000,0 days 00:28:10.000000000,0 days 01:14:30.000000000,0 days 00:35:43.000000000
70,71,BOURGUIGNON LAURENT,NON LICENCIE,S4 (14.),M,0 days 02:21:00.000000000,0 days 00:25:38.000000000,0 days 01:16:03.000000000,0 days 00:37:26.000000000
71,72,FAYE THIERRY,TEAM MERMILLOD,V1 (16.),M,0 days 02:21:02.000000000,0 days 00:27:24.000000000,0 days 01:14:02.000000000,0 days 00:37:12.000000000
72,73,ZAMBON THIERRY,TEAM MERMILLOD,V3 (4.),M,0 days 02:21:13.000000000,0 days 00:25:50.000000000,0 days 01:12:18.000000000,0 days 00:40:50.000000000
73,74,BLOUQUY NICOLAS,RILLIEUX TRIATHLON,V1 (17.),M,0 days 02:21:40.000000000,0 days 00:24:55.000000000,0 days 01:15:08.000000000,0 days 00:39:52.000000000
74,75,PASQUINI LUDOVIC,FREE IRON TEAM,S4 (15.),M,0 days 02:21:46.000000000,0 days 00:28:16.000000000,0 days 01:14:28.000000000,0 days 00:36:24.000000000
75,76,VENIER JEAN BAPTISTE,ASM ST ETIENNE,S4 (16.),M,0 days 02:22:03.000000000,0 days 00:26:20.000000000,0 days 01:16:01.000000000,0 days 00:37:24.000000000
76,77,PIERREJEAN YANNICK,ED SPORT,S4 (17.),M,0 days 02:22:20.000000000,0 days 00:26:34.000000000,0 days 01:11:39.000000000,0 days 00:41:53.000000000
77,78,BEAUCHEF LAURENT,ALBERTVILLE,V1 (18.),M,0 days 02:22:32.000000000,0 days 00:26:56.000000000,0 days 01:12:22.000000000,0 days 00:41:02.000000000
78,79,ARNAUD DAVID,LES ALLIGATORS,V1 (19.),M,0 days 02:22:47.000000000,0 days 00:26:52.000000000,0 days 01:14:40.000000000,0 days 00:39:25.000000000
79,80,FEY ANNE-LAURE,EPINAY TRIATHLON,S3 (2.),F,0 days 02:23:14.000000000,0 days 00:26:41.000000000,0 days 01:15:41.000000000,0 days 00:39:26.000000000
80,81,LAFAY FLAVIAN,TRISALEVE ANNEMASSE,S1 (7.),M,0 days 02:23:24.000000000,0 days 00:30:29.000000000,0 days 01:10:52.000000000,0 days 00:40:17.000000000
81,82,PELLE GILLES,TEAM MERMILLOD,V3 (6.),M,0 days 02:23:46.000000000,0 days 00:25:45.000000000,0 days 01:17:13.000000000,0 days 00:38:50.000000000
82,83,FRACES PHILIPPE,VERON TRIATHLON,V3 (5.),M,0 days 02:23:46.000000000,0 days 00:27:00.000000000,0 days 01:15:59.000000000,0 days 00:39:20.000000000
83,84,TURI EDDI,AIX SAVOIE TRIATHLON,V2 (7.),M,0 days 02:23:49.000000000,0 days 00:28:25.000000000,0 days 01:13:54.000000000,0 days 00:39:33.000000000
84,85,DURANTON LIONEL,TEAM MERMILLOD,V1 (20.),M,0 days 02:23:51.000000000,0 days 00:35:03.000000000,0 days 01:21:58.000000000,0 days 00:23:41.000000000
85,86,FAYN OLIVIER,CHAMBÉRY TRIATHLON,V2 (8.),M,0 days 02:23:53.000000000,0 days 00:27:21.000000000,0 days 01:15:11.000000000,0 days 00:38:21.000000000
86,87,GILLIERON PHILIPPE,TRIATHLON CLUB DE,V4 (3.),M,0 days 02:23:56.000000000,0 days 00:26:32.000000000,0 days 01:12:58.000000000,0 days 00:42:34.000000000
87,88,CADILHAC LAURENT,LES ALLIGATORS,V1 (21.),M,0 days 02:24:01.000000000,0 days 00:28:56.000000000,0 days 01:12:57.000000000,0 days 00:40:08.000000000
88,89,PRIVAT CLAUDE,LE PUY EN VELAY,V2 (9.),M,0 days 02:24:19.000000000,0 days 00:30:35.000000000,0 days 01:16:08.000000000,0 days 00:33:55.000000000
89,90,MARTINO DOMINIQUE,AIX SAVOIE TRIATHLON,V4 (4.),M,0 days 02:24:27.000000000,0 days 00:31:52.000000000,0 days 01:10:36.000000000,0 days 00:39:50.000000000
90,91,GEIER SYBILLE,TRI GENEVE,V1 (2.),F,0 days 02:24:33.000000000,0 days 00:28:25.000000000,0 days 01:13:36.000000000,0 days 00:40:20.000000000
91,92,ROPOSTE OLIVIER,TRISPIRIDON OYONNAX,V2 (10.),M,0 days 02:24:51.000000000,0 days 00:30:00.000000000,0 days 01:12:30.000000000,0 days 00:40:29.000000000
92,93,BASTIN ALEXANDRE,ASVEL TRIATHLON,S4 (18.),M,0 days 02:25:07.000000000,0 days 00:26:14.000000000,0 days 01:16:34.000000000,0 days 00:39:19.000000000
93,94,GAUDILLAT PHILIPPE,FONTANIL TRIATHLON,V2 (11.),M,0 days 02:25:14.000000000,0 days 00:28:17.000000000,0 days 01:16:35.000000000,0 days 00:37:47.000000000
94,95,JOUAN MARIE-ANGE,TEAM MERMILLOD,S3 (3.),F,0 days 02:25:33.000000000,0 days 00:26:16.000000000,0 days 01:16:43.000000000,0 days 00:40:36.000000000
95,96,SWALLOW ANTHONY,TRIATHLON SCOTLAND,S4 (19.),M,0 days 02:25:36.000000000,0 days 00:28:54.000000000,0 days 01:15:29.000000000,0 days 00:38:26.000000000
96,97,LAPRUN RÉMY,NON LICENCIE,S4 (20.),M,0 days 02:25:41.000000000,0 days 00:24:56.000000000,0 days 01:12:24.000000000,0 days 00:45:59.000000000
97,98,CLAUS THIERRY,LAGARDERE PARIS,V1 (22.),M,0 days 02:26:03.000000000,0 days 00:26:09.000000000,0 days 01:15:37.000000000,0 days 00:42:14.000000000
98,99,WENDLING PHILIPPE,NON LICENCIE,V1 (23.),M,0 days 02:26:07.000000000,0 days 00:26:21.000000000,0 days 01:14:41.000000000,0 days 00:42:39.000000000
99,100,TARDY CEDRYC,CHAMBÉRY TRIATHLON,S4 (21.),M,0 days 02:26:33.000000000,0 days 00:22:36.000000000,0 days 01:15:56.000000000,0 days 00:46:37.000000000
100,101,VAN RENS BAS,NON LICENCIE,V1 (24.),M,0 days 02:27:08.000000000,0 days 00:25:03.000000000,0 days 01:15:09.000000000,0 days 00:44:22.000000000
101,102,GHESQUIERE OLIVIER,FREE IRON TEAM,V2 (12.),M,0 days 02:27:42.000000000,0 days 00:27:35.000000000,0 days 01:15:07.000000000,0 days 00:41:47.000000000
102,103,NICOLAS SÉBASTIEN,NON LICENCIE,S2 (7.),M,0 days 02:28:41.000000000,0 days 00:29:12.000000000,0 days 01:15:58.000000000,0 days 00:41:50.000000000
103,104,CREOLA SEBASTIEN,MACH 3 TRIATHLON,S4 (22.),M,0 days 02:29:08.000000000,0 days 00:32:51.000000000,0 days 01:15:59.000000000,0 days 00:38:01.000000000
104,105,PAUMIER SIMON,LES ALLIGATORS,S2 (8.),M,0 days 02:29:12.000000000,0 days 00:30:13.000000000,0 days 01:14:41.000000000,0 days 00:42:11.000000000
105,106,DUMONT DAYOT NICOLAS,LES HYDROCYCLOPEDS,V1 (25.),M,0 days 02:29:16.000000000,0 days 00:26:24.000000000,0 days 01:17:29.000000000,0 days 00:42:35.000000000
106,107,BOUCHER PHILIPPE,BOURG-EN-BRESSE,S3 (15.),M,0 days 02:29:31.000000000,0 days 00:31:42.000000000,0 days 01:18:06.000000000,0 days 00:38:15.000000000
107,108,LENNOZ GRATIN GUY,ALBERTVILLE,V2 (13.),M,0 days 02:29:34.000000000,0 days 00:28:27.000000000,0 days 01:20:00.000000000,0 days 00:38:51.000000000
108,109,BARBARIT PHILIPPE,NON LICENCIE,V1 (26.),M,0 days 02:29:40.000000000,0 days 00:27:14.000000000,0 days 01:17:59.000000000,0 days 00:42:19.000000000
109,110,OUDIN STEPHANE,PUBLIER TRIATHLON,S2 (9.),M,0 days 02:29:43.000000000,0 days 00:27:28.000000000,0 days 01:16:46.000000000,0 days 00:42:16.000000000
110,111,MOYNAT MAXIME,NON LICENCIE,S2 (10.),M,0 days 02:30:00.000000000,0 days 00:27:32.000000000,0 days 01:15:20.000000000,0 days 00:44:01.000000000
111,112,CHIRON CÉLIA,ASPTT TRIATHLON,S1 (1.),F,0 days 02:30:06.000000000,0 days 00:25:55.000000000,0 days 01:23:03.000000000,0 days 00:39:03.000000000
112,113,BERCHET FRANÇOIS,LES ALLIGATORS,V1 (27.),M,0 days 02:30:24.000000000,0 days 00:31:58.000000000,0 days 01:14:46.000000000,0 days 00:40:25.000000000
113,114,DUCAATÉ FRÉDÉRIC,LES HYDROCYCLOPEDS,S4 (23.),M,0 days 02:30:34.000000000,0 days 00:24:46.000000000,0 days 01:19:00.000000000,0 days 00:43:37.000000000
114,115,VELLA ROXANE,CRV LYON TRIATHLON,S2 (1.),F,0 days 02:30:45.000000000,0 days 00:25:22.000000000,0 days 01:23:57.000000000,0 days 00:39:41.000000000
115,116,LEDENT GREGORY,LES ALLIGATORS,S4 (24.),M,0 days 02:31:03.000000000,0 days 00:27:26.000000000,0 days 01:22:49.000000000,0 days 00:38:28.000000000
116,117,GAL BRICE,LES ALLIGATORS,S4 (25.),M,0 days 02:31:28.000000000,0 days 00:27:24.000000000,0 days 01:16:35.000000000,0 days 00:45:33.000000000
117,118,DUCOIN DAVID,ALBERTVILLE,V1 (28.),M,0 days 02:31:29.000000000,0 days 00:26:51.000000000,0 days 01:16:25.000000000,0 days 00:45:13.000000000
118,119,ULM BASTIEN,ALBERTVILLE,S2 (11.),M,0 days 02:31:31.000000000,0 days 00:27:16.000000000,0 days 01:18:19.000000000,0 days 00:43:52.000000000
119,120,LANG BENOÎT,NON LICENCIE,S2 (12.),M,0 days 02:31:49.000000000,0 days 00:31:29.000000000,0 days 01:14:48.000000000,0 days 00:43:23.000000000
120,121,LACHENAL DIDIER,TRISALEVE ANNEMASSE,V2 (14.),M,0 days 02:31:51.000000000,0 days 00:27:34.000000000,0 days 01:19:01.000000000,0 days 00:42:32.000000000
121,122,CHATEL JEAN-CLAUDE,TEAM MERMILLOD,V3 (7.),M,0 days 02:32:01.000000000,0 days 00:33:03.000000000,0 days 01:20:03.000000000,0 days 00:37:07.000000000
122,123,VIGNANDO DAVID,TRICANA,V1 (29.),M,0 days 02:32:17.000000000,0 days 00:25:05.000000000,0 days 01:19:28.000000000,0 days 00:45:28.000000000
123,124,FOUGEROUSE OLIVIER,NON LICENCIE,S2 (13.),M,0 days 02:32:26.000000000,0 days 00:29:31.000000000,0 days 01:19:25.000000000,0 days 00:40:17.000000000
124,125,ROBIN CYRILLE,LES ALLIGATORS,S4 (26.),M,0 days 02:32:43.000000000,0 days 00:33:22.000000000,0 days 01:15:38.000000000,0 days 00:40:16.000000000
125,126,BOUNOUA LAÏD,GRESIVAUDAN,V2 (15.),M,0 days 02:32:48.000000000,0 days 00:29:04.000000000,0 days 01:18:35.000000000,0 days 00:41:31.000000000
126,127,PERRISSOUD PIERRE,NON LICENCIE,S4 (27.),M,0 days 02:33:20.000000000,0 days 00:27:29.000000000,0 days 01:16:24.000000000,0 days 00:45:58.000000000
127,128,DUMONT DAVID,AIX SAVOIE TRIATHLON,V1 (30.),M,0 days 02:33:29.000000000,0 days 00:29:59.000000000,0 days 01:20:33.000000000,0 days 00:40:40.000000000
128,129,JENFT BERNARD,TRISALEVE ANNEMASSE,S3 (16.),M,0 days 02:33:32.000000000,0 days 00:26:49.000000000,0 days 01:15:59.000000000,0 days 00:47:30.000000000
129,130,TOULANCOURT MAXIME,NON LICENCIE,S2 (14.),M,0 days 02:33:50.000000000,0 days 00:27:05.000000000,0 days 01:27:46.000000000,0 days 00:35:40.000000000
130,131,RENAND SYLVAIN,NON LICENCIE,S3 (17.),M,0 days 02:34:09.000000000,0 days 00:28:14.000000000,0 days 01:21:47.000000000,0 days 00:41:27.000000000
131,132,DARGERE THIERRY,TRIATH CLUB ETAMPOIS,V3 (8.),M,0 days 02:34:17.000000000,0 days 00:25:56.000000000,0 days 01:23:58.000000000,0 days 00:41:48.000000000
132,133,AUBIN CHRISTIAN,TRISALEVE ANNEMASSE,V2 (16.),M,0 days 02:34:33.000000000,0 days 00:29:28.000000000,0 days 01:21:18.000000000,0 days 00:41:41.000000000
133,134,SOARES FRANCK,TRISALEVE ANNEMASSE,V2 (17.),M,0 days 02:34:44.000000000,0 days 00:31:45.000000000,0 days 01:18:23.000000000,0 days 00:42:33.000000000
134,135,PIEDOY AURÉLIEN,NON LICENCIE,JU (3.),M,0 days 02:34:51.000000000,0 days 00:26:04.000000000,0 days 01:20:17.000000000,0 days 00:45:36.000000000
135,136,SIFFERT THIERRY,NON LICENCIE,V3 (9.),M,0 days 02:34:55.000000000,0 days 00:32:02.000000000,0 days 01:15:26.000000000,0 days 00:44:13.000000000
136,137,MUFFAT FRANCK,NON LICENCIE,V2 (18.),M,0 days 02:35:01.000000000,0 days 00:31:07.000000000,0 days 01:20:47.000000000,0 days 00:40:42.000000000
137,138,VILLENEUVE STÉPHANE,TRISALEVE ANNEMASSE,V1 (31.),M,0 days 02:35:13.000000000,0 days 00:26:13.000000000,0 days 01:17:29.000000000,0 days 00:49:35.000000000
138,139,PEYRET HUGUES,LES HYDROCYCLOPEDS,S4 (28.),M,0 days 02:35:19.000000000,0 days 00:26:16.000000000,0 days 01:21:39.000000000,0 days 00:45:21.000000000
139,140,BEUVIN YANN,TRIATHLON AMBERIEU EN,V1 (32.),M,0 days 02:35:24.000000000,0 days 00:28:21.000000000,0 days 01:18:29.000000000,0 days 00:45:42.000000000
140,141,LEFEBVRE XAVIER,PUBLIER TRIATHLON,S4 (29.),M,0 days 02:35:27.000000000,0 days 00:30:17.000000000,0 days 01:21:02.000000000,0 days 00:41:57.000000000
141,142,CHALOT FLORENCE,ASVEL TRIATHLON,V1 (3.),F,0 days 02:36:17.000000000,0 days 00:28:00.000000000,0 days 01:22:47.000000000,0 days 00:43:15.000000000
142,143,CHORON DIDIER,PUBLIER TRIATHLON,V4 (5.),M,0 days 02:36:41.000000000,0 days 00:31:41.000000000,0 days 01:17:11.000000000,0 days 00:45:13.000000000
143,144,YANN PIERRE,NON LICENCIE,S4 (30.),M,0 days 02:36:57.000000000,0 days 00:36:11.000000000,0 days 01:17:32.000000000,0 days 00:39:32.000000000
144,145,PASQUINI ROMAIN,NON LICENCIE,S4 (31.),M,0 days 02:37:01.000000000,0 days 00:27:29.000000000,0 days 01:22:21.000000000,0 days 00:44:28.000000000
145,146,PARRENIN PHILIPPE,NON LICENCIE,V2 (19.),M,0 days 02:37:04.000000000,0 days 00:32:40.000000000,0 days 01:15:21.000000000,0 days 00:46:01.000000000
146,147,BRUNET AURÉLIEN,LES ALLIGATORS,S3 (18.),M,0 days 02:37:10.000000000,0 days 00:26:25.000000000,0 days 01:19:26.000000000,0 days 00:48:09.000000000
147,148,JEFFERIES GARETH,NON LICENCIE,V1 (33.),M,0 days 02:37:20.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
