,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
79,80,ENRICO,NON LICENCIE,V1F (3.),F,0 days 01:39:01.000000000,0 days 00:21:37.000000000,0 days 00:55:03.000000000,0 days 00:22:21.000000000
80,81,JOUSSET,RILLIEUX TRIATHLON,S4M (16.),M,0 days 01:39:26.000000000,0 days 00:21:31.000000000,0 days 00:55:07.000000000,0 days 00:22:48.000000000
81,82,DUCLOS,NON LICENCIE,S1M (11.),M,0 days 01:39:43.000000000,0 days 00:19:10.000000000,0 days 00:55:48.000000000,0 days 00:24:46.000000000
82,83,PAPOT,FONTANIL TRIATHLON,S3M (11.),M,0 days 01:39:54.000000000,0 days 00:21:41.000000000,0 days 00:57:11.000000000,0 days 00:21:03.000000000
83,84,MORAND,NON LICENCIE,S3F (1.),F,0 days 01:40:20.000000000,0 days 00:17:37.000000000,0 days 00:58:16.000000000,0 days 00:24:28.000000000
84,85,COPPEL,NON LICENCIE,V1F (4.),F,0 days 01:40:33.000000000,0 days 00:20:41.000000000,0 days 00:57:22.000000000,0 days 00:22:31.000000000
85,86,GILBERT,TRISALEVE,V1M (17.),M,0 days 01:40:38.000000000,0 days 00:16:23.000000000,0 days 01:00:46.000000000,0 days 00:23:30.000000000
86,87,ROBERT,AIX LES BAINS,V2M (8.),M,0 days 01:40:51.000000000,0 days 00:19:42.000000000,0 days 00:55:25.000000000,0 days 00:25:45.000000000
87,88,POTARD,TRISALEVE ANNEMASSE,S4M (17.),M,0 days 01:41:00.000000000,0 days 00:18:33.000000000,0 days 00:58:16.000000000,0 days 00:24:11.000000000
88,89,AILLET,RILLIEUX TRIATHLON,S4M (18.),M,0 days 01:41:08.000000000,0 days 00:20:21.000000000,0 days 00:58:08.000000000,0 days 00:22:40.000000000
89,90,PERRARD,ISTRES SPORTS TRIATHLON,S4M (19.),M,0 days 01:41:17.000000000,0 days 00:19:13.000000000,0 days 00:57:33.000000000,0 days 00:24:32.000000000
90,91,BOCQUET,NON LICENCIE,S1M (12.),M,0 days 01:41:38.000000000,0 days 00:23:06.000000000,0 days 00:54:38.000000000,0 days 00:23:55.000000000
91,92,GAMEN,AIX SAVOIE TRIATHLON,S3M (12.),M,0 days 01:42:19.000000000,0 days 00:20:17.000000000,0 days 00:57:33.000000000,0 days 00:24:29.000000000
92,93,VACALUS,NON LICENCIE,S3M (13.),M,0 days 01:42:21.000000000,0 days 00:19:09.000000000,0 days 00:58:35.000000000,0 days 00:24:38.000000000
93,94,PAILLET,NON LICENCIE,S4M (20.),M,0 days 01:42:32.000000000,0 days 00:21:04.000000000,0 days 00:57:24.000000000,0 days 00:24:05.000000000
94,95,DUMONT,AIX SAVOIE TRIATHLON,V1M (18.),M,0 days 01:42:41.000000000,0 days 00:16:49.000000000,0 days 01:01:39.000000000,0 days 00:24:14.000000000
95,96,BARBIER,RILLIEUX TRIATHLON,V2M (9.),M,0 days 01:42:45.000000000,0 days 00:18:12.000000000,0 days 01:00:54.000000000,0 days 00:23:39.000000000
96,97,HAUVESPRE,NON LICENCIE,S3M (14.),M,0 days 01:42:46.000000000,0 days 00:23:57.000000000,0 days 00:52:42.000000000,0 days 00:26:08.000000000
97,98,MEURICE,NON LICENCIE,V3M (3.),M,0 days 01:42:54.000000000,0 days 00:20:11.000000000,0 days 00:56:08.000000000,0 days 00:26:36.000000000
98,99,GARRIC,NON LICENCIE,S1M (13.),M,0 days 01:43:15.000000000,0 days 00:19:04.000000000,0 days 00:59:26.000000000,0 days 00:24:47.000000000
99,100,DUFOUR,NON LICENCIE,V4M (2.),M,0 days 01:43:26.000000000,0 days 00:21:01.000000000,0 days 00:57:34.000000000,0 days 00:24:52.000000000
100,101,DADE-BRINJOT,NON LICENCIE,S3M (15.),M,0 days 01:43:29.000000000,0 days 00:22:25.000000000,0 days 00:55:37.000000000,0 days 00:25:27.000000000
101,102,JOUMARD,FONTANIL TRIATHLON,V1F (5.),F,0 days 01:43:50.000000000,0 days 00:18:20.000000000,0 days 01:02:23.000000000,0 days 00:23:08.000000000
102,103,GARCIA,TEAM LECHERE - CLERMONT ATHLE,S3M (16.),M,0 days 01:44:07.000000000,0 days 00:23:34.000000000,0 days 01:00:07.000000000,0 days 00:20:26.000000000
103,104,FERRIER,NON LICENCIE,S4F (2.),F,0 days 01:44:33.000000000,0 days 00:20:15.000000000,0 days 01:00:33.000000000,0 days 00:23:46.000000000
104,105,PENAS,NON LICENCIE,V1M (19.),M,0 days 01:44:39.000000000,0 days 00:17:49.000000000,0 days 01:01:26.000000000,0 days 00:25:26.000000000
105,106,LECHERE,TEAM LECHERE COURSE PEDESTRE/ASA,V3M (4.),M,0 days 01:44:59.000000000,0 days 00:25:12.000000000,0 days 00:58:11.000000000,0 days 00:21:38.000000000
106,107,PIEDNOEL,NON LICENCIE,S3M (17.),M,0 days 01:45:37.000000000,0 days 00:16:47.000000000,0 days 01:03:34.000000000,0 days 00:25:18.000000000
107,108,PLASSART,VALLONS DE LA TOUR TRIATHLON,V1M (20.),M,0 days 01:45:40.000000000,0 days 00:19:55.000000000,0 days 00:59:21.000000000,0 days 00:26:25.000000000
108,109,LAGRANGE,NON LICENCIE,V1M (21.),M,0 days 01:45:57.000000000,0 days 00:20:10.000000000,0 days 00:58:45.000000000,0 days 00:27:03.000000000
109,110,COURRENQ,NON LICENCIE,S4M (21.),M,0 days 01:46:03.000000000,0 days 00:16:45.000000000,0 days 01:03:11.000000000,0 days 00:26:07.000000000
110,111,LE MOING,GUC TRIATHLON,V2M (10.),M,0 days 01:46:34.000000000,0 days 00:14:52.000000000,0 days 01:05:29.000000000,0 days 00:26:14.000000000
111,112,DASSONVILLE,NON LICENCIE,S3M (18.),M,0 days 01:46:44.000000000,0 days 00:21:39.000000000,0 days 01:02:24.000000000,0 days 00:22:42.000000000
112,113,BOUIS,NON LICENCIE,S4M (22.),M,0 days 01:47:06.000000000,0 days 00:17:12.000000000,0 days 01:06:38.000000000,0 days 00:23:17.000000000
113,114,MAZZADI,TRI SALEVE,V1M (22.),M,0 days 01:47:21.000000000,0 days 00:18:21.000000000,0 days 01:00:55.000000000,0 days 00:28:05.000000000
