,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
1057,1058,MOULLE LOÏC,NON LICENCIÉ,109 S2M,M,0 days 04:04:42.000000000,0 days 00:41:01.000000000,0 days 02:17:12.000000000,0 days 01:06:30.000000000
1058,1059,TROGNON FRÉDÉRIC,NON LICENCIÉ,193 V1M,M,0 days 04:05:02.000000000,0 days 00:34:51.000000000,0 days 02:23:09.000000000,0 days 01:07:03.000000000
1059,1060,LETRA CINDY,MONTBRISON TRIATHLON,19 S4F,F,0 days 04:05:03.000000000,0 days 00:31:54.000000000,0 days 02:37:17.000000000,0 days 00:55:53.000000000
1060,1061,SIMEONI LESLIE,MONTBRISON TRIATHLON,21 S3F,F,0 days 04:05:03.000000000,0 days 00:29:32.000000000,0 days 02:39:39.000000000,0 days 00:55:53.000000000
1061,1062,BORGIA ALESSANDRA,NON LICENCIÉ,23 S2F,F,0 days 04:08:26.000000000,0 days 00:34:49.000000000,0 days 02:24:27.000000000,0 days 01:09:11.000000000
1062,1063,MONDON OLIVIER,NON LICENCIÉ,205 S4M,M,0 days 04:08:27.000000000,0 days 00:52:57.000000000,0 days 02:11:04.000000000,0 days 01:04:27.000000000
1063,1064,LARGUIER GIL,NON LICENCIÉ,59 V3M,M,0 days 04:09:11.000000000,0 days 00:47:45.000000000,0 days 02:21:06.000000000,0 days 01:00:21.000000000
1064,1065,BINGA ARTHURO,NON LICENCIÉ,206 S4M,M,0 days 04:10:44.000000000,0 days 00:49:21.000000000,0 days 02:22:43.000000000,0 days 00:58:41.000000000
1065,1066,MORGAN AMÉLIE,WASQUEHAL TRIATHLON,14 S1F,F,0 days 04:12:40.000000000,0 days 00:34:07.000000000,0 days 02:24:41.000000000,0 days 01:13:52.000000000
1066,1067,DELBOURGO DAVID,NON LICENCIÉ,207 S4M,M,0 days 04:13:25.000000000,0 days 00:38:49.000000000,0 days 02:38:44.000000000,0 days 00:55:53.000000000
1067,1068,PLANTIER REBECA,NON LICENCIÉ,20 V1F,F,0 days 04:16:01.000000000,0 days 00:35:07.000000000,0 days 02:35:30.000000000,0 days 01:05:25.000000000
1068,1069,CARTON PASCAL,WASQUEHAL TRIATHLON,122 V2M,M,0 days 04:18:17.000000000,0 days 00:40:53.000000000,0 days 02:21:17.000000000,0 days 01:16:08.000000000
1069,1070,SELLIER MARIO,TEAM LIBERTY BIKES,123 V2M,M,0 days 04:19:08.000000000,0 days 00:53:15.000000000,0 days 02:17:32.000000000,0 days 01:08:23.000000000
1070,1071,DELARBRE BENJAMIN,NON LICENCIÉ,194 V1M,M,0 days 04:20:36.000000000,0 days 00:40:16.000000000,0 days 02:29:02.000000000,0 days 01:11:19.000000000
1071,1072,BAIADA CLOTILDE,ALBERVILLE TARENTAISE TRIATHLON,20 S4F,F,0 days 04:22:21.000000000,0 days 00:30:15.000000000,0 days 02:28:09.000000000,0 days 01:23:58.000000000
1072,1073,FOURNIER CORINNE,MONTBRISON TRIATHLON,8 V2F,F,0 days 04:22:40.000000000,0 days 00:43:01.000000000,0 days 02:32:39.000000000,0 days 01:07:02.000000000
1073,1074,DAL BEN NADIA,CUNEO TRIATHLON,2 V5F,F,0 days 04:25:24.000000000,0 days 01:03:36.000000000,0 days 02:31:04.000000000,0 days 00:50:44.000000000
1074,1075,PLESSIS JEAN,NON LICENCIÉ,2 V6M,M,0 days 04:29:34.000000000,0 days 00:42:28.000000000,0 days 02:39:38.000000000,0 days 01:07:29.000000000
1075,1076,GIBELIN AUDE,NON LICENCIÉ,24 S2F,F,0 days 04:34:49.000000000,0 days 00:28:49.000000000,0 days 02:43:35.000000000,0 days 01:22:25.000000000
1076,1077,PADRAO IZA,TRIATHLON ENGLAND,21 V1F,F,0 days 04:56:22.000000000,0 days 00:52:28.000000000,0 days 02:52:11.000000000,0 days 01:11:44.000000000
1077,9999,TAOUACHI RABAH,NON LICENCIÉ,- S2M,M,,,,
1078,9999,ALLAGNAT MARJORIE,VALLONS DE LA TOUR TRIATHLON,- S4F,F,,0 days 00:30:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1079,9999,ALRIC CYRIL,TRISALEVE ANNEMASSE,- V1M,M,,0 days 00:30:20.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1080,9999,ARBOLA SÉBASTIEN,NON LICENCIÉ,- S4M,M,,0 days 00:28:16.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1081,9999,BUTEL NATHALIE,NON LICENCIÉ,- S2F,F,,0 days 01:02:37.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1082,9999,COGNE PIERRE-YVES,NON LICENCIÉ,- S3M,M,,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1083,9999,FIORE LUCIANO,TORINO TRIATHLON,- V6M,M,,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1084,9999,FOUQUET FRANÇOIS,VAULX EN VELIN TRIATHLON,- S1M,M,,0 days 00:22:01.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1085,9999,GRISON DENIS,NON LICENCIÉ,- V5M,M,,0 days 00:50:49.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1086,9999,LAUBY AMBROISE,TRISPIRIDON OYONNAX,- S1M,M,,0 days 00:20:25.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1087,9999,MOITA GAËL,TEAM MERMILLOD TRIATHLON,- S3M,M,,0 days 00:22:15.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1088,9999,MUNIER PIERRE,TEAM MERMILLOD TRIATHLON,- S2M,M,,0 days 00:26:26.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1089,9999,NICASTRI MARCO,AETHALIA TRI ELBA,- V5M,M,,0 days 00:37:42.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1090,9999,POINAS GÉRALD,ASM SAINT-ETIENNE TRIATHLON 42,- S4M,M,,0 days 00:29:36.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1091,9999,SERE DE RIVIERES GONTRAN,FREE IRON TEAM,- S4M,M,,0 days 00:30:50.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1092,9999,SUPKA LAURENT,TRISALEVE ANNEMASSE,- V1M,M,,0 days 00:25:58.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1093,9999,TESQUIER TEDESCHI ANTOINE,TES-TED PANTHERA,- S2M,M,,0 days 00:28:25.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
1094,9999,TESSIER SOPHIE,ASVEL TRIATHLON,- V1F,F,,0 days 00:30:36.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
