,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
65,66,BOYER VINCENT,MACH 3 TRIATHLON,Cadet,M,0 days 00:54:09.000000000,,,
66,67,ESCOFFIER FANNY,TC2R,Minime,F,0 days 00:55:31.000000000,,,
67,68,JUILLET AURORE,TEAM MERMILLOD TRIATHLON,Sénior,F,0 days 00:55:39.000000000,,,
68,69,SOLITAIRE ELODIE,TCML,Sénior,F,0 days 00:57:58.000000000,,,
69,70,BERNARD CORINNE,NON LICENCIE,Sénior,F,0 days 00:57:59.000000000,,,
70,71,CANTO RAMON,ROANNE TRIATHLON,Vétéran,M,0 days 00:58:50.000000000,,,
71,72,CHONE GUILLAUME,NON LICENCIE,Junior,M,0 days 00:59:16.000000000,,,
72,73,COUTURE FRANCOIS,NON LICENCIE,Vétéran,M,0 days 00:59:57.000000000,,,
73,74,THOULOUZE CLEMENT,OULLINS TRIATHLON,Minime,M,0 days 01:00:40.000000000,,,
74,75,MAULANDI GUY,NON LICENCIE,Vétéran,M,0 days 01:01:02.000000000,,,
75,76,CARLIN LAURINE,VAULX EN VELIN TRIATHLON,Cadette,F,0 days 01:01:29.000000000,,,
76,77,GIGANTE FABRICE,MACH 3 TRIATHLON,Sénior,M,0 days 01:01:30.000000000,,,
77,78,NEUMANN-RYSTOW MYRIAM,OULLINS TRIATHLON,Sénior,F,0 days 01:02:23.000000000,,,
78,79,BODET ALEXIS,BOURG EN BRESSE TRIATHLON,Minime,M,0 days 01:03:11.000000000,,,
79,80,DUFAY YVES,NON LICENCIE,Vétéran,M,0 days 01:03:14.000000000,,,
80,81,AMIN JADE,BOURG EN BRESSE TRIATHLON,Minime,F,0 days 01:03:16.000000000,,,
81,82,GIROD CYRIELLE,NON LICENCIE,Sénior,F,0 days 01:03:44.000000000,,,
82,83,SAINT-POL CLOTILDE,BOURG EN BRESSE TRIATHLON,Minime,F,0 days 01:05:15.000000000,,,
83,84,CHAIX NICOLAS,NON LICENCIE,Vétéran,M,0 days 01:05:48.000000000,,,
84,85,VITORIO NOEMIE,NON LICENCIE,Sénior,F,0 days 01:07:55.000000000,,,
85,86,GHRIBI MOUHDINE,NON LICENCIE,Junior,M,0 days 01:08:30.000000000,,,
86,87,CONCHIN GUILLAUME,NON LICENCIE,Junior,M,0 days 01:09:09.000000000,,,
87,88,DEVELLE AURELIE,NON LICENCIE,Sénior,F,0 days 01:09:23.000000000,,,
88,89,AZOUZ CHAFIA,MACH 3 TRIATHLON,Vétéran,F,0 days 01:13:16.000000000,,,
89,90,GUIGON VICTOIRE,BOURG EN BRESSE TRIATHLON,Minime,F,0 days 01:15:17.000000000,,,
90,99,BEAU MATHIEU,TCML,Sénior,M,,,,
91,99,BAJARD MATTHIEU,TRIATHLON MACON CLUB,Sénior,M,,,,
92,99,MAILLOL NATHALIE,NON LICENCIE,Junior,F,,,,
93,99,LOSSINGER JEAN-CLAUDE,CE ENTREPRISE JTEKT,Sénior,M,,,,
94,99,MIGLIORI JULIEN,RILLIEUX TRIATHLON,Sénior,M,,,,
95,99,ANDRIEU VICTOR,MISTRAL TRIATHLON CLUB ORANGE,Minime,M,,,,
96,99,BROCHAND LAURA,BOURG EN BRESSE TRIATHLON,Minime,F,,,,
97,99,FIAMOR ENOLY,CRV LYON TRIATHLON,Minime,F,,,,
98,99,VERNOZY MARION,CRV LYON TRIATHLON,Junior,F,,,,
99,99,HERZIG DAVID,CRV LYON TRIATHLON,Sénior,M,,,,
100,99,ROBERT BAPTISTE,CRV LYON TRIATHLON,Sénior,M,,,,
101,99,FRIEDER PASCAL,CRV LYON TRIATHLON,Sénior,M,,,,
102,99,LAUDET JEAN BAPTISTE,CRV LYON TRIATHLON,Sénior,M,,,,
