,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
17,18,MEZGUELDI MOHAMED,ANNONAY TRIATHLON,1 V2,M,0 days 02:19:56.000000000,0 days 00:22:50.000000000,0 days 01:17:49.000000000,0 days 00:39:17.000000000
18,19,AGIER PHILIP,VALENCE TRIATHLON,1 V3,M,0 days 02:20:21.000000000,0 days 00:23:18.000000000,0 days 01:15:59.000000000,0 days 00:41:04.000000000
19,20,SEYMAND SYLVAIN,TOBESPORT,4 S2,M,0 days 02:20:34.000000000,0 days 00:22:02.000000000,0 days 01:17:10.000000000,0 days 00:41:22.000000000
20,21,GARY STÉPHANE,ISTRES SPORTS TRIATHLON,3 S4,M,0 days 02:20:48.000000000,0 days 00:23:49.000000000,0 days 01:18:19.000000000,0 days 00:38:40.000000000
21,22,GRELIER JEAN-PHILIPPE,TRICASTIN TRIATHLON CLUB,2 V2,M,0 days 02:21:36.000000000,0 days 00:23:23.000000000,0 days 01:17:31.000000000,0 days 00:40:42.000000000
22,23,BOUVIER BERTRAND,NON LICENCIE,2 S1,M,0 days 02:21:43.000000000,0 days 00:21:05.000000000,0 days 01:22:54.000000000,0 days 00:37:44.000000000
23,24,PLISSON GILDAS,A.L.ECHIROLLES TRIATHLON,8 S3,M,0 days 02:21:46.000000000,0 days 00:21:19.000000000,0 days 01:18:41.000000000,0 days 00:41:46.000000000
24,25,DI MARIA JEAN-LUC,A.L.ECHIROLLES TRIATHLON,2 V3,M,0 days 02:21:53.000000000,0 days 00:21:54.000000000,0 days 01:17:30.000000000,0 days 00:42:29.000000000
25,26,ROUSSET HUGUES,TC2R,3 V1,M,0 days 02:23:21.000000000,0 days 00:21:47.000000000,0 days 01:18:44.000000000,0 days 00:42:50.000000000
26,27,NOURISSON MARCEAU,TRICASTIN TRIATHLON CLUB,9 S3,M,0 days 02:23:56.000000000,0 days 00:23:21.000000000,0 days 01:16:52.000000000,0 days 00:43:43.000000000
27,28,ROSSI ROMAIN,TRICASTIN TRIATHLON CLUB,3 S1,M,0 days 02:24:21.000000000,0 days 00:22:04.000000000,0 days 01:21:34.000000000,0 days 00:40:43.000000000
28,29,GESLAND MICKAEL,VALLONS DE LA TOUR TRIAT,10 S3,M,0 days 02:24:33.000000000,0 days 00:24:24.000000000,0 days 01:20:44.000000000,0 days 00:39:25.000000000
29,30,BIANCHIN STEPHANE,TC2R,4 S4,M,0 days 02:24:44.000000000,0 days 00:24:40.000000000,0 days 01:15:50.000000000,0 days 00:44:14.000000000
30,31,FRECON SÉBASTIEN,ENTENTE CYCLISTE SALAISE,11 S3,M,0 days 02:25:02.000000000,0 days 00:22:47.000000000,0 days 01:17:59.000000000,0 days 00:44:16.000000000
31,32,GENSEL MICKAËL,VALENCE TRIATHLON,5 S2,M,0 days 02:25:40.000000000,0 days 00:23:49.000000000,0 days 01:21:39.000000000,0 days 00:40:12.000000000
32,33,PHILIPPE OLIVIER,AIX SAVOIE TRIATHLON,5 S4,M,0 days 02:25:58.000000000,0 days 00:23:48.000000000,0 days 01:20:03.000000000,0 days 00:42:07.000000000
33,34,BRISSEAUD XAVIER,VALENCE TRIATHLON,4 V1,M,0 days 02:26:21.000000000,0 days 00:28:30.000000000,0 days 01:16:12.000000000,0 days 00:41:39.000000000
34,35,MEUNIER MAXIME,VAULX EN VELIN TRIATHLON,12 S3,M,0 days 02:26:28.000000000,0 days 00:23:28.000000000,0 days 01:20:10.000000000,0 days 00:42:50.000000000
35,36,GREGOT PHILIPPE,BOURG EN BRESSE TRIATHL,3 V2,M,0 days 02:26:37.000000000,0 days 00:23:08.000000000,0 days 01:18:41.000000000,0 days 00:44:48.000000000
36,37,DESFARGES YANNICK,AVIGNON LE PONTET TRIATHLON,13 S3,M,0 days 02:26:57.000000000,0 days 00:23:12.000000000,0 days 01:15:55.000000000,0 days 00:47:50.000000000
37,38,LALLEMANT MATHIEU,TRI CLUB ISLE SUR LA SORGUE,14 S3,M,0 days 02:27:07.000000000,0 days 00:23:25.000000000,0 days 01:23:27.000000000,0 days 00:40:15.000000000
38,39,ROMANET PIERRE,A.L.ECHIROLLES TRIATHLON,4 V2,M,0 days 02:27:46.000000000,0 days 00:25:32.000000000,0 days 01:20:45.000000000,0 days 00:41:29.000000000
39,40,MARTINEZ ANTONIO,GUC TRIATHLON,5 V2,M,0 days 02:28:48.000000000,0 days 00:22:16.000000000,0 days 01:23:41.000000000,0 days 00:42:51.000000000
40,41,CHEVASSUS PASCAL,TVSV,6 S4,M,0 days 02:29:15.000000000,0 days 00:23:21.000000000,0 days 01:26:37.000000000,0 days 00:39:17.000000000
41,42,ROUVIER JEAN-BAPTISTE,VALENCE TRIATHLON,6 S2,M,0 days 02:29:23.000000000,0 days 00:23:16.000000000,0 days 01:20:07.000000000,0 days 00:46:00.000000000
42,43,CHATEL ROBIN,TCVD,3 JU,M,0 days 02:29:39.000000000,0 days 00:25:04.000000000,0 days 01:22:43.000000000,0 days 00:41:52.000000000
43,44,LAGNIET BRUNO,OULLINS TRIATHLON,15 S3,M,0 days 02:29:58.000000000,0 days 00:25:10.000000000,0 days 01:24:01.000000000,0 days 00:40:47.000000000
44,45,BOURNAND RÉMI,TRIATHLON CLUB CHATEAUR,7 S2,M,0 days 02:30:14.000000000,0 days 00:28:36.000000000,0 days 01:19:08.000000000,0 days 00:42:30.000000000
45,46,DESCLOZEAUX THOMAS,ASPTT STRASBOURG TRIATH,7 S4,M,0 days 02:30:23.000000000,0 days 00:23:17.000000000,0 days 01:24:34.000000000,0 days 00:42:32.000000000
46,47,BISCARRAT FRÉDÉRIC,TRIATHLON MANOSQUE,8 S4,M,0 days 02:30:45.000000000,0 days 00:26:38.000000000,0 days 01:22:25.000000000,0 days 00:41:42.000000000
47,48,BOURDIN JÉROME,CN PONTARLIER TRIATHLON,16 S3,M,0 days 02:30:58.000000000,0 days 00:27:03.000000000,0 days 01:24:55.000000000,0 days 00:39:00.000000000
48,49,DAOUT SIMON,GUC TRIATHLON,4 S1,M,0 days 02:31:33.000000000,0 days 00:23:45.000000000,0 days 01:27:20.000000000,0 days 00:40:28.000000000
49,50,AYME STÉPHANIE,TRICASTIN TRIATHLON CLUB,1 S4,F,0 days 02:33:35.000000000,0 days 00:21:08.000000000,0 days 01:29:22.000000000,0 days 00:43:05.000000000
50,51,LACHEVRE MATTHIEU,ASVRTT,9 S4,M,0 days 02:33:36.000000000,0 days 00:26:28.000000000,0 days 01:24:11.000000000,0 days 00:42:57.000000000
51,52,MOLY DAVID,ASVRTT,17 S3,M,0 days 02:34:20.000000000,0 days 00:25:13.000000000,0 days 01:26:04.000000000,0 days 00:43:03.000000000
52,53,LAURENT FRÉDÉRIC,VALENCE TRIATHLON,6 V2,M,0 days 02:34:37.000000000,0 days 00:23:53.000000000,0 days 01:24:31.000000000,0 days 00:46:13.000000000
53,54,TORGUE MATTHIEU,MACH3 TRIATHLON,5 S1,M,0 days 02:34:57.000000000,0 days 00:23:23.000000000,0 days 01:26:25.000000000,0 days 00:45:09.000000000
54,55,MOUILHADE VINCENT,MONTELIMAR TRIATHLON,5 V1,M,0 days 02:35:08.000000000,0 days 00:27:17.000000000,0 days 01:26:02.000000000,0 days 00:41:49.000000000
55,56,OLLIER STÉPHANE,MAUGUIO CARNON TRIATHL,10 S4,M,0 days 02:35:21.000000000,0 days 00:27:48.000000000,0 days 01:26:50.000000000,0 days 00:40:43.000000000
56,57,PIVOT SYLVAIN,TRIALP MOIRANS,6 V1,M,0 days 02:35:46.000000000,0 days 00:23:31.000000000,0 days 01:27:24.000000000,0 days 00:44:51.000000000
57,58,BLADINIERE JEAN-CHRISTOPHE,TRICASTIN TRIATHLON CLUB,7 V2,M,0 days 02:36:12.000000000,0 days 00:25:45.000000000,0 days 01:29:02.000000000,0 days 00:41:25.000000000
58,59,GUILLON STÉPHANE,STÉPHANE GUILLON,7 V1,M,0 days 02:36:33.000000000,0 days 00:29:06.000000000,0 days 01:22:46.000000000,0 days 00:44:41.000000000
59,60,ROY PHILIPPE,CN PONTARLIER TRIATHLON,8 V2,M,0 days 02:36:53.000000000,0 days 00:27:34.000000000,0 days 01:27:32.000000000,0 days 00:41:47.000000000
60,61,BARCET STÉPHANE,TRI CLUB ISLE SUR LA SORGUE,3 V3,M,0 days 02:37:03.000000000,0 days 00:29:35.000000000,0 days 01:26:01.000000000,0 days 00:41:27.000000000
61,62,RIVIERE ARNAUD,VITROLLES TRIATHLON,18 S3,M,0 days 02:38:25.000000000,0 days 00:26:57.000000000,0 days 01:26:40.000000000,0 days 00:44:48.000000000
62,63,RAVIER THIBAUT,TRIALP MOIRANS,6 S1,M,0 days 02:38:49.000000000,0 days 00:22:42.000000000,0 days 01:30:11.000000000,0 days 00:45:56.000000000
63,64,JARGEAT LOIC,VALENCE TRIATHLON,4 V3,M,0 days 02:39:02.000000000,0 days 00:23:36.000000000,0 days 01:29:19.000000000,0 days 00:46:07.000000000
64,65,DESCLOZEAUX GRÉGOIRE,VALENCE TRIATHLON,19 S3,M,0 days 02:39:02.000000000,0 days 00:24:42.000000000,0 days 01:29:30.000000000,0 days 00:44:50.000000000
65,66,LUTHRINGER NATHALIA,FAST GUEBWILLER,1 S1,F,0 days 02:39:13.000000000,0 days 00:24:25.000000000,0 days 01:29:37.000000000,0 days 00:45:11.000000000
66,67,ACTON XAVIER,VALENCE TRIATHLON,9 V2,M,0 days 02:39:46.000000000,0 days 00:25:40.000000000,0 days 01:28:19.000000000,0 days 00:45:47.000000000
67,68,CLOIX BAPTISTE,NON LICENCIE,7 S1,M,0 days 02:39:55.000000000,0 days 00:26:59.000000000,0 days 01:25:14.000000000,0 days 00:47:42.000000000
68,69,CHARRAIN-BRISSEAUD GEOFFRE,GUILHERAND GRANGES TRIA,20 S3,M,0 days 02:40:13.000000000,0 days 00:26:54.000000000,0 days 01:30:00.000000000,0 days 00:43:19.000000000
69,70,SIKA GUILLAUME,VITROLLES TRIATHLON,21 S3,M,0 days 02:40:19.000000000,0 days 00:30:10.000000000,0 days 01:32:06.000000000,0 days 00:38:03.000000000
70,71,ROUX NICOLAS,VALENCE TRIATHLON,11 S4,M,0 days 02:40:59.000000000,0 days 00:30:03.000000000,0 days 01:30:11.000000000,0 days 00:40:45.000000000
71,72,DUGAND FRÉDÉRIC,CN ST CHAMOND TRIATHLON,12 S4,M,0 days 02:41:09.000000000,0 days 00:27:08.000000000,0 days 01:29:32.000000000,0 days 00:44:29.000000000
72,73,OTT DAVID,VALLONS DE LA TOUR TRIAT,22 S3,M,0 days 02:42:47.000000000,0 days 00:25:35.000000000,0 days 01:31:05.000000000,0 days 00:46:07.000000000
73,74,CHAREYRON LAURENT,J.S.ANGOULEME TRIATHLON,10 V2,M,0 days 02:45:44.000000000,0 days 00:29:53.000000000,0 days 01:32:00.000000000,0 days 00:43:51.000000000
74,75,DEBETHUNE PIERRE,TRICLUB ISLE SUR SORGUE,1 V4,M,0 days 02:46:26.000000000,0 days 00:23:16.000000000,0 days 01:29:02.000000000,0 days 00:54:08.000000000
75,76,LEFORT GUILLAUME,LES ALLIGATORS,23 S3,M,0 days 02:46:47.000000000,0 days 00:30:53.000000000,0 days 01:28:24.000000000,0 days 00:47:30.000000000
76,77,MAETZ XAVIER,CAVAILLON TRIATHLON CLU,4 JU,M,0 days 02:47:37.000000000,0 days 00:25:07.000000000,0 days 01:29:05.000000000,0 days 00:53:25.000000000
77,78,DUFOUR JEAN-MARC,TRICASTIN TRIATHLON CLUB,5 V3,M,0 days 02:47:42.000000000,0 days 00:27:17.000000000,0 days 01:29:49.000000000,0 days 00:50:36.000000000
78,79,LATTIER GREGORY,VALENCE TRIATHLON,13 S4,M,0 days 02:47:44.000000000,0 days 00:28:22.000000000,0 days 01:33:02.000000000,0 days 00:46:20.000000000
79,80,MARCY JEAN PHILIPPE,CAVAILLON TRIATHLON CLU,8 S2,M,0 days 02:48:03.000000000,0 days 00:28:44.000000000,0 days 01:31:13.000000000,0 days 00:48:06.000000000
80,81,GOETZ EMMANUEL,AIX SAVOIE TRIATHLON,8 V1,M,0 days 02:48:06.000000000,0 days 00:25:34.000000000,0 days 01:33:44.000000000,0 days 00:48:48.000000000
81,82,ALLIBERT MAXIME,MONTELIMAR TRIATHLON,8 S1,M,0 days 02:48:36.000000000,0 days 00:21:44.000000000,0 days 01:34:06.000000000,0 days 00:52:46.000000000
82,83,GEOFFROY AUDREY,AMIENS TRIATHLON,1 S2,F,0 days 02:48:37.000000000,0 days 00:26:23.000000000,0 days 01:31:59.000000000,0 days 00:50:15.000000000
83,84,PROTO CHARLES,VITROLLES TRIATHLON,9 V1,M,0 days 02:49:40.000000000,0 days 00:28:58.000000000,0 days 01:30:15.000000000,0 days 00:50:27.000000000
84,85,MORENO FABRICE,STADE FRANÇAIS,24 S3,M,0 days 02:50:07.000000000,0 days 00:26:24.000000000,0 days 01:38:33.000000000,0 days 00:45:10.000000000
85,86,RICHER JEAN-BAPTISTE,TRIATHLON AMBERIEU EN BUGEY,25 S3,M,0 days 02:50:49.000000000,0 days 00:29:48.000000000,0 days 01:33:28.000000000,0 days 00:47:33.000000000
86,87,BERTRAND FREDERIC,VELIZY TRIATHLON,6 V3,M,0 days 02:51:45.000000000,0 days 00:27:32.000000000,0 days 01:33:12.000000000,0 days 00:51:01.000000000
87,88,GUEGUEN JIL,MILLE PATTES TRIATHLON G,2 S2,F,0 days 02:51:52.000000000,0 days 00:28:20.000000000,0 days 01:34:42.000000000,0 days 00:48:50.000000000
88,89,BELMONTE DAVID,NON LICENCIE,10 V1,M,0 days 02:51:57.000000000,0 days 00:32:17.000000000,0 days 01:37:08.000000000,0 days 00:42:32.000000000
89,90,SCHNEIDER DAVID,SAINT PRIEST TRIATHLON,9 S2,M,0 days 02:52:52.000000000,0 days 00:27:11.000000000,0 days 01:30:49.000000000,0 days 00:54:52.000000000
90,91,FOULQUIER LAURENT,TRI CLUB ISLE SUR LA SORGUE,11 V1,M,0 days 02:53:02.000000000,0 days 00:30:26.000000000,0 days 01:41:13.000000000,0 days 00:41:23.000000000
91,92,MILLET GUILHEM,TRI CLUB ISLE SUR LA SORGUE,26 S3,M,0 days 02:53:02.000000000,0 days 00:23:19.000000000,0 days 01:48:50.000000000,0 days 00:40:53.000000000
92,93,BAYLE JEAN PHILIPPE,AS VILLENEUVE TRIATHLON,12 V1,M,0 days 02:53:19.000000000,0 days 00:35:20.000000000,0 days 01:30:50.000000000,0 days 00:47:09.000000000
93,94,CORNELOUP DENIS,VAULX EN VELIN TRIATHLON,7 V3,M,0 days 02:53:40.000000000,0 days 00:30:56.000000000,0 days 01:32:46.000000000,0 days 00:49:58.000000000
94,95,BARTHOUX PATRICE,MONTELIMAR TRIATHLON,2 V4,M,0 days 02:53:55.000000000,0 days 00:30:12.000000000,0 days 01:35:48.000000000,0 days 00:47:55.000000000
95,96,BASSET PATRICIA,TRICASTIN TRIATHLON CLUB,1 V2,F,0 days 02:54:21.000000000,0 days 00:26:10.000000000,0 days 01:37:43.000000000,0 days 00:50:28.000000000
96,97,BEROD THIERRY,ISTRES SPORTS TRIATHLON,3 V4,M,0 days 02:55:30.000000000,0 days 00:29:28.000000000,0 days 01:37:42.000000000,0 days 00:48:20.000000000
97,98,JOUCERAND GRÉGORY,CN GAP TRIATHLON,27 S3,M,0 days 02:56:05.000000000,0 days 00:31:20.000000000,0 days 01:34:15.000000000,0 days 00:50:30.000000000
98,99,MESONA DIDIER,VALENCE TRIATHLON,8 V3,M,0 days 02:56:13.000000000,0 days 00:30:00.000000000,0 days 01:35:30.000000000,0 days 00:50:43.000000000
99,100,HISPA PERRETTE,AVIGNON LE PONTET TRIATHLON,1 V3,F,0 days 02:56:48.000000000,0 days 00:34:34.000000000,0 days 01:35:57.000000000,0 days 00:46:17.000000000
100,101,TEMPLIER MARTINE,VALENCE TRIATHLON,1 S3,F,0 days 02:57:07.000000000,0 days 00:28:12.000000000,0 days 01:45:21.000000000,0 days 00:43:34.000000000
101,102,SAVOYINI JEAN-PAUL,TOS TRIATHLON,11 V2,M,0 days 02:58:19.000000000,0 days 00:30:02.000000000,0 days 01:40:12.000000000,0 days 00:48:05.000000000
102,103,BERTHONNIER AGNES,TRI CLUB ISLE SUR LA SORGUE,2 S4,F,0 days 02:58:22.000000000,0 days 00:30:42.000000000,0 days 01:37:59.000000000,0 days 00:49:41.000000000
103,104,PHILIPPE CÉLINE,AIX SAVOIE TRIATHLON,3 S4,F,0 days 02:59:27.000000000,0 days 00:31:05.000000000,0 days 01:40:14.000000000,0 days 00:48:08.000000000
104,105,URTH BRUNO,ASMSE TRI 42,9 V3,M,0 days 03:00:18.000000000,0 days 00:26:59.000000000,0 days 01:41:21.000000000,0 days 00:51:58.000000000
105,106,QUILES NICOLAS,TRICASTIN TRIATHLON CLUB,14 S4,M,0 days 03:01:03.000000000,0 days 00:33:59.000000000,0 days 01:33:32.000000000,0 days 00:53:32.000000000
106,107,RIBOLLET FABRICE,TRI CLUB ISLE SUR LA SORGUE,13 V1,M,0 days 03:02:19.000000000,0 days 00:39:46.000000000,0 days 01:34:09.000000000,0 days 00:48:24.000000000
107,108,GAUTIER WILLY,OULLINS TRIATHLON,13 V2,M,0 days 03:03:10.000000000,0 days 00:34:56.000000000,0 days 01:40:06.000000000,0 days 00:48:08.000000000
108,109,GOUBET LUC,OULLINS TRIATHLON,12 V2,M,0 days 03:03:10.000000000,0 days 00:31:10.000000000,0 days 01:45:05.000000000,0 days 00:46:55.000000000
109,110,HUG CATHERINE,CN PONTARLIER TRIATHLON,2 V2,F,0 days 03:03:26.000000000,0 days 00:30:22.000000000,0 days 01:41:42.000000000,0 days 00:51:22.000000000
110,111,VINCENT NICOLAS,VALLONS DE LA TOUR TRIAT,28 S3,M,0 days 03:05:34.000000000,0 days 00:29:56.000000000,0 days 01:44:02.000000000,0 days 00:51:36.000000000
111,112,BEROD BRIGITTE,ISTRES SPORTS TRIATHLON,2 V3,F,0 days 03:07:41.000000000,0 days 00:31:09.000000000,0 days 01:39:17.000000000,0 days 00:57:15.000000000
112,113,GAUTIER JÉRÔME,TAB,15 S4,M,0 days 03:07:59.000000000,0 days 00:24:25.000000000,0 days 01:46:08.000000000,0 days 00:57:26.000000000
113,114,TREBILLON ISABELLE,NON LICENCIE,4 S4,F,0 days 03:08:24.000000000,0 days 00:31:33.000000000,0 days 01:50:42.000000000,0 days 00:46:09.000000000
114,115,DUGAND AMANDINE,CN ST CHAMOND TRIATHLON,2 S3,F,0 days 03:11:17.000000000,0 days 00:28:07.000000000,0 days 01:49:51.000000000,0 days 00:53:19.000000000
115,116,GOURDOL NATHALIE,TRICASTIN TRIATHLON CLUB,5 S4,F,0 days 03:13:15.000000000,0 days 00:29:55.000000000,0 days 01:49:08.000000000,0 days 00:54:12.000000000
116,117,FLAMANT THIBAUT,GUC TRIATHLON,29 S3,M,0 days 03:13:29.000000000,0 days 00:34:49.000000000,0 days 01:49:42.000000000,0 days 00:48:58.000000000
117,118,GIROUD MIREILLE,AIX SAVOIE TRIATHLON,3 V3,F,0 days 03:15:51.000000000,0 days 00:31:24.000000000,0 days 01:49:16.000000000,0 days 00:55:11.000000000
118,119,ROLANDO CHRISTIAN,TRI VILLEFRANCHE SAONE,1 V5,M,0 days 03:16:00.000000000,0 days 00:34:39.000000000,0 days 01:41:49.000000000,0 days 00:59:32.000000000
119,120,INVERNIZZI DANIEL,CN PONTARLIER TRIATHLON,14 V2,M,0 days 03:17:16.000000000,0 days 00:28:38.000000000,0 days 01:55:10.000000000,0 days 00:53:28.000000000
120,121,CHACQUENEAU AUDE-LISE,TRICASTIN TRIATHLON CLUB,3 S2,F,0 days 03:18:30.000000000,0 days 00:23:49.000000000,0 days 01:48:08.000000000,0 days 01:06:33.000000000
121,122,DESSEAUX JULY,LAVAL TRIATHLON CLUB,3 S3,F,0 days 03:21:01.000000000,0 days 00:31:29.000000000,0 days 01:52:43.000000000,0 days 00:56:49.000000000
122,123,FLEURET LAURENCE,PUBLIER TRIATHLON,3 V2,F,0 days 03:21:12.000000000,0 days 00:29:30.000000000,0 days 01:58:32.000000000,0 days 00:53:10.000000000
123,124,MAETZ JEAN-PIERRE,CAVAILLON TRIATHLON CLU,15 V2,M,0 days 03:32:47.000000000,0 days 00:35:51.000000000,0 days 01:58:00.000000000,0 days 00:58:56.000000000
124,125,CAMINOTTO GHISLAINE,GUC TRIATHLON,4 V3,F,0 days 04:04:43.000000000,0 days 00:44:38.000000000,0 days 02:12:03.000000000,0 days 01:08:02.000000000
125,999,MAZET FRANCK,TRI VILLEFRANCHE SAONE,14 V1,M,,,,
126,999,BAUDRIER ELODIE,VALENCE TRIATHLON,2 S1,F,,,,
127,999,SCHOLAERT ADRIEN,TCVD,5 JU,M,,,,
128,999,DEBETHUNE VERONIQUE,TRICLUB ISLE SUR SORGUE,V2,F,,,,
129,999,ARTIGAS ALDO,MAUGUIO CARNON TRIATHL,V2,M,,,,
130,999,RICO MICHEL,MAUGUIO CARNON TRIATHL,15 V1,M,,,,
131,999,CHAPELLE JEREMIE,SALINDRES TRIATHLON,31 S3,M,,,,
132,999,RISSOUANT MARC,PUBLIER TRIATHLON,V2,M,,,,
