,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
26,27,SCHUELER PASCAL,JOG R LE TEAM STRASBOURG,S4M (5),M,0 days 01:17:44.000000000,0 days 00:14:46.000000000,0 days 00:43:25.000000000,0 days 00:18:31.000000000
27,28,SOULIÉ KÉVIN,MEGA WATT TEAM TRIATHLON,S3M (4),M,0 days 01:18:18.000000000,0 days 00:10:58.000000000,0 days 00:45:10.000000000,0 days 00:21:13.000000000
28,29,VIAL JÉRÔME,BOURG EN BRESSE TRIATHLON,V2M (2),M,0 days 01:18:20.000000000,0 days 00:13:17.000000000,0 days 00:43:30.000000000,0 days 00:20:33.000000000
29,30,BERTRAND FABRICE,LÉMAN TRIATHLON CLUB,V2M (3),M,0 days 01:18:20.000000000,0 days 00:12:51.000000000,0 days 00:44:03.000000000,0 days 00:20:22.000000000
30,31,LAROCHE CAMILLE,LES ALLIGATORS SEYNOD TRIATHLON,S3M (5),M,0 days 01:18:49.000000000,0 days 00:14:38.000000000,0 days 00:43:37.000000000,0 days 00:19:14.000000000
31,32,DESSOLIN LAURENT,TRISPIRIDON OYONNAX,S4M (6),M,0 days 01:18:56.000000000,0 days 00:10:58.000000000,0 days 00:43:53.000000000,0 days 00:22:33.000000000
32,33,ARNAUD EMERIC,LES ALLIGATORS SEYNOD TRIATHLON,CAM (1),M,0 days 01:19:13.000000000,0 days 00:13:46.000000000,0 days 00:44:48.000000000,0 days 00:19:30.000000000
33,34,GAREL QUENTIN,OULLINS TRIATHLON,JUM (3),M,0 days 01:19:21.000000000,0 days 00:10:39.000000000,0 days 00:48:02.000000000,0 days 00:19:42.000000000
34,35,MEIER JOEL,NON LICENCIE,V1M (4),M,0 days 01:19:29.000000000,0 days 00:14:14.000000000,0 days 00:43:14.000000000,0 days 00:21:05.000000000
35,36,FONTVIEILLE JEAN-MAX,ALLIGATORS SEYNOD TRIATHLON,V1M (5),M,0 days 01:19:33.000000000,0 days 00:14:45.000000000,0 days 00:42:24.000000000,0 days 00:20:49.000000000
36,37,MALFEYT GAËTAN,NON LICENCIE,S1M (9),M,0 days 01:19:40.000000000,0 days 00:12:30.000000000,0 days 00:44:40.000000000,0 days 00:21:18.000000000
37,38,BERTHÉ BENOIT,LES HYDROS,S3M (6),M,0 days 01:19:40.000000000,0 days 00:12:46.000000000,0 days 00:44:01.000000000,0 days 00:21:43.000000000
38,39,BOUVIER BELLEVILLE MATHIEU,LES ALLIGATORS SEYNOD TRIATHLON,JUM (4),M,0 days 01:19:53.000000000,0 days 00:11:15.000000000,0 days 00:46:03.000000000,0 days 00:21:46.000000000
39,40,LECLERCQ JEAN CHRISTOPHE,LES ALLIGATORS SEYNOD TRIATHLON,V1M (6),M,0 days 01:20:16.000000000,0 days 00:12:50.000000000,0 days 00:44:14.000000000,0 days 00:21:45.000000000
40,41,VISSEYRIAS CLÉMENT,CRV LYON TRIATHLON,S3M (7),M,0 days 01:20:16.000000000,0 days 00:13:10.000000000,0 days 00:44:32.000000000,0 days 00:21:17.000000000
41,42,MUNIER PIERRE,TEAM MERMILLOD TRIATHLON,S3M (8),M,0 days 01:20:23.000000000,0 days 00:14:00.000000000,0 days 00:43:22.000000000,0 days 00:21:43.000000000
42,43,HIJAZI BERTRAND,TEAM LIBERTY BIKES FERRING,S4M (7),M,0 days 01:20:45.000000000,0 days 00:13:08.000000000,0 days 00:43:42.000000000,0 days 00:23:00.000000000
43,44,GUIGNARD KÉVIN,LES ALLIGATORS SEYNOD TRIATHLON,S1M (10),M,0 days 01:20:49.000000000,0 days 00:14:20.000000000,0 days 00:42:27.000000000,0 days 00:22:50.000000000
44,45,WIDMER BERNARD,GENEVATRIATHLON,V1M (7),M,0 days 01:21:05.000000000,0 days 00:13:42.000000000,0 days 00:42:59.000000000,0 days 00:22:47.000000000
45,46,MORGANDO THIBAULT,LES MILLES PATTES TRIATHLON,S1M (11),M,0 days 01:21:13.000000000,0 days 00:13:19.000000000,0 days 00:44:33.000000000,0 days 00:22:05.000000000
46,47,PEARSON AMELIA,CRADLE COAST TRIATHLON & MULTISPORT,S3F (1),F,0 days 01:21:22.000000000,0 days 00:12:08.000000000,0 days 00:46:10.000000000,0 days 00:22:01.000000000
47,48,YON PHILIPPE,TEAM LIBERTY BIKES,V2M (4),M,0 days 01:22:01.000000000,0 days 00:12:32.000000000,0 days 00:45:43.000000000,0 days 00:22:21.000000000
48,49,GOURMAND FREDERICK,TRISPIRIDON OYONNAX,V1M (8),M,0 days 01:22:07.000000000,0 days 00:14:03.000000000,0 days 00:44:23.000000000,0 days 00:22:29.000000000
49,50,CEDRO OLIVIER,TRISPIRIDON OYONNAX,V1M (9),M,0 days 01:22:11.000000000,0 days 00:14:14.000000000,0 days 00:44:16.000000000,0 days 00:22:16.000000000
50,51,THORLEY MARTIN,CHAMONIX APLINE ENDURANCE,S4M (8),M,0 days 01:22:16.000000000,0 days 00:13:10.000000000,0 days 01:38:16.000000000,0 days 01:08:01.000000000
51,52,CHAZALVIEL FLORENT,NON LICENCIE,S3M (9),M,0 days 01:22:17.000000000,0 days 00:14:23.000000000,0 days 00:45:36.000000000,0 days 00:20:26.000000000
