,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
155,156,DUMOULIN FREDERIC,TRIATHLON ROMANAIS PEAGEOIS,V1M (35),M,0 days 04:53:03.000000000,0 days 00:29:22.000000000,0 days 02:53:11.000000000,0 days 01:30:31.000000000
156,157,RICHARD ERIC,NAUTIC CLUB BRIANÇON,V1M (36),M,0 days 04:53:37.000000000,0 days 00:30:35.000000000,0 days 02:44:58.000000000,0 days 01:38:05.000000000
157,158,AMICE SÉBASTIEN,MACH3 TRIATHLON,S3M (39),M,0 days 04:53:37.000000000,0 days 00:26:30.000000000,0 days 02:55:35.000000000,0 days 01:31:32.000000000
158,159,LAPRUN RÉMY,FREE IRON TEAM,S4M (29),M,0 days 04:55:09.000000000,0 days 00:24:27.000000000,0 days 02:48:22.000000000,0 days 01:42:20.000000000
159,160,DESSERTINE BENOIT,RILLIEUX TRIATHLON,S3M (40),M,0 days 04:55:50.000000000,0 days 00:28:30.000000000,0 days 02:54:19.000000000,0 days 01:33:02.000000000
160,161,PECHERAND THIERRY,NON LICENCIE,V1M (37),M,0 days 04:56:23.000000000,0 days 00:28:13.000000000,0 days 02:47:24.000000000,0 days 01:40:47.000000000
161,162,GACHON YVES,ASMSE TRI 42,V1M (38),M,0 days 04:56:46.000000000,0 days 00:29:57.000000000,0 days 03:02:22.000000000,0 days 01:24:28.000000000
162,163,DOLY FABIEN,MONT BLANC TRIATHLON,S3M (41),M,0 days 04:57:16.000000000,0 days 00:32:31.000000000,0 days 02:46:07.000000000,0 days 01:38:39.000000000
163,164,LANIEL JOSEPH,ASMSE TRI 42,V6M (1),M,0 days 04:58:28.000000000,0 days 00:25:10.000000000,0 days 02:55:36.000000000,0 days 01:37:43.000000000
164,165,CLAEYS CHRISTOPHE,NON LICENCIE,S4M (30),M,0 days 04:58:32.000000000,0 days 00:26:31.000000000,0 days 03:00:29.000000000,0 days 01:31:32.000000000
165,166,GERVASONI ERIC,FREE IRON TEAM,S4M (31),M,0 days 04:58:43.000000000,0 days 00:26:24.000000000,0 days 02:47:58.000000000,0 days 01:44:23.000000000
166,167,POINSARD BORIS,TRI VILLEFRANCHE,S4M (32),M,0 days 04:59:11.000000000,0 days 00:24:40.000000000,0 days 03:00:07.000000000,0 days 01:34:24.000000000
167,168,GENUER YVAN,NON LICENCIE,S3M (42),M,0 days 05:00:14.000000000,0 days 00:29:14.000000000,0 days 02:57:16.000000000,0 days 01:33:44.000000000
168,169,QUILY FREDERIC,US CRETEIL TRI,S4M (33),M,0 days 05:00:29.000000000,0 days 00:27:25.000000000,0 days 02:50:24.000000000,0 days 01:42:41.000000000
